ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.759339627,5.759339627,337,0.006025232140187447,0.0010461671876304938,0.0020739490467933837,0.007194566886067108,0.2205746096546964,0.22480870748118129,0.22261147064207737,3.0303880806001553,4.283973083103961,2.5406203081153675,3.795612265156081,0.008298161954188421,0.4161345590008485
2,5.759339627,11.520197967,5.76085834,336,-0.00035008625643469585,-6.076980820790255e-05,-0.0006410204704374103,0.004547470422075494,0.21984914794155452,0.2240770911488763,0.2224368489739078,3.2012029692546746,4.4965728947895425,2.5915092196733918,4.4165461465960085,0.011495077731310754,0.6055917530105827
3,11.520197967,17.280078478,5.759880511,336,0.005618278533278223,0.0009754158133226285,0.00333080688984655,0.008113494173778522,0.2205349134364761,0.22444897502264632,0.2230061040238158,3.1299424802954876,4.241518956984664,2.3930407744933473,4.143906956233087,0.00935829080091305,0.4709668175507692
4,17.280078478,23.039409609,5.759331131,337,0.00980204549071472,0.0017019416435277578,0.0030811983472940688,0.009976894646252728,0.22096658587004261,0.22490316694071988,0.22318011976022872,2.824639458220859,3.973721763540955,2.1236186115541065,3.3876168216506697,0.008914147019614627,0.43529900319330433
5,23.039409609,28.800228669,5.76081906,336,0.001503852811293464,0.0002610484369723398,-0.00019520462870131067,0.005690266676493574,0.22042085477918624,0.22479286243306945,0.2231693864939825,3.1091179402222107,4.4383672353553045,2.2852961668972647,4.076710012948054,0.009061708659729217,0.5744741749256395
6,28.800228669,34.558932016,5.758703347,336,0.01594125765001019,0.002768202612540338,0.003321266440331868,0.009201864394410866,0.22077633100592803,0.2250881046412191,0.22357529249553995,2.8645966215917515,3.7850168259122556,2.0271558906799165,3.4365544845756704,0.009598789452685441,0.529829077135353
7,34.558932016,40.319020915,5.760088899,338,0.007814979800816229,0.0013567463867047217,0.0011479571826053074,0.00695400195897301,0.22115997920112257,0.22534971513639473,0.2239557488622283,2.7764125172655776,3.412515021898051,1.9311346127976987,3.2676809922890793,0.009180269383746664,0.512688666032136
8,40.319020915,46.079352818,5.760331903,336,-0.004169173549501852,-0.0007237731470526086,0.0026815553830659665,0.0070528799960759385,0.22042677715209869,0.22557462837920034,0.22339919196632735,2.7580923570775977,3.468830532909551,1.9854921749513232,3.450261252024457,0.00795050433398542,0.43492200185565033
9,46.079352818,51.839406226,5.760053408,336,0.011808415809906905,0.00205005318067129,-0.00011001868969560263,0.0065600843957923545,0.2207502613908802,0.22518451603471765,0.22360766920879038,2.828694639688542,3.8028004530641364,1.9530987807263553,3.4544352188037775,0.007492991778239699,0.38178903496146444
10,51.839406226,57.600259385,5.760853159,334,0.002356632735269981,0.00040907703602691,0.004179390363924562,0.006914399127040588,0.22138019580264579,0.2257409007701603,0.22458173394114445,2.5790737946163067,2.9786288719879064,1.7613204029540548,3.1853913334239143,0.008529378893496808,0.4789439510276894
