leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
rl,51.273580875,51.350282546,0.076701671,False,True
rl,55.60047257,55.665688709,0.065216139,False,True
rl,59.917181347,59.991553859,0.074372512,False,True
rl,64.237919292,64.315562073,0.077642781,False,True
rl,68.556095757,68.633985861,0.077890104,False,True
rl,72.875527235,72.95078368,0.075256445,False,True
rl,77.19968088,77.278049187,0.078368307,False,True
rl,81.517278586,81.594315197,0.077036611,False,True
rl,85.836371652,85.913255032,0.07688338,False,True
rl,90.153569862,90.232271834,0.078701972,False,True
rl,94.470263701,94.548794402,0.078530701,False,True
rl,98.791999055,98.868705135,0.07670608,False,True
rl,103.120589262,103.188823618,0.068234356,False,True
rr,1.598047999,1.661155635,0.063107636,False,True
rr,5.914776948,5.981366933,0.066589985,False,True
rr,10.2384497,10.3154238,0.0769741,False,True
rr,14.548725187,14.638120709,0.089395522,False,True
rr,18.880894849,18.947311852,0.066417003,False,True
rr,23.195578749,23.27248694,0.076908191,False,True
rr,27.507200126,27.584294363,0.077094237,False,True
rr,31.828163953,31.906078773,0.07791482,False,True
rr,36.148531435,36.226676206,0.078144771,False,True
rr,40.472930554,40.549420677,0.076490123,False,True
rr,44.787187622,44.864431246,0.077243624,False,True
rr,49.111138019,49.18850067,0.077362651,False,True
rr,53.438061797,53.503486479,0.065424682,False,True
rr,57.756482677,57.833458201,0.076975524,False,True
rr,62.08145111,62.147796485,0.066345375,False,True
rr,66.393623007,66.471677062,0.078054055,False,True
rr,70.724912487,70.795458034,0.070545547,False,True
rr,75.041609014,75.109688338,0.068079324,False,True
rr,79.361605218,79.428425196,0.066819978,False,True
rr,83.683980759,83.759820087,0.075839328,False,True
rr,87.995456529,88.07402773,0.078571201,False,True
rr,92.318306726,92.384416062,0.066109336,False,True
rr,96.634177584,96.711863781,0.077686197,False,True
rr,100.960691654,101.03478071,0.074089056,False,True
rr,105.269554118,105.346449637,0.076895519,False,True
