ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,2.885105894,2.885105894,1345,0.0,0.0,0.0,0.0069485779076289235,0.2223548529734681,0.22419265885270542,0.22316362252836716,0.4140676581452856,1.2334846726950246,0.8483261869374361,2.5057291109680446,0.08735397196150552,0.4309799304068412
2,2.885105894,5.764306815,2.879200921,1343,0.2949836803042989,0.10245331548513315,0.005373221659869214,0.010348571271087594,0.2223548529734681,0.22431771475452625,0.2232218879986603,0.4262558136327476,1.260514746058423,0.8368485782897346,2.4789483241817782,0.08729488210123149,0.4175890632069437
3,5.764306815,8.645096127,2.880789312,1345,0.0,0.0,0.0,0.007376930428320234,0.2223548529734681,0.22433085696314012,0.22323443217540148,0.4254936999870496,1.2620607326397604,0.8434665091064735,2.4862004254749785,0.08667785554397878,0.4383302820291417
4,8.645096127,11.524663318,2.879567191,1340,0.317599707008498,0.11029425116425352,0.005889058882616151,0.010846505938920439,0.2223548529734681,0.2243296420199674,0.22323777322207394,0.4315658245409546,1.2745288806903836,0.8351234435755914,2.478406757267558,0.08573554334403832,0.42654929489589233
5,11.524663318,14.404889232,2.880225914,1343,-0.317599707008498,-0.11026902628183839,-0.005889058882616151,0.005889058882616151,0.2223548529734681,0.22432965295853077,0.22323675531215573,0.43169557678963266,1.267417203688347,0.8551842515576775,2.5012842547129903,0.08605833277312103,0.4557961793944237
6,14.404889232,17.284299104,2.879409872,1340,0.01139816996120474,0.003958509023686761,-0.0014020761045494476,0.007896614857782642,0.2223548529734681,0.2243336411916079,0.22323367910258862,0.4313589952354922,1.2670987104897646,0.8420964825442592,2.48139670965964,0.08745438611001599,0.4293233599025815
7,17.284299104,20.164661516,2.880362412,1337,0.0,0.0,0.0,0.00840087914657756,0.2223548529734681,0.22433045461231046,0.22323550933978498,0.42471468070978724,1.2607908195183688,0.8417316165650786,2.485866774156953,0.0867028449434345,0.42023884546456325
