leg,transition,expected_time_s,observed_time_s,delay_s,paired
rr,landing,14.955860046,14.685619226,-0.27024082,True
rr,liftoff,18.735951924,18.873465935,0.137514011,True
rr,landing,19.276556114,19.014697798,-0.261858316,True
rr,liftoff,23.055328576,23.189583388,0.134254812,True
rr,landing,23.595345339,23.332418313,-0.262927026,True
rr,liftoff,27.375727574,27.49951106,0.123783486,True
rr,landing,27.91670348,27.656554642,-0.260148838,True
rr,liftoff,31.695593218,31.83309442,0.137501202,True
rr,landing,32.235426884,31.965398845,-0.270028039,True
rr,liftoff,36.015378409,36.15546243,0.140084021,True
rr,landing,36.555926067,36.299827399,-0.256098668,True
rr,liftoff,40.335382648,40.475733628,0.14035098,True
rr,landing,40.875829951,40.620917611,-0.25491234,True
rr,liftoff,44.655388415,44.797326534,0.141938119,True
rr,landing,45.20125967,44.926494588,-0.274765082,True
rr,liftoff,48.975283748,49.127247079,0.151963331,True
rr,landing,49.516179317,49.251387653,-0.264791664,True
rr,liftoff,53.295212465,53.423485527,0.128273062,True
rr,landing,53.835463548,53.567328262,-0.268135286,True
rr,liftoff,57.616082969,57.75868452,0.142601551,True
rr,landing,58.155473877,57.904539791,-0.250934086,True
rr,liftoff,61.936005727,62.068063499,0.132057772,True
rr,landing,62.475548564,62.213635755,-0.261912809,True
rr,liftoff,66.255768509,66.392366772,0.136598263,True
rr,landing,66.795358833,66.524148124,-0.271210709,True
rr,liftoff,70.576289296,70.707720044,0.131430748,True
rr,landing,71.115966112,70.861530531,-0.254435581,True
rr,liftoff,74.89531767,75.040835608,0.145517938,True
rr,landing,75.435026488,75.177833573,-0.257192915,True
