leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.382378613,0.654577727,0.272199114,True
fl,landing,0.922170625,1.279733682,0.357563057,True
fl,liftoff,4.682569592,4.940351585,0.257781993,True
fl,landing,5.242382773,5.789412161,0.547029388,True
fl,liftoff,9.022673948,9.27712812,0.254454172,True
fl,landing,9.562586883,10.10944268,0.546855797,True
fl,liftoff,13.342363291,13.591484244,0.249120953,True
fl,landing,13.882597707,14.419804298,0.537206591,True
fl,liftoff,17.662375348,17.919878285,0.257502937,True
fl,landing,18.183501144,18.735238885,0.551737741,True
fl,liftoff,21.96391138,22.139191904,0.175280524,True
fl,landing,22.523911431,23.05788145,0.533970019,True
fl,liftoff,26.302435535,26.563066567,0.260631032,True
fl,landing,26.842529848,27.35702723,0.514497382,True
fl,liftoff,30.622156988,30.878123272,0.255966284,True
fl,landing,31.162563259,31.709121595,0.546558336,True
fl,liftoff,34.942699577,35.204079247,0.26137967,True
fl,landing,35.48227845,36.01722993,0.53495148,True
fl,liftoff,39.262695859,39.519053162,0.256357303,True
fl,landing,39.807662918,40.349105776,0.541442858,True
fl,liftoff,43.58221198,43.833771072,0.251559092,True
fl,landing,44.122217754,44.671866446,0.549648692,True
fl,liftoff,47.902047163,48.156222694,0.254175531,True
fl,landing,48.422585272,48.980695986,0.558110714,True
fl,liftoff,52.222439515,52.493446867,0.271007352,True
fl,landing,52.762583291,53.303163839,0.540580548,True
fl,liftoff,56.542386082,56.7987445,0.256358418,True
fl,landing,57.062574557,57.60995159,0.547377033,True
fl,liftoff,60.842662176,61.105230119,0.262567943,True
fl,landing,61.402192368,61.947400186,0.545207818,True
fl,liftoff,65.18304161,65.453527555,0.270485945,True
fl,landing,65.722983314,66.265386148,0.542402834,True
fl,liftoff,69.483090369,69.737149704,0.254059335,True
fl,landing,70.04251993,70.5849818,0.54246187,True
fl,liftoff,73.822552901,74.08528259,0.262729689,True
fl,landing,74.342779,74.895876424,0.553097424,True
fl,liftoff,78.122548016,78.37922318,0.256675164,True
fl,landing,78.683327564,79.237123641,0.553796077,True
fl,liftoff,82.462039683,82.71503664,0.252996957,True
fl,landing,83.002356959,83.5381592,0.535802241,True
fl,liftoff,86.782333496,87.046027529,0.263694033,True
fl,landing,87.32229385,87.855824028,0.533530178,True
fl,liftoff,91.102781422,91.357839313,0.255057891,True
fl,landing,91.64214071,92.189041934,0.546901224,True
fl,liftoff,95.422411396,95.682974662,0.260563266,True
fl,landing,95.962648393,96.506637193,0.5439888,True
fl,liftoff,99.743000976,99.992229739,0.249228763,True
fl,landing,100.284038658,100.825832119,0.541793461,True
fl,liftoff,104.062165502,104.315232684,0.253067182,True
fl,landing,104.602651267,105.134928094,0.532276827,True
fl,liftoff,108.382409094,108.641898548,0.259489454,True
fl,landing,108.922308405,109.476424215,0.55411581,True
fl,liftoff,112.683007102,112.950950707,0.267943605,True
fl,landing,113.242702702,113.78531937,0.542616668,True
fl,liftoff,117.002888544,117.265347901,0.262459357,True
fl,landing,117.562433513,118.111479813,0.5490463,True
fl,liftoff,121.342429181,121.597870003,0.255440822,True
fl,landing,121.88231383,122.430208323,0.547894493,True
fl,liftoff,125.662564386,125.915874055,0.253309669,True
fl,landing,126.202609453,126.754072811,0.551463358,True
fl,liftoff,129.983696098,130.25436235,0.270666252,True
fl,landing,130.522477086,131.066991455,0.544514369,True
fl,liftoff,134.2827566,134.53946498,0.25670838,True
fl,landing,134.842810283,135.370556258,0.527745975,True
fl,liftoff,138.602295722,138.87046756,0.268171838,True
fl,landing,139.162197976,139.69497163,0.532773654,True
fl,liftoff,142.942326548,143.202964926,0.260638378,True
fl,landing,143.483317475,144.031144029,0.547826554,True
fl,liftoff,147.242346726,147.497490235,0.255143509,True
fl,landing,147.782620382,148.332851346,0.550230964,True
fl,liftoff,151.582366919,151.83507517,0.252708251,True
fl,landing,152.102800081,152.661533124,0.558733043,True
fl,liftoff,155.902770654,156.159629281,0.256858627,True
fl,landing,156.445510761,156.970076189,0.524565428,True
fl,liftoff,160.222287863,160.488935203,0.26664734,True
fl,landing,160.762842746,161.281730451,0.518887705,True
fl,liftoff,164.542125342,164.801632008,0.259506666,True
fl,landing,165.083836733,165.599518592,0.515681859,True
fl,liftoff,168.844963595,169.11533765,0.270374055,True
fl,landing,169.402381182,169.942492072,0.54011089,True
fl,liftoff,173.162678002,173.429206628,0.266528626,True
fl,landing,173.702896184,174.255310885,0.552414701,True
fl,liftoff,177.502631255,177.763715231,0.261083976,True
fl,landing,178.042344701,178.588954312,0.546609611,True
fl,liftoff,181.804349664,182.073000197,0.268650533,True
fl,landing,182.343017585,182.900569217,0.557551632,True
fl,liftoff,186.122824402,186.390634371,0.267809969,True
fl,landing,186.662834775,187.219007043,0.556172268,True
fl,liftoff,190.442555335,190.702398844,0.259843509,True
fl,landing,191.004402948,191.53058652,0.526183572,True
fl,liftoff,194.762388347,195.025725938,0.263337591,True
fl,landing,195.32241229,195.856607948,0.534195658,True
fl,liftoff,199.102920598,199.358438105,0.255517507,True
fl,landing,199.642276219,200.190003741,0.547727522,True
fl,liftoff,203.402701485,203.660452823,0.257751338,True
fl,landing,203.963143625,204.502427106,0.539283481,True
fl,liftoff,207.742519839,207.994695184,0.252175345,True
fl,landing,208.263495899,208.806487534,0.542991635,True
fl,liftoff,212.063508751,212.319314286,0.255805535,True
fl,landing,212.602641008,213.144800876,0.542159868,True
fl,liftoff,216.382372488,216.642771036,0.260398548,True
fl,landing,216.923241345,217.466735189,0.543493844,True
fl,liftoff,220.702468519,220.956198776,0.253730257,True
fl,landing,221.242461337,221.782537047,0.54007571,True
fl,liftoff,225.002634444,225.26996874,0.267334296,True
fl,landing,225.544967891,226.097512378,0.552544487,True
fr,liftoff,2.543380871,2.800190606,0.256809735,True
fr,landing,3.082241415,3.621317612,0.539076197,True
fr,liftoff,6.842961653,7.098410322,0.255448669,True
fr,landing,7.402265874,7.946884304,0.54461843,True
fr,liftoff,11.182990178,11.432597012,0.249606834,True
fr,landing,11.725821141,12.261014674,0.535193533,True
fr,liftoff,15.503020853,15.761695651,0.258674798,True
fr,landing,16.042124946,16.592398691,0.550273745,True
fr,liftoff,20.066171725,21.150691571,1.084519846,True
fr,landing,20.459191205,21.942661329,1.483470124,True
fr,liftoff,24.142740137,24.395216149,0.252476012,True
fr,landing,24.682878681,25.217392243,0.534513562,True
fr,liftoff,28.462502243,28.719216553,0.25671431,True
fr,landing,29.002476361,29.534513607,0.532037246,True
fr,liftoff,32.782454381,33.037951233,0.255496852,True
fr,landing,33.323157404,33.858051305,0.534893901,True
fr,liftoff,37.082428594,37.348866095,0.266437501,True
fr,landing,37.622723247,38.16874606,0.546022813,True
fr,liftoff,41.422420597,41.677138128,0.254717531,True
fr,landing,41.96627158,42.505330098,0.539058518,True
fr,liftoff,45.742611844,45.996841908,0.254230064,True
fr,landing,46.262385062,46.808911306,0.546526244,True
fr,liftoff,50.062371101,50.315917671,0.25354657,True
fr,landing,50.602631973,51.129590238,0.526958265,True
fr,liftoff,54.382894747,54.630406932,0.247512185,True
fr,landing,54.922610057,55.466200267,0.54359021,True
fr,liftoff,58.682785555,58.939329862,0.256544307,True
fr,landing,59.242210155,59.778106324,0.535896169,True
fr,liftoff,63.002354316,63.266873108,0.264518792,True
fr,landing,63.562531939,64.102199468,0.539667529,True
fr,liftoff,67.322601304,67.572006478,0.249405174,True
fr,landing,67.882212676,68.425230209,0.543017533,True
fr,liftoff,71.662379221,71.920148302,0.257769081,True
fr,landing,72.182670612,72.734171733,0.551501121,True
fr,liftoff,75.98230924,76.236838848,0.254529608,True
fr,landing,76.502362265,77.057285992,0.554923727,True
fr,liftoff,80.302220136,80.553967513,0.251747377,True
fr,landing,80.842769248,81.35992592,0.517156672,True
fr,liftoff,84.602842958,84.85868776,0.255844802,True
fr,landing,85.162403916,85.715131931,0.552728015,True
fr,liftoff,88.922378616,89.192034221,0.269655605,True
fr,landing,89.483804314,90.020649827,0.536845513,True
fr,liftoff,93.26252309,93.529650834,0.267127744,True
fr,landing,93.803065293,94.350361041,0.547295748,True
fr,liftoff,97.582290675,97.850614347,0.268323672,True
fr,landing,98.122676951,98.675465034,0.552788083,True
fr,liftoff,101.902693452,102.154565937,0.251872485,True
fr,landing,102.443155412,102.991643745,0.548488333,True
fr,liftoff,106.222514651,106.468470897,0.245956246,True
fr,landing,106.762687588,107.307761146,0.545073558,True
fr,liftoff,110.542011677,110.804961579,0.262949902,True
fr,landing,111.062316074,111.623650033,0.561333959,True
fr,liftoff,114.842681744,115.092749228,0.250067484,True
fr,landing,115.40211956,115.932396461,0.530276901,True
fr,liftoff,119.182770066,119.44147494,0.258704874,True
fr,landing,119.722153033,120.268231419,0.546078386,True
fr,liftoff,123.482379351,123.750458049,0.268078698,True
fr,landing,124.042247706,124.582833559,0.540585853,True
fr,liftoff,127.802947621,128.062196292,0.259248671,True
fr,landing,128.342472809,128.896421813,0.553949004,True
fr,liftoff,132.142446359,132.401172667,0.258726308,True
fr,landing,132.662477097,133.209089071,0.546611974,True
fr,liftoff,136.462811779,136.712663717,0.249851938,True
fr,landing,137.002863894,137.562554377,0.559690483,True
fr,liftoff,140.765482299,141.014906257,0.249423958,True
fr,landing,141.302655933,141.850409523,0.54775359,True
fr,liftoff,145.08227894,145.346879254,0.264600314,True
fr,landing,145.642357094,146.182712757,0.540355663,True
fr,liftoff,149.40252253,149.669091407,0.266568877,True
fr,landing,149.943860785,150.492244173,0.548383388,True
fr,liftoff,153.74237451,154.006653915,0.264279405,True
fr,landing,154.262738198,154.816070276,0.553332078,True
fr,liftoff,158.062505093,158.32158502,0.259079927,True
fr,landing,158.603828553,159.154794572,0.550966019,True
fr,liftoff,162.382432027,162.644047835,0.261615808,True
fr,landing,162.902529083,163.456910477,0.554381394,True
fr,liftoff,166.702221896,166.956802248,0.254580352,True
fr,landing,167.242481381,167.788542854,0.546061473,True
fr,liftoff,171.002669617,171.260942916,0.258273299,True
fr,landing,171.571028116,172.09697333,0.525945214,True
fr,liftoff,175.342788743,175.603289723,0.26050098,True
fr,landing,175.883514959,176.433049868,0.549534909,True
fr,liftoff,179.662639698,179.919488178,0.25684848,True
fr,landing,180.202564466,180.75210889,0.549544424,True
fr,liftoff,183.982610528,184.243663077,0.261052549,True
fr,landing,184.52288955,185.069610791,0.546721241,True
fr,liftoff,188.302870122,188.577285013,0.274414891,True
fr,landing,188.823110998,189.376091225,0.552980227,True
fr,liftoff,192.602857173,192.874020008,0.271162835,True
fr,landing,193.162636559,193.715822139,0.55318558,True
fr,liftoff,196.942766442,197.198957708,0.256191266,True
fr,landing,197.462435625,198.006965522,0.544529897,True
fr,liftoff,201.262571443,201.521232867,0.258661424,True
fr,landing,201.802534163,202.357174547,0.554640384,True
fr,liftoff,205.582549216,205.833133408,0.250584192,True
fr,landing,206.102511862,206.650804601,0.548292739,True
fr,liftoff,209.882581404,210.148863925,0.266282521,True
fr,landing,210.442460665,210.989498933,0.547038268,True
fr,liftoff,214.223680485,214.483652233,0.259971748,True
fr,landing,214.742442075,215.29115112,0.548709045,True
fr,liftoff,218.543036447,218.797581431,0.254544984,True
fr,landing,219.082494834,219.610883212,0.528388378,True
fr,liftoff,222.862432415,223.116666758,0.254234343,True
fr,landing,223.402583588,223.930411281,0.527827693,True
rl,liftoff,3.62297163,,,False
rl,landing,4.162277111,,,False
rl,liftoff,7.942420325,,,False
rl,landing,8.462267557,,,False
rl,liftoff,12.262490327,,,False
rl,landing,12.802525508,,,False
rl,liftoff,16.582182229,,,False
rl,landing,17.122645589,,,False
rl,liftoff,20.902321665,,,False
rl,landing,21.42240708,,,False
rl,liftoff,25.223569815,,,False
rl,landing,25.742269843,,,False
rl,liftoff,29.542497655,,,False
rl,landing,30.082470441,,,False
rl,liftoff,33.842623403,,,False
rl,landing,34.402051438,,,False
rl,liftoff,38.182573845,,,False
rl,landing,38.72215034,,,False
rl,liftoff,42.505374412,,,False
rl,landing,43.042418758,,,False
rl,liftoff,46.80275974,,,False
rl,landing,47.342501181,,,False
rl,liftoff,51.142699325,,,False
rl,landing,51.685850473,,,False
rl,liftoff,55.442815829,,,False
rl,landing,55.982413187,,,False
rl,liftoff,59.782302744,,,False
rl,landing,60.322282534,,,False
