leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.382378613,0.533906718,0.151528105,True
fl,landing,0.922170625,1.247567656,0.325397031,True
fl,liftoff,4.682569592,4.817355516,0.134785924,True
fl,landing,5.242382773,5.756019769,0.513636996,True
fl,liftoff,9.022673948,9.156279916,0.133605968,True
fl,landing,9.562586883,10.076544573,0.51395769,True
fl,liftoff,13.342363291,13.469968505,0.127605214,True
fl,landing,13.882597707,14.385124479,0.502526772,True
fl,liftoff,17.662375348,17.796921838,0.13454649,True
fl,landing,18.183501144,18.702938125,0.519436981,True
fl,liftoff,21.96391138,22.00979931,0.04588793,True
fl,landing,22.523911431,23.024098361,0.50018693,True
fl,liftoff,26.302435535,26.432388584,0.129953049,True
fl,landing,26.842529848,27.326010938,0.48348109,True
fl,liftoff,30.622156988,30.755770428,0.13361344,True
fl,landing,31.162563259,31.675656028,0.513092769,True
fl,liftoff,34.942699577,35.073991694,0.131292117,True
fl,landing,35.48227845,35.984323231,0.502044781,True
fl,liftoff,39.262695859,39.39558958,0.132893721,True
fl,landing,39.807662918,40.314704533,0.507041615,True
fl,liftoff,43.58221198,43.712067318,0.129855338,True
fl,landing,44.122217754,44.638719959,0.516502205,True
fl,liftoff,47.902047163,48.03496488,0.132917717,True
fl,landing,48.422585272,48.949803565,0.527218293,True
fl,liftoff,52.222439515,52.363396399,0.140956884,True
fl,landing,52.762583291,53.27189077,0.509307479,True
fl,liftoff,56.542386082,56.675644762,0.13325868,True
fl,landing,57.062574557,57.57810501,0.515530453,True
fl,liftoff,60.842662176,60.9834273,0.140765124,True
fl,landing,61.402192368,61.914447283,0.512254915,True
fl,liftoff,65.18304161,65.32198484,0.13894323,True
fl,landing,65.722983314,66.234302157,0.511318843,True
fl,liftoff,69.483090369,69.613926745,0.130836376,True
fl,landing,70.04251993,70.553503274,0.510983344,True
fl,liftoff,73.822552901,73.953501899,0.130948998,True
fl,landing,74.342779,74.861419946,0.518640946,True
fl,liftoff,78.122548016,78.256828479,0.134280463,True
fl,landing,78.683327564,79.203299189,0.519971625,True
fl,liftoff,82.462039683,82.593796722,0.131757039,True
fl,landing,83.002356959,83.505983997,0.503627038,True
fl,liftoff,86.782333496,86.914818903,0.132485407,True
fl,landing,87.32229385,87.821517364,0.499223514,True
fl,liftoff,91.102781422,91.236615817,0.133834395,True
fl,landing,91.64214071,92.157546224,0.515405514,True
fl,liftoff,95.422411396,95.560975077,0.138563681,True
fl,landing,95.962648393,96.473012205,0.510363812,True
