leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fl,0.002943621,0.256041617,0.253097996,True,True
fl,0.533906718,1.247567656,0.713660938,True,True
fl,1.601675697,2.57452661,0.972850913,True,True
fl,4.817355516,5.756019769,0.938664253,True,True
fl,5.912748131,6.888404513,0.975656382,True,True
fl,9.156279916,10.076544573,0.920264657,True,True
fl,10.238426094,11.214410568,0.975984474,True,True
fl,13.469968505,14.385124479,0.915155974,True,True
fl,14.551815885,15.539695992,0.987880107,True,True
fl,17.796921838,18.702938125,0.906016287,True,True
fl,18.868902248,20.658083114,1.789180866,True,True
fl,22.00979931,23.024098361,1.014299051,True,True
fl,23.192900501,24.17968008,0.986779579,True,True
fl,26.432388584,27.326010938,0.893622354,True,True
fl,27.515924769,28.499080319,0.98315555,True,True
fl,30.755770428,31.675656028,0.9198856,True,True
fl,31.819806929,32.81808554,0.998278611,True,True
fl,35.073991694,35.984323231,0.910331537,True,True
fl,36.129450959,37.126914642,0.997463683,True,True
fl,39.39558958,40.314704533,0.919114953,True,True
fl,40.471889052,41.456745818,0.984856766,True,True
fl,43.712067318,44.638719959,0.926652641,True,True
fl,44.795790276,45.768658132,0.972867856,True,True
fl,48.03496488,48.949803565,0.914838685,True,True
fl,49.114782543,50.093061302,0.978278759,True,True
fl,52.363396399,53.27189077,0.908494371,True,True
fl,53.427991068,54.412419169,0.984428101,True,True
fl,56.675644762,57.57810501,0.902460248,True,True
fl,57.753330992,58.721189836,0.967858844,True,True
fl,60.9834273,61.914447283,0.931019983,True,True
fl,62.050294773,63.046629129,0.996334356,True,True
fl,65.32198484,66.234302157,0.912317317,True,True
fl,66.398938685,67.353420057,0.954481372,True,True
fl,69.613926745,70.553503274,0.939576529,True,True
fl,70.71699441,71.701686219,0.984691809,True,True
fl,73.953501899,74.861419946,0.907918047,True,True
fl,75.039472457,76.012107699,0.972635242,True,True
fl,78.256828479,79.203299189,0.94647071,True,True
fl,79.358128321,80.331311016,0.973182695,True,True
fl,82.593796722,83.505983997,0.912187275,True,True
fl,83.676596544,84.650381406,0.973784862,True,True
fl,86.914818903,87.821517364,0.906698461,True,True
fl,87.989461625,88.959372074,0.969910449,True,True
fl,91.236615817,92.157546224,0.920930407,True,True
fl,92.325138988,93.301779538,0.97664055,True,True
fl,95.560975077,96.473012205,0.912037128,True,True
fl,96.604663817,97.613916052,1.009252235,True,True
fl,99.870917038,100.791031788,0.92011475,True,True
fl,100.95748365,101.932150642,0.974666992,True,True
fl,104.19314198,105.103553966,0.910411986,True,True
fl,105.267621554,106.259216071,0.991594517,True,True
fl,108.517901047,109.439615892,0.921714845,True,True
fl,109.594382727,110.584038899,0.989656172,True,True
fl,112.821320753,113.753346902,0.932026149,True,True
fl,113.904576993,114.873140536,0.968563543,True,True
fl,117.141785431,118.078564799,0.936779368,True,True
fl,118.243560078,119.219185876,0.975625798,True,True
fl,121.468650411,122.398516278,0.929865867,True,True
fl,122.532088521,123.525217338,0.993128817,True,True
fl,125.793089382,126.720746329,0.927656947,True,True
fl,126.85201182,127.835215532,0.983203712,True,True
fl,130.128055752,131.033968171,0.905912419,True,True
fl,131.191707963,132.181720936,0.990012973,True,True
fl,134.416395373,135.339464275,0.923068902,True,True
fl,135.508539348,136.503237205,0.994697857,True,True
fl,138.741381073,139.663342304,0.921961231,True,True
fl,139.829120995,140.795145466,0.966024471,True,True
fl,143.081566549,143.99718604,0.915619491,True,True
fl,144.141037059,145.123806174,0.982769115,True,True
fl,147.375093829,148.302066345,0.926972516,True,True
fl,148.453314966,149.447955828,0.994640862,True,True
fl,151.711455716,152.62806395,0.916608234,True,True
fl,152.796563034,153.784035031,0.987471997,True,True
fl,156.037994454,156.938716422,0.900721968,True,True
fl,157.113983022,158.098343859,0.984360837,True,True
fl,160.36060715,161.249423239,0.888816089,True,True
fl,161.425778952,162.423163815,0.997384863,True,True
fl,164.672897943,165.564910507,0.892012564,True,True
fl,165.754984169,166.737380687,0.982396518,True,True
fl,168.98540403,169.91157916,0.92617513,True,True
fl,170.065757534,171.038645659,0.972888125,True,True
fl,173.298629237,174.219716068,0.921086831,True,True
fl,174.399765939,175.381909567,0.982143628,True,True
fl,177.641456599,178.556701293,0.915244694,True,True
fl,178.714468172,179.702322442,0.98785427,True,True
fl,181.942055729,182.866870755,0.924815026,True,True
fl,183.012417,184.022749553,1.010332553,True,True
fl,186.268369001,187.191243361,0.92287436,True,True
fl,187.355154767,188.337058479,0.981903712,True,True
fl,190.581839379,191.497168763,0.915329384,True,True
fl,191.669876367,192.645811333,0.975934966,True,True
fl,194.904463192,195.822940849,0.918477657,True,True
fl,195.976601297,196.981387727,1.00478643,True,True
fl,199.234844883,200.15687282,0.922027937,True,True
fl,200.296882348,201.300768693,1.003886345,True,True
fl,203.540109783,204.469356295,0.929246512,True,True
fl,204.634231655,205.622869865,0.98863821,True,True
fl,207.875009093,208.774372692,0.899363599,True,True
fl,208.929923586,209.921620133,0.991696547,True,True
fl,212.19812645,213.111138338,0.913011888,True,True
fl,213.271302237,214.258995956,0.987693719,True,True
fl,216.519512445,217.430526404,0.911013959,True,True
fl,217.595804833,218.586131227,0.990326394,True,True
fl,220.834547564,221.749063131,0.914515567,True,True
fl,221.893619371,222.901822582,1.008203211,True,True
fl,225.14093484,226.065043512,0.924108672,True,True
fr,1.34578324,1.503246531,0.157463291,True,True
fr,2.67726223,3.589522512,0.912260282,True,True
fr,3.755354997,4.719681103,0.964326106,True,True
fr,6.978177471,7.913464438,0.935286967,True,True
fr,8.070108759,9.057512421,0.987403662,True,True
fr,11.309748313,12.228495106,0.918746793,True,True
fr,12.383560937,13.380769552,0.997208615,True,True
fr,15.640715935,16.558326263,0.917610328,True,True
fr,16.704834462,17.69708766,0.992253198,True,True
fr,20.225894511,20.319451416,0.093556905,False,True
fr,21.029213255,21.908455907,0.879242652,True,True
fr,24.275531355,25.184722556,0.909191201,True,True
fr,25.350193153,26.333498944,0.983305791,True,True
fr,28.596518676,29.500781389,0.904262713,True,True
fr,29.667642865,30.654915756,0.987272891,True,True
fr,32.916487175,33.826035892,0.909548717,True,True
fr,33.970721113,34.97570959,1.004988477,True,True
fr,37.227533924,38.134768627,0.907234703,True,True
fr,38.313151208,39.304567995,0.991416787,True,True
fr,41.557065626,42.46997988,0.912914254,True,True
fr,42.628856526,43.616740303,0.987883777,True,True
fr,45.868857892,46.775334229,0.906476337,True,True
fr,46.929299483,47.935173233,1.00587375,True,True
fr,50.192728338,51.095259401,0.902531063,True,True
fr,51.268790435,52.260696435,0.991906,True,True
fr,54.509405804,55.432403992,0.922998188,True,True
fr,55.575766106,56.578428872,1.002662766,True,True
fr,58.817945685,59.746198618,0.928252933,True,True
fr,59.911296622,60.879286131,0.967989509,True,True
fr,63.143840611,64.069613444,0.925772833,True,True
fr,64.211664124,65.224213539,1.012549415,True,True
fr,67.450139604,68.39095733,0.940817726,True,True
fr,68.544908791,69.517552023,0.972643232,True,True
fr,71.799585661,72.701098097,0.901512436,True,True
fr,72.866920994,73.854919328,0.987998334,True,True
fr,76.114014735,77.023022075,0.90900734,True,True
fr,77.191911972,78.168191885,0.976279913,True,True
fr,80.43244626,81.328675728,0.896229468,True,True
fr,81.504601522,82.495049646,0.990448124,True,True
fr,84.738500537,85.680590587,0.94209005,True,True
fr,85.837675197,86.816740488,0.979065291,True,True
fr,89.058555811,89.988170128,0.929614317,True,True
fr,90.133869135,91.148494853,1.014625718,True,True
fr,93.401041511,94.317889554,0.916848043,True,True
fr,94.485316954,95.467870693,0.982553739,True,True
fr,97.723320109,98.641851877,0.918531768,True,True
fr,98.795361629,99.77289094,0.977529311,True,True
fr,102.030265281,102.959616399,0.929351118,True,True
fr,103.117870025,104.092819134,0.974949109,True,True
fr,106.347774752,107.273294179,0.925519427,True,True
fr,107.429071169,108.419317195,0.990246026,True,True
fr,110.684397714,111.590317137,0.905919423,True,True
fr,111.755158199,112.720485268,0.965327069,True,True
fr,114.971975591,115.900233664,0.928258073,True,True
fr,116.055441564,117.044314589,0.988873025,True,True
fr,119.319049555,120.236182263,0.917132708,True,True
fr,120.377441804,121.371209868,0.993768064,True,True
fr,123.627030671,124.551418654,0.924387983,True,True
fr,124.71791193,125.704302875,0.986390945,True,True
fr,127.933635828,128.860915377,0.927279549,True,True
fr,129.038712572,130.026432186,0.987719614,True,True
fr,132.276913266,133.176204126,0.89929086,True,True
fr,133.360026792,134.328115597,0.968088805,True,True
fr,136.591159221,137.516684206,0.925524985,True,True
