leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,landing,1.173694715,1.230309646,0.056614931,True
fl,liftoff,4.61326998,4.908410828,0.295140848,True
fl,landing,5.773173358,7.132936096,1.359762738,True
fl,liftoff,9.233817391,9.533045217,0.299227826,True
fl,landing,10.3806181,11.7413533,1.3607352,True
fl,liftoff,13.833969313,14.137771145,0.303801832,True
fl,landing,14.993492958,16.353639838,1.36014688,True
fl,liftoff,18.453139302,18.747325336,0.294186034,True
fl,landing,19.593323269,20.95699908,1.363675811,True
fl,liftoff,23.053288765,23.358929409,0.305640644,True
fl,landing,24.213786541,25.562037687,1.348251146,True
fl,liftoff,27.653257384,27.970985942,0.317728558,True
fl,landing,28.813113618,30.178998791,1.365885173,True
fl,liftoff,32.273913128,32.578979963,0.305066835,True
fl,landing,33.414467693,34.774886146,1.360418453,True
fl,liftoff,36.874187277,37.177359521,0.303172244,True
fl,landing,38.03341037,39.397203164,1.363792794,True
fl,liftoff,41.493713003,41.798032212,0.304319209,True
fl,landing,42.633576468,43.993221399,1.359644931,True
fl,liftoff,46.093315839,46.396315723,0.302999884,True
fl,landing,47.253347951,48.596878945,1.343530994,True
fl,liftoff,50.69363885,51.01084374,0.31720489,True
fl,landing,51.853261897,53.220498979,1.367237082,True
fl,liftoff,55.313133156,55.620550582,0.307417426,True
fl,landing,56.453210514,57.814282579,1.361072065,True
fl,liftoff,59.913408167,60.219469779,0.306061612,True
fl,landing,61.073004167,62.433001513,1.359997346,True
fl,liftoff,64.533828762,64.824927099,0.291098337,True
fl,landing,65.673091476,67.039852433,1.366760957,True
fl,liftoff,69.133236468,69.436722597,0.303486129,True
fl,landing,70.293461246,71.643562285,1.350101039,True
fl,liftoff,73.733207582,74.048653734,0.315446152,True
fl,landing,74.893064262,76.25158756,1.358523298,True
fl,liftoff,78.35334635,78.655312626,0.301966276,True
fl,landing,79.493272724,80.858823461,1.365550737,True
fl,liftoff,82.953273841,83.255537479,0.302263638,True
fl,landing,84.113361259,85.4732999,1.359938641,True
fl,liftoff,87.573198996,87.875484807,0.302285811,True
fl,landing,88.713054929,90.080065073,1.367010144,True
fl,liftoff,92.174505666,92.477307212,0.302801546,True
fl,landing,93.336734063,94.680107993,1.34337393,True
fl,liftoff,96.773395323,97.089843683,0.31644836,True
fl,landing,97.933262793,99.294715572,1.361452779,True
fl,liftoff,101.393608452,101.697367817,0.303759365,True
fl,landing,102.533516011,103.902119199,1.368603188,True
fl,liftoff,105.993260394,106.297133915,0.303873521,True
fl,landing,107.154266744,108.519780504,1.36551376,True
fl,liftoff,110.613261921,110.913704414,0.300442493,True
fl,landing,111.754237876,113.11395933,1.359721454,True
fl,liftoff,115.213644647,115.51496669,0.301322043,True
fl,landing,116.373200263,117.724543936,1.351343673,True
fr,liftoff,2.313230463,2.565108285,0.251877822,True
fr,landing,3.473407223,4.810327746,1.336920523,True
fr,liftoff,6.933458517,7.231932381,0.298473864,True
fr,landing,8.07497565,9.434498901,1.359523251,True
fr,liftoff,11.533381724,11.837662248,0.304280524,True
fr,landing,12.693435696,14.04132581,1.347890114,True
fr,liftoff,16.13341217,16.44316783,0.30975566,True
fr,landing,17.293391419,18.657790069,1.36439865,True
fr,liftoff,20.754509558,21.05614062,0.301631062,True
fr,landing,21.893367227,23.258131315,1.364764088,True
fr,liftoff,25.353125783,25.669093851,0.315968068,True
fr,landing,26.513321955,27.873296018,1.359974063,True
fr,liftoff,29.973545949,30.276227546,0.302681597,True
fr,landing,31.113610868,32.481384997,1.367774129,True
fr,liftoff,34.573286729,34.871669923,0.298383194,True
fr,landing,35.733187817,37.080540188,1.347352371,True
fr,liftoff,39.173477344,39.485212285,0.311734941,True
fr,landing,40.335506943,41.696635587,1.361128644,True
fr,liftoff,43.793214523,44.090749249,0.297534726,True
fr,landing,44.932935222,46.2947088,1.361773578,True
fr,liftoff,48.393026917,48.695817877,0.30279096,True
fr,landing,49.552932253,50.910910203,1.35797795,True
fr,liftoff,53.013382244,53.315877177,0.302494933,True
fr,landing,54.153383795,55.52227973,1.368895935,True
fr,liftoff,57.613213566,57.914802232,0.301588666,True
fr,landing,58.773415505,60.119005059,1.345589554,True
fr,liftoff,62.213557269,62.533588704,0.320031435,True
fr,landing,63.373638046,64.724795577,1.351157531,True
fr,liftoff,66.832988882,67.129477194,0.296488312,True
fr,landing,67.973203734,69.334812871,1.361609137,True
fr,liftoff,71.432955404,71.734816339,0.301860935,True
fr,landing,72.593345566,73.947338719,1.353993153,True
fr,liftoff,76.054431501,76.348907141,0.29447564,True
fr,landing,77.193401619,78.556665711,1.363264092,True
fr,liftoff,80.653719995,80.957262504,0.303542509,True
fr,landing,81.813121687,83.158059348,1.344937661,True
fr,liftoff,85.253040164,85.572403667,0.319363503,True
fr,landing,86.413042935,87.776414824,1.363371889,True
fr,liftoff,89.873398267,90.1783205,0.304922233,True
fr,landing,91.013277948,92.379918348,1.3666404,True
fr,liftoff,94.473094172,94.778028931,0.304934759,True
fr,landing,95.633346375,97.00211775,1.368771375,True
fr,liftoff,99.093102002,99.391637215,0.298535213,True
fr,landing,100.233234452,101.596753981,1.363519529,True
fr,liftoff,103.693484259,104.001603576,0.308119317,True
fr,landing,104.853535245,106.200016201,1.346480956,True
fr,liftoff,108.29439187,108.617845214,0.323453344,True
fr,landing,109.453081604,110.814217312,1.361135708,True
fr,liftoff,112.913067619,113.209363854,0.296296235,True
fr,landing,114.053052056,115.422882988,1.369830932,True
fr,liftoff,117.513464873,117.82259435,0.309129477,True
fr,landing,118.673815181,,,False
rl,liftoff,3.473407223,,,False
rl,landing,4.61326998,,,False
rl,liftoff,8.07497565,,,False
rl,landing,9.233817391,,,False
rl,liftoff,12.693435696,,,False
rl,landing,13.833969313,,,False
rl,liftoff,17.293391419,,,False
rl,landing,18.453139302,,,False
rl,liftoff,21.893367227,,,False
rl,landing,23.053288765,,,False
rl,liftoff,26.513321955,,,False
rl,landing,27.653257384,,,False
rl,liftoff,31.113610868,,,False
rl,landing,32.273913128,,,False
rl,liftoff,35.733187817,,,False
rl,landing,36.874187277,,,False
rl,liftoff,40.335506943,,,False
rl,landing,41.493713003,,,False
rl,liftoff,44.932935222,,,False
rl,landing,46.093315839,,,False
rl,liftoff,49.552932253,,,False
rl,landing,50.69363885,,,False
rl,liftoff,54.153383795,,,False
rl,landing,55.313133156,,,False
rl,liftoff,58.773415505,,,False
rl,landing,59.913408167,,,False
rl,liftoff,63.373638046,,,False
rl,landing,64.533828762,,,False
rl,liftoff,67.973203734,,,False
rl,landing,69.133236468,,,False
rl,liftoff,72.593345566,,,False
rl,landing,73.733207582,,,False
rl,liftoff,77.193401619,,,False
rl,landing,78.35334635,,,False
rl,liftoff,81.813121687,,,False
rl,landing,82.953273841,,,False
rl,liftoff,86.413042935,,,False
rl,landing,87.573198996,,,False
rl,liftoff,91.013277948,,,False
rl,landing,92.174505666,,,False
rl,liftoff,95.633346375,,,False
rl,landing,96.773395323,,,False
rl,liftoff,100.233234452,,,False
rl,landing,101.393608452,,,False
rl,liftoff,104.853535245,,,False
rl,landing,105.993260394,,,False
rl,liftoff,109.453081604,,,False
rl,landing,110.613261921,,,False
rl,liftoff,114.053052056,,,False
rl,landing,115.213644647,,,False
rl,liftoff,118.673815181,,,False
rr,liftoff,1.173694715,,,False
rr,landing,2.313230463,,,False
rr,liftoff,5.773173358,,,False
rr,landing,6.933458517,,,False
rr,liftoff,10.3806181,,,False
rr,landing,11.533381724,,,False
rr,liftoff,14.993492958,,,False
rr,landing,16.13341217,,,False
rr,liftoff,19.593323269,,,False
rr,landing,20.754509558,,,False
rr,liftoff,24.213786541,,,False
rr,landing,25.353125783,,,False
rr,liftoff,28.813113618,,,False
rr,landing,29.973545949,,,False
rr,liftoff,33.414467693,,,False
rr,landing,34.573286729,,,False
rr,liftoff,38.03341037,,,False
rr,landing,39.173477344,,,False
rr,liftoff,42.633576468,,,False
rr,landing,43.793214523,,,False
rr,liftoff,47.253347951,,,False
rr,landing,48.393026917,,,False
rr,liftoff,51.853261897,,,False
rr,landing,53.013382244,,,False
rr,liftoff,56.453210514,,,False
rr,landing,57.613213566,,,False
rr,liftoff,61.073004167,,,False
rr,landing,62.213557269,,,False
rr,liftoff,65.673091476,,,False
rr,landing,66.832988882,,,False
rr,liftoff,70.293461246,,,False
rr,landing,71.432955404,,,False
rr,liftoff,74.893064262,,,False
rr,landing,76.054431501,,,False
rr,liftoff,79.493272724,,,False
rr,landing,80.653719995,,,False
rr,liftoff,84.113361259,,,False
rr,landing,85.253040164,,,False
rr,liftoff,88.713054929,,,False
rr,landing,89.873398267,,,False
rr,liftoff,93.336734063,,,False
rr,landing,94.473094172,,,False
rr,liftoff,97.933262793,,,False
rr,landing,99.093102002,,,False
rr,liftoff,102.533516011,,,False
rr,landing,103.693484259,,,False
rr,liftoff,107.154266744,,,False
rr,landing,108.29439187,,,False
rr,liftoff,111.754237876,,,False
rr,landing,112.913067619,,,False
rr,liftoff,116.373200263,,,False
rr,landing,117.513464873,,,False
