ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.759657521,5.759657521,338,-0.0017703166487640226,-0.000307364915762675,-0.002198160538340606,0.006508659726218176,0.22080361373736815,0.22632562088547767,0.224011674371232,2.8332577429351495,3.446989332862612,1.866558513886563,3.255045376527602,0.0077889607922813076,0.393029479282033
2,5.759657521,11.519379165,5.759721644,337,0.0014981924780254688,0.00026011543102715066,0.0026285874939951104,0.009796495000279369,0.22067155279871853,0.2263129666423168,0.22451672601594053,2.807139213421298,3.4578432324328094,1.9174935547024372,3.6110235110895883,0.007665683599339168,0.38559062411115685
3,11.519379165,17.279429698,5.760050533,338,0.0011731656364037113,0.00020367280281353588,0.0029757102874743355,0.0095229111867395,0.22111464664566044,0.22683408458575452,0.22498981275859453,2.636238184487787,3.1925239285174243,1.763269233123508,3.4252209124420347,0.00765898822600819,0.4258952400230508
4,17.279429698,23.039542266,5.760112568,339,-0.0005082584421559205,-8.823758844219874e-05,0.0008059055017005864,0.007781800057704298,0.2211335516055563,0.22725603497784938,0.22486881802659586,2.6474665403118696,3.31858931105805,1.6593722516100937,3.2063969733215814,0.007330837702611115,0.36952477566009223
5,23.039542266,28.799706474,5.760164208,338,0.0018035925357673677,0.00031311477774582355,0.0011291270638189993,0.008369956987435749,0.22110752687736443,0.22758983649102152,0.22526102801782566,2.5773038579874257,3.2884310564417754,1.7808691315269516,3.578681528927211,0.00769800061782977,0.3872253819333082
6,28.799706474,34.559610868,5.759904394,338,-0.00046974077902632583,-8.155357222867228e-05,0.0007301778753667568,0.008550182392959647,0.22152600307408293,0.22752917536378076,0.2254227055501279,2.5388387905255283,3.15805081430526,1.7150364974227637,3.417303870036186,0.008249047706079371,0.4125178944606066
7,34.559610868,40.319473619,5.759862751,337,0.00039617371024498055,6.878179695795681e-05,0.0019945329741321433,0.006522335497189856,0.22127837040088608,0.22778558139456653,0.2254088704278029,2.5362887823902316,3.1399175784694586,1.5995589313146343,3.2093630315687083,0.007365172620077964,0.37954004621987625
8,40.319473619,46.079464339,5.75999072,338,0.0007715752585339269,0.00013395425375510448,-0.0004006431449518136,0.006873487212260679,0.22144415639399226,0.22810870155255458,0.22570860974398954,2.492172723332226,3.233124903341811,1.740572986881787,3.4095694517647153,0.012238757950400803,0.7081547252185147
9,46.079464339,51.839558823,5.760094484,339,0.0023184760631098575,0.0004025066028951371,0.00037796299264936106,0.00889076779131124,0.22125242990363542,0.227857827741743,0.22563723062021357,2.471032818561767,3.2567514106795272,1.6512203236569065,3.2779720626013673,0.008082110939069853,0.4099331315362268
10,51.839558823,57.601198679,5.761639856,338,-0.0009049843032852695,-0.0001570706128642952,-0.00022523266097324024,0.005916204806144396,0.22126019386239776,0.22776420195751412,0.22539391945672976,2.5278689670255607,3.1244932615247127,1.5939260911760635,3.2073339192357935,0.007385339693592008,0.372799342329444
