leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,landing,0.981463296,1.121178214,0.139714918,True
fl,liftoff,3.862398738,4.267631771,0.405233033,True
fl,landing,4.821447432,5.998740274,1.177292842,True
fl,liftoff,7.701468705,8.114954165,0.41348546,True
fl,landing,8.662096953,9.843622037,1.181525084,True
fl,liftoff,11.541858325,11.953116577,0.411258252,True
fl,landing,12.5012316,13.683137477,1.181905877,True
fl,liftoff,15.384438864,15.793425064,0.4089862,True
fl,landing,16.341166334,17.509651183,1.168484849,True
fl,liftoff,19.223565165,19.617103741,0.393538576,True
fl,landing,20.181370569,21.359121731,1.177751162,True
fl,liftoff,23.061214171,23.475549158,0.414334987,True
fl,landing,24.021590038,25.203744671,1.182154633,True
fl,liftoff,26.900939813,27.30032199,0.399382177,True
fl,landing,27.861471093,29.039866988,1.178395895,True
fl,liftoff,30.741050023,31.160255825,0.419205802,True
fl,landing,31.702963184,32.882183826,1.179220642,True
fl,liftoff,34.581368585,34.98794805,0.406579465,True
fl,landing,35.541626195,36.720793246,1.179167051,True
fl,liftoff,38.422056853,38.834420225,0.412363372,True
fl,landing,39.382073474,40.55664522,1.174571746,True
fl,liftoff,42.261740272,42.660551687,0.398811415,True
fl,landing,43.221867418,44.396437112,1.174569694,True
fl,liftoff,46.101374295,46.504286238,0.402911943,True
fl,landing,47.06114426,48.243025817,1.181881557,True
fl,liftoff,49.94141011,50.346909132,0.405499022,True
fl,landing,50.905538249,52.082807059,1.17726881,True
fl,liftoff,53.782909734,54.18831423,0.405404496,True
fl,landing,54.74134025,55.929431528,1.188091278,True
fl,liftoff,57.621448382,58.033052877,0.411604495,True
fl,landing,58.581247197,59.754463391,1.173216194,True
fl,liftoff,61.46221693,61.867065948,0.404849018,True
fl,landing,62.421084766,63.602259846,1.18117508,True
fl,liftoff,65.301714723,65.707416691,0.405701968,True
fl,landing,66.261352664,67.445193737,1.183841073,True
fl,liftoff,69.141883158,69.543699236,0.401816078,True
fl,landing,70.101575749,71.287413541,1.185837792,True
fl,liftoff,72.981135176,73.381850991,0.400715815,True
fl,landing,73.941468335,75.127161571,1.185693236,True
fl,liftoff,76.822471676,77.222153888,0.399682212,True
fl,landing,77.781764284,78.957489512,1.175725228,True
fl,liftoff,80.661447809,81.06980409,0.408356281,True
fl,landing,81.621608689,82.811497533,1.189888844,True
fl,liftoff,84.501545838,84.924692672,0.423146834,True
fl,landing,85.461025708,86.650866464,1.189840756,True
fl,liftoff,88.342900594,88.759210419,0.416309825,True
fl,landing,89.3022507,90.485616057,1.183365357,True
fl,liftoff,92.18176266,92.588685438,0.406922778,True
fl,landing,93.141174823,94.324895796,1.183720973,True
fl,liftoff,96.021297611,96.437331036,0.416033425,True
fl,landing,96.981165517,98.157664756,1.176499239,True
fl,liftoff,99.861374932,100.26941617,0.408041238,True
fl,landing,100.821260627,,,False
fr,liftoff,1.941303074,2.315792057,0.374488983,True
fr,landing,2.901515693,4.0780048,1.176489107,True
fr,liftoff,5.782456497,6.195865211,0.413408714,True
fr,landing,6.741139736,7.923160365,1.182020629,True
fr,liftoff,9.621197215,10.033849294,0.412652079,True
fr,landing,10.581323925,11.766370105,1.18504618,True
fr,liftoff,13.461380018,13.873879033,0.412499015,True
fr,landing,14.422210887,15.603917835,1.181706948,True
fr,liftoff,17.302045363,17.699858837,0.397813474,True
fr,landing,18.261092108,19.44073328,1.179641172,True
fr,liftoff,21.141131825,21.538426191,0.397294366,True
fr,landing,22.101213642,23.278088704,1.176875062,True
fr,liftoff,24.981170412,25.380533524,0.399363112,True
fr,landing,25.941641985,27.113637911,1.171995926,True
fr,liftoff,28.821107539,29.232868474,0.411760935,True
fr,landing,29.781715419,30.959548447,1.177833028,True
fr,liftoff,32.66160656,33.068526183,0.406919623,True
fr,landing,33.621431488,34.803486769,1.182055281,True
fr,liftoff,36.501686524,36.913578332,0.411891808,True
fr,landing,37.461162403,38.643204732,1.182042329,True
fr,liftoff,40.342018449,40.743488531,0.401470082,True
fr,landing,41.301374006,42.47035954,1.168985534,True
fr,liftoff,44.181656993,44.585415465,0.403758472,True
fr,landing,45.14129232,46.316844381,1.175552061,True
fr,liftoff,48.021168241,48.432372992,0.411204751,True
fr,landing,48.98155083,50.162499894,1.180949064,True
fr,liftoff,51.86113284,52.267483721,0.406350881,True
fr,landing,52.821517489,54.001737957,1.180220468,True
fr,liftoff,55.701232481,56.104213599,0.402981118,True
fr,landing,56.661402384,57.84468659,1.183284206,True
fr,liftoff,59.54124869,59.94669578,0.40544709,True
fr,landing,60.501255228,61.676298455,1.175043227,True
fr,liftoff,63.381373989,63.780439589,0.3990656,True
fr,landing,64.341398506,65.521010508,1.179612002,True
fr,liftoff,67.221395985,67.624386222,0.402990237,True
fr,landing,68.186957247,69.364193723,1.177236476,True
fr,liftoff,71.061233079,71.472872613,0.411639534,True
fr,landing,72.021080523,73.194764768,1.173684245,True
fr,liftoff,74.901668154,75.303946474,0.40227832,True
fr,landing,75.861461053,77.035149009,1.173687956,True
fr,liftoff,78.740957237,79.142578917,0.40162168,True
fr,landing,79.703471853,80.882319853,1.178848,True
fr,liftoff,82.581212241,82.987930842,0.406718601,True
fr,landing,83.541553528,84.729613708,1.18806018,True
fr,liftoff,86.421541109,86.826307601,0.404766492,True
fr,landing,87.381735017,88.56592383,1.184188813,True
fr,liftoff,90.261647246,90.670899255,0.409252009,True
fr,landing,91.221403105,92.400426206,1.179023101,True
fr,liftoff,94.10256999,94.514166235,0.411596245,True
fr,landing,95.061291929,96.240935947,1.179644018,True
fr,liftoff,97.941568599,98.344914799,0.4033462,True
fr,landing,98.901273341,100.080683625,1.179410284,True
rl,liftoff,2.901515693,,,False
rl,landing,3.862398738,,,False
rl,liftoff,6.741139736,,,False
rl,landing,7.701468705,,,False
rl,liftoff,10.581323925,,,False
rl,landing,11.541858325,,,False
rl,liftoff,14.422210887,,,False
rl,landing,15.384438864,,,False
rl,liftoff,18.261092108,,,False
rl,landing,19.223565165,,,False
rl,liftoff,22.101213642,,,False
rl,landing,23.061214171,,,False
rl,liftoff,25.941641985,,,False
rl,landing,26.900939813,,,False
rl,liftoff,29.781715419,,,False
rl,landing,30.741050023,,,False
rl,liftoff,33.621431488,,,False
rl,landing,34.581368585,,,False
rl,liftoff,37.461162403,,,False
rl,landing,38.422056853,,,False
rl,liftoff,41.301374006,,,False
rl,landing,42.261740272,,,False
rl,liftoff,45.14129232,,,False
rl,landing,46.101374295,,,False
rl,liftoff,48.98155083,,,False
rl,landing,49.94141011,,,False
rl,liftoff,52.821517489,,,False
rl,landing,53.782909734,,,False
rl,liftoff,56.661402384,,,False
rl,landing,57.621448382,,,False
rl,liftoff,60.501255228,,,False
rl,landing,61.46221693,,,False
rl,liftoff,64.341398506,,,False
rl,landing,65.301714723,,,False
rl,liftoff,68.186957247,,,False
rl,landing,69.141883158,,,False
rl,liftoff,72.021080523,,,False
rl,landing,72.981135176,,,False
rl,liftoff,75.861461053,,,False
rl,landing,76.822471676,,,False
rl,liftoff,79.703471853,,,False
rl,landing,80.661447809,,,False
rl,liftoff,83.541553528,,,False
rl,landing,84.501545838,,,False
rl,liftoff,87.381735017,,,False
rl,landing,88.342900594,,,False
rl,liftoff,91.221403105,,,False
rl,landing,92.18176266,,,False
rl,liftoff,95.061291929,,,False
rl,landing,96.021297611,,,False
rl,liftoff,98.901273341,,,False
rl,landing,99.861374932,,,False
rr,liftoff,0.981463296,,,False
rr,landing,1.941303074,,,False
rr,liftoff,4.821447432,,,False
rr,landing,5.782456497,,,False
rr,liftoff,8.662096953,,,False
rr,landing,9.621197215,,,False
rr,liftoff,12.5012316,,,False
rr,landing,13.461380018,,,False
rr,liftoff,16.341166334,,,False
rr,landing,17.302045363,,,False
rr,liftoff,20.181370569,,,False
rr,landing,21.141131825,,,False
rr,liftoff,24.021590038,,,False
rr,landing,24.981170412,,,False
rr,liftoff,27.861471093,,,False
rr,landing,28.821107539,,,False
rr,liftoff,31.702963184,,,False
rr,landing,32.66160656,,,False
rr,liftoff,35.541626195,,,False
rr,landing,36.501686524,,,False
rr,liftoff,39.382073474,,,False
rr,landing,40.342018449,,,False
rr,liftoff,43.221867418,,,False
rr,landing,44.181656993,,,False
rr,liftoff,47.06114426,,,False
rr,landing,48.021168241,,,False
rr,liftoff,50.905538249,,,False
rr,landing,51.86113284,,,False
rr,liftoff,54.74134025,,,False
rr,landing,55.701232481,,,False
rr,liftoff,58.581247197,,,False
rr,landing,59.54124869,,,False
rr,liftoff,62.421084766,,,False
rr,landing,63.381373989,,,False
rr,liftoff,66.261352664,,,False
rr,landing,67.221395985,,,False
rr,liftoff,70.101575749,,,False
rr,landing,71.061233079,,,False
rr,liftoff,73.941468335,,,False
rr,landing,74.901668154,,,False
rr,liftoff,77.781764284,,,False
