ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.75992611,5.75992611,338,0.011148683746117027,0.0019355602021979804,0.00047243862788565974,0.004491102387438191,0.22184117393514408,0.22597421130754256,0.22379877459737244,0.5579062580003181,1.0897165286741552,0.9809508406317267,2.5687988079574446,0.007950081294879174,0.40801680825003966
2,5.75992611,11.520081615,5.760155505,338,0.015220687590546095,0.0026424091463041316,-5.8276908536654013e-05,0.005977749513930101,0.22405241038071452,0.22604708965209025,0.22512185023984596,0.5273700531815554,1.1232773452094607,1.1173928596751157,2.7076235488331672,0.00742697807846171,0.37436180092674753
3,11.520081615,17.280013345,5.75993173,338,0.014766089355603591,0.002563587564535872,0.00018744450833899713,0.006046249910625742,0.2239826792795497,0.2259920332453533,0.2250982558013915,0.5256814234293522,1.136787847729473,1.0900449602233035,2.649805537728866,0.007336629626361724,0.37427132934961205
4,17.280013345,23.040648244,5.760634899,339,0.012260446459129,0.002128315137843107,-0.0007333022870365802,0.005929313202058771,0.2238723095509991,0.2259200554230057,0.22501649761584838,0.5258020732096033,1.1198172265521709,1.0911683793828058,2.606523583152062,0.008620872263121693,0.43405590048700193
5,23.040648244,28.800619165,5.759970921,338,0.015567918344635452,0.002702777246301215,0.0014155947608431281,0.007571729663188799,0.22409014849669864,0.22609943309729466,0.22512810347558798,0.5265804038414247,1.112806646726331,1.1293880702424897,2.7321829544528486,0.007344115845764887,0.3733019641994411
6,28.800619165,34.560004158,5.759384993,338,0.014717210689274535,0.0025553441395499595,0.0006503715119658787,0.006713157661311281,0.22400418831312366,0.22599179412268397,0.22509604750676812,0.5407929533824296,1.1930984881934572,1.1154744525937117,2.673239130571295,0.007442786894433895,0.3788226480211305
7,34.560004158,40.320244946,5.760240788,339,0.013793745078471836,0.002394647304884824,0.00019034203809752332,0.006922157586525653,0.2239264129234843,0.22591308818146583,0.22503010329825102,0.5279116044914017,1.1207280905754522,1.1103530430007778,2.610334376509867,0.00796682060538556,0.40798012715494847
8,40.320244946,46.08009477,5.759849824,338,0.015300863473082113,0.0026564691685756897,0.00141080149517162,0.007598645794740926,0.2240870318713585,0.22604571817172048,0.22512977337896764,0.527737447947068,1.114138818574151,1.125454385324033,2.7343429544658444,0.007419484376197549,0.3815590189853044
9,46.08009477,51.839893778,5.759799008,338,0.014588421618461453,0.0025328004672036386,0.0011384952240629197,0.0072972818692268945,0.22402097902032608,0.22599708627177312,0.2251023834967503,0.5307178418957456,1.125610751383433,1.1018042134140524,2.6735157182749236,0.007330181563943161,0.36904737494916423
10,51.839893778,57.600011193,5.760117415,339,0.014131137161086743,0.002453272414948983,0.0014537413509282853,0.0075317249228804145,0.22401745975288936,0.2259339771986605,0.22507099833626368,0.523841853402987,1.1285812315978005,1.0854842483636236,2.6158836039657416,0.007425488876719122,0.3742680480911329
