ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.759554975,5.759554975,339,0.011884739348807169,0.0020634822309005163,-0.0015451086907620553,0.004650156524900602,0.22235582460898787,0.22436278418302755,0.2236634822820092,1.048595461319549,2.1289730003181404,1.3184683469626521,3.032496211622107,0.007555801399856676,0.3833485202528518
2,5.759554975,11.519808532,5.760253557,338,0.01688166747725684,0.0029307160370990663,-0.0003755112533649352,0.00516920865872093,0.22295161258009635,0.224767615847309,0.22400831056741133,1.0607813648089317,2.161944464022288,1.3644423658778715,3.0706607382098863,0.007418087971618359,0.3780950565325084
3,11.519808532,17.279779933,5.759971401,338,0.018130656569791452,0.0031476990609091834,-0.0002893272180176931,0.005090416039697845,0.22332106588723022,0.22487190925984887,0.2241975615974374,0.9579717428964051,2.0229902733260947,1.4403982710335728,3.1363922110061044,0.007424019065121135,0.37376971731966535
