leg,transition,paired_transitions,mean_delay_s,min_delay_s,max_delay_s,agreement_percent
fl,liftoff,19,0.19428884589473686,0.169857304,0.279515223,64.91556110253755
fl,landing,18,0.5210479501111113,0.357256664,0.537612492,64.91556110253755
fr,liftoff,18,0.19577694022222217,0.165035653,0.237344268,65.88033010845406
fr,landing,18,0.530288319611111,0.520346138,0.544909399,65.88033010845406
rl,liftoff,18,0.2529172019444445,0.241823419,0.261619497,92.57193848549429
rl,landing,18,-0.07367415938888888,-0.085950562,-0.066490504,92.57193848549429
rr,liftoff,18,0.2531824377777778,0.244514752,0.26350898,92.5643624786046
rr,landing,18,-0.07374201966666666,-0.086825959,-0.060757461,92.5643624786046
