leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.382063729,0.661578952,0.279515223,True
fl,landing,0.92107341,1.278330074,0.357256664,True
fl,liftoff,4.702535246,4.913300676,0.21076543,True
fl,landing,5.241397217,5.772203453,0.530806236,True
fl,liftoff,9.020919607,9.197515344,0.176595737,True
fl,landing,9.561358201,10.094545781,0.53318758,True
fl,liftoff,13.340915991,13.521357999,0.180442008,True
fl,landing,13.881234398,14.404013675,0.522779277,True
fl,liftoff,17.665135215,17.838894402,0.173759187,True
fl,landing,18.201093958,18.737598842,0.536504884,True
fl,liftoff,21.981334086,22.15119139,0.169857304,True
fl,landing,22.521412901,23.056591528,0.535178627,True
fl,liftoff,26.301071483,26.486025314,0.184953831,True
fl,landing,26.841422945,27.375165927,0.533742982,True
fl,liftoff,30.622787148,30.8366218,0.213834652,True
fl,landing,31.161011757,31.687978297,0.52696654,True
fl,liftoff,34.941748169,35.125596613,0.183848444,True
fl,landing,35.481011184,36.018623676,0.537612492,True
fl,liftoff,39.261902104,39.447777277,0.185875173,True
fl,landing,39.801352564,40.326209055,0.524856491,True
fl,liftoff,43.581159962,43.783936092,0.20277613,True
fl,landing,44.121258548,44.651338629,0.530080081,True
fl,liftoff,47.901004036,48.130871983,0.229867947,True
fl,landing,48.442772702,48.974400069,0.531627367,True
fl,liftoff,52.221564113,52.406352021,0.184787908,True
fl,landing,52.761272855,53.298525932,0.537253077,True
fl,liftoff,56.541215372,56.723396668,0.182181296,True
fl,landing,57.08150345,57.612885777,0.531382327,True
fl,liftoff,60.861172097,61.035701692,0.174529595,True
fl,landing,61.40253548,61.93617687,0.53364139,True
fl,liftoff,65.181023204,65.373882405,0.192859201,True
fl,landing,65.721722533,66.24554626,0.523823727,True
fl,liftoff,69.502417991,69.689764736,0.187346745,True
fl,landing,70.04138231,70.566150666,0.524768356,True
fl,liftoff,73.822274842,74.005168263,0.182893421,True
fl,landing,74.361077717,74.888472721,0.527395004,True
fl,liftoff,78.141916728,78.336715568,0.19479884,True
fl,landing,78.681027558,,,False
fr,liftoff,2.540993061,2.778337329,0.237344268,True
fr,landing,3.081517081,3.607747969,0.526230888,True
fr,liftoff,6.861163971,7.037780298,0.176616327,True
fr,landing,7.401235354,7.929541367,0.528306013,True
fr,liftoff,11.18115382,11.371560684,0.190406864,True
fr,landing,11.721552213,12.247715294,0.526163081,True
fr,liftoff,15.501787221,15.685822833,0.184035612,True
fr,landing,16.041143724,16.568892164,0.52774844,True
fr,liftoff,19.824773615,20.0363365,0.211562885,True
fr,landing,20.361333039,20.895177638,0.533844599,True
fr,liftoff,24.141184078,24.345042831,0.203858753,True
fr,landing,24.682322813,25.208396036,0.526073223,True
fr,liftoff,28.461284095,28.649477099,0.188193004,True
fr,landing,29.000992074,29.535311122,0.534319048,True
fr,liftoff,32.781188036,33.008111087,0.226923051,True
fr,landing,33.320966119,33.852386526,0.531420407,True
fr,liftoff,37.102298806,37.323944083,0.221645277,True
fr,landing,37.641809996,38.165466122,0.523656126,True
fr,liftoff,41.423727846,41.612574948,0.188847102,True
fr,landing,41.967020527,42.487366665,0.520346138,True
fr,liftoff,45.742470904,45.913629915,0.171159011,True
fr,landing,46.285196213,46.830105612,0.544909399,True
fr,liftoff,50.061335611,50.249538879,0.188203268,True
fr,landing,50.601154115,51.135773636,0.534619521,True
fr,liftoff,54.381831381,54.583592584,0.201761203,True
fr,landing,54.921299423,55.455770866,0.534471443,True
fr,liftoff,58.701297605,58.866333258,0.165035653,True
fr,landing,59.241642476,59.769551922,0.527909446,True
fr,liftoff,63.020953687,63.240081041,0.219127354,True
fr,landing,63.561337343,64.087801126,0.526463783,True
fr,liftoff,67.340927742,67.520713631,0.179785889,True
fr,landing,67.881226318,68.419808598,0.53858228,True
fr,liftoff,71.6611827,71.846586809,0.185404109,True
fr,landing,72.201427886,72.739958491,0.538530605,True
fr,liftoff,75.982710756,76.16678605,0.184075294,True
fr,landing,76.524663083,77.046258396,0.521595313,True
rl,liftoff,3.621513702,3.874892923,0.253379221,True
rl,landing,4.161244549,4.094754045,-0.066490504,True
rl,liftoff,7.94129244,8.193955091,0.252662651,True
rl,landing,8.481503146,8.408672673,-0.072830473,True
rl,liftoff,12.261056273,12.502879692,0.241823419,True
rl,landing,12.802473371,12.720731497,-0.081741874,True
rl,liftoff,16.582359121,16.840932341,0.25857322,True
rl,landing,17.121681487,17.035730925,-0.085950562,True
rl,liftoff,20.901280108,21.160021852,0.258741744,True
rl,landing,21.441037878,21.368879551,-0.072158327,True
rl,liftoff,25.227340632,25.47579662,0.248455988,True
rl,landing,25.761081415,25.69038348,-0.070697935,True
rl,liftoff,29.541006352,29.802625849,0.261619497,True
rl,landing,30.081009918,30.01155209,-0.069457828,True
rl,liftoff,33.861202428,34.121389341,0.260186913,True
rl,landing,34.403733224,34.333300283,-0.070432941,True
rl,liftoff,38.181293231,38.4325749,0.251281669,True
rl,landing,38.721522035,38.644826162,-0.076695873,True
rl,liftoff,42.500947246,42.745600697,0.244653451,True
rl,landing,43.044354191,42.968553942,-0.075800249,True
rl,liftoff,46.821029148,47.072896356,0.251867208,True
rl,landing,47.362727042,47.295413663,-0.067313379,True
rl,liftoff,51.145700537,51.402845431,0.257144894,True
rl,landing,51.68120987,51.60957961,-0.07163026,True
rl,liftoff,55.461346399,55.71484296,0.253496561,True
rl,landing,56.00117978,55.921878655,-0.079301125,True
rl,liftoff,59.781346635,60.023974248,0.242627613,True
rl,landing,60.321291908,60.247987203,-0.073304705,True
rl,liftoff,64.10111931,64.353946758,0.252827448,True
rl,landing,64.6412364,64.564165315,-0.077071085,True
rl,liftoff,68.42102581,68.674458558,0.253432748,True
rl,landing,68.961160034,68.892882347,-0.068277687,True
rl,liftoff,72.741267756,72.997340882,0.256073126,True
rl,landing,73.281425395,73.210059981,-0.071365414,True
rl,liftoff,77.061088117,77.314750381,0.253662264,True
rl,landing,77.603488769,77.527874121,-0.075614648,True
rr,liftoff,1.461210773,1.724719753,0.26350898,True
rr,landing,2.001064176,1.919796906,-0.08126727,True
rr,liftoff,5.781419983,6.039456198,0.258036215,True
rr,landing,6.32891041,6.252571321,-0.076339089,True
rr,liftoff,10.101009124,10.347186498,0.246177374,True
rr,landing,10.6414604,10.555499877,-0.085960523,True
rr,liftoff,14.42129143,14.677815116,0.256523686,True
rr,landing,14.962258711,14.888560229,-0.073698482,True
rr,liftoff,18.741222004,18.994397003,0.253174999,True
rr,landing,19.281241874,19.206159937,-0.075081937,True
rr,liftoff,23.061082581,23.312450047,0.251367466,True
rr,landing,23.606579049,23.532203569,-0.07437548,True
rr,liftoff,27.381294437,27.632172013,0.250877576,True
rr,landing,27.922633533,27.85440025,-0.068233283,True
rr,liftoff,31.701015812,31.952168934,0.251153122,True
rr,landing,32.241391076,32.173013972,-0.068377104,True
rr,liftoff,36.021850007,36.280557851,0.258707844,True
rr,landing,36.562100988,36.492539695,-0.069561293,True
rr,liftoff,40.34099201,40.603818398,0.262826388,True
rr,landing,40.881312633,40.794486674,-0.086825959,True
rr,liftoff,44.662558566,44.909445818,0.246887252,True
rr,landing,45.201192851,45.128722359,-0.072470492,True
rr,liftoff,48.984690438,49.22920519,0.244514752,True
rr,landing,49.522918667,49.462161206,-0.060757461,True
rr,liftoff,53.300882428,53.562581171,0.261698743,True
rr,landing,53.841181954,53.775784691,-0.065397263,True
rr,liftoff,57.621356805,57.867942936,0.246586131,True
rr,landing,58.165888155,58.082328839,-0.083559316,True
rr,liftoff,61.942116211,62.195453585,0.253337374,True
rr,landing,62.481106675,62.399125083,-0.081981592,True
rr,liftoff,66.260969965,66.512291813,0.251321848,True
rr,landing,66.801005396,66.731642206,-0.06936319,True
rr,liftoff,70.581057383,70.831277905,0.250220522,True
rr,landing,71.121551622,71.053121719,-0.068429903,True
rr,liftoff,74.905948566,75.156312174,0.250363608,True
rr,landing,75.441448243,75.375771526,-0.065676717,True
