ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,3.85869478,3.85869478,226,0.011507688123253281,0.00298227477925924,0.0013614667403563875,0.005993257471575936,0.22334166713308176,0.2242536706102629,0.22385922149063042,0.5538869811381002,1.2116759160965924,1.1611026153345143,2.435756953627263,0.014784783212800745,0.7462403686405539
2,3.85869478,7.699058057,3.840363277,226,0.021893875982900737,0.005700990870843789,0.00027978467665348643,0.005042552797669098,0.2236462035076186,0.2243232240540661,0.2240970826451145,0.5883894983732685,1.2330508134643283,1.1605717558047366,2.414843852685824,0.010835496758430985,0.5459654685588844
3,7.699058057,11.538769451,3.839711394,225,0.02100020417423165,0.005469214224550037,0.00039201564983864633,0.005099667358804795,0.2236500626660767,0.22432631198500455,0.22410393620599192,0.5898672346515341,1.2335960424810501,1.1616966721825228,2.4154640298744425,0.01083549675475648,0.5459654682945646
4,11.538769451,15.378994353,3.840224902,226,0.02154459955152343,0.005610244217806863,0.00028318775135623673,0.005044966958572764,0.22364877615171813,0.2243276669611776,0.22410426579439222,0.5896123488051519,1.2346093031292333,1.160738312468957,2.414811556451513,0.010835496760220664,0.5459654686009923
5,15.378994353,19.218627347,3.839632994,225,0.021439601384633175,0.005583763192507136,0.00030880549869831354,0.005099344399988214,0.22364815655618153,0.2243273164321761,0.224104302187188,0.5891716045061489,1.2338102081860784,1.1599221087288119,2.415596307861429,0.010834544207569241,0.5529074860772496
6,19.218627347,23.058534802,3.839907455,225,0.02127337927302847,0.005540076036293033,0.0003447366756153883,0.005128702086112956,0.22364873318418046,0.2243273091427304,0.22410383698173128,0.5905173960110238,1.2378770475001641,1.1622576974143277,2.423279348064791,0.010842143521445746,0.5462803152526068
7,23.058534802,26.898463598,3.839928796,225,0.021115135726496315,0.0054988352254061726,0.0003776295620705141,0.005123267857063829,0.22364908158253452,0.22432770677795383,0.22410425148139793,0.5900148408351265,1.2341388546448504,1.161430315024206,2.414910608241975,0.010835496760219887,0.545965468600529
8,26.898463598,30.738468985,3.840005387,225,0.02093156838762472,0.005450921620705716,0.00041130154173327346,0.0050878878822937035,0.22364892811121073,0.22432764549574644,0.22410413977480928,0.5902482378260169,1.2343614293555134,1.1619053596798579,2.4147828587095153,0.010835496754463159,0.5459654682794709
9,30.738468985,34.578807025,3.84033804,226,0.021785322984651995,0.005672761813606386,0.0002417127215299664,0.005025566996451681,0.22364878472553337,0.22432765963848714,0.2241045581177985,0.588931354289752,1.2346412323506182,1.1593248451431237,2.414899211126318,0.010835496760268404,0.5459654686022702
10,34.578807025,38.418945438,3.840138413,225,0.02091418354737598,0.005446205656695942,0.00042167671468677835,0.005129462468368983,0.22365115260028323,0.22432773914807322,0.22410473384626603,0.590901962854141,1.2338976139295017,1.1626567974642952,2.41482408491807,0.010835496760273622,0.5459654686023756
11,38.418945438,42.258926564,3.839981126,225,0.02155855218219979,0.0056142338919922576,0.0002852039558848967,0.005058530150434851,0.2236485306400469,0.22432771060232518,0.22410358859313823,0.5908664550635389,1.2342636276654553,1.1630338276236543,2.4148952692449575,0.01083549668960071,0.545965465254566
12,42.258926564,46.098774642,3.839848078,225,0.02096222776641407,0.0054591294604895745,0.0004125015940222748,0.005118718256624176,0.22364936630337823,0.22432705507676168,0.22410385464796106,0.5902369405693766,1.2339488918156185,1.1620853370428554,2.41546583115533,0.010835496754561302,0.5459654682828414
13,46.098774642,49.93850767,3.839733028,226,0.021404919756386198,0.005574585420470071,0.0003206525017906735,0.005056149252691388,0.22364920027913585,0.22432773837141406,0.22410430778362114,0.5892955034362013,1.234208674809101,1.1601132302854573,2.414307548130657,0.010835496760212893,0.5459654685985426
14,49.93850767,53.778617394,3.840109724,225,0.020821899550910516,0.005422214740578209,0.00043543626447492144,0.005082053733711582,0.2236489632055428,0.22432775518864556,0.22410414595314856,0.59024902440129,1.2344717393201696,1.1619321873168054,2.4149178137145046,0.010834544140776337,0.5459654685921054
15,53.778617394,57.618651938,3.840034544,225,0.021009230387514344,0.00547110452960403,0.00039592038359430076,0.0050018483136612495,0.22364906992888547,0.22432778197019543,0.22410453700375552,0.5897459496335292,1.2342103202499546,1.1608755363949121,2.4148623009819175,0.010835496759046492,0.5459654686126143
16,57.618651938,61.458836145,3.840184207,226,0.022016206566019436,0.005733112105895246,0.00019784887867138417,0.004961349791965572,0.22364900757147957,0.22432783341225923,0.2241050192881993,0.587857545449006,1.2334141073218037,1.1575956205110867,2.414757882152615,0.010834883497586656,0.5459654682704556
17,61.458836145,65.298778479,3.839942334,225,0.020949606785958974,0.005455708696577259,0.00041764354318687513,0.0051138992395210045,0.2236494986582477,0.22432727412650974,0.22410394253920624,0.5902499328144425,1.233892997131344,1.1620605703693647,2.415595399693345,0.010835496754320606,0.5459654682684394
18,65.298778479,69.138562481,3.839784002,226,0.0217411006599022,0.005662063451636361,0.00025699963184379034,0.005050479370330689,0.22365016266037446,0.22432727425581317,0.2241052779649382,0.5875849792617988,1.233932722344001,1.15720215869733,2.4150353860029363,0.010835496760015273,0.5459654685890563
19,69.138562481,72.978557396,3.839994915,225,0.021183056350431106,0.005516428229549128,0.0003749035425873455,0.005148298732808551,0.22364862875653038,0.22432733823459247,0.2241041114897859,0.5900976256715618,1.2337139271657647,1.1617597896106016,2.415748997972531,0.010834544251932421,0.5459203497558052
20,72.978557396,76.818521612,3.839964216,225,0.02090663939432702,0.005444488078095939,0.0004300283674289044,0.005126286316849203,0.2236494913536309,0.22432731673185205,0.22410406445105785,0.5901141544575288,1.2337892389114555,1.1618013553163034,2.415702558876202,0.010835496754175722,0.5459654682589559
21,76.818521612,80.65848784,3.839966228,226,0.02145023934117879,0.005586048956568789,0.000317014512902683,0.005053645199345473,0.22364900677114508,0.22432733384381778,0.22410413234888965,0.5895401080442244,1.234249956587937,1.1606224294258285,2.4146193268090124,0.01083549676001938,0.5459654685887182
22,80.65848784,84.498707695,3.840219855,225,0.020766593079189155,0.005407657338199236,0.0004555884916301678,0.005089448243358894,0.2236444487014664,0.22432753234707523,0.2241032402719295,0.5928627611748013,1.2383113153005352,1.1673607220382147,2.4262793052889062,0.010834544124615708,0.5459654685889139
23,84.498707695,88.338569013,3.839861318,226,0.021674901326883822,0.005644709413144442,0.0002734700580092073,0.005000511699865533,0.22364906106233998,0.22432738108370695,0.22410398064791262,0.5899140452774003,1.2336925039157023,1.1614260667766179,2.415804863219874,0.010835496754083018,0.5459654682517443
24,88.338569013,92.178794265,3.840225252,225,0.02131533940246927,0.005550544044615138,0.0003470622519990874,0.005083544685958847,0.2236490494021,0.22432732498590063,0.2241040823966989,0.5898795515793851,1.2339490763058585,1.161264685929003,2.415616953219923,0.010836783982608678,0.5460264422615033
25,92.178794265,96.018724771,3.839930506,225,0.021170858180094232,0.005513344094903324,0.0003752643514510594,0.005093582208644939,0.22365169037996693,0.22432735383500005,0.22410465663301393,0.5883205026699746,1.234040843717366,1.158197941254427,2.4155558931395613,0.01083454421151231,0.5459203478411667
26,96.018724771,99.858708832,3.839984061,226,0.021605869218272566,0.005626551796844181,0.00029095707769834786,0.005074532094065574,0.22364823085377325,0.22432743235168232,0.22410402399271034,0.5897163959864242,1.2343439928994815,1.1609983992002977,2.415312552829768,0.010834544122480638,0.545965468587482
