ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319862541,4.319862541,253,0.017285594186542557,0.004001422272696005,0.003912817288886836,0.00936830393753051,0.22346603590012867,0.22438711039560888,0.22410076693290795,0.7788588654778537,2.154873006723675,1.5566838846120807,4.257534497238157,0.019659205363483534,0.9895249837528295
2,4.319862541,8.639959979,4.320097438,253,0.022103728178788286,0.005116488342221573,0.0004799361108615437,0.008870914628817854,0.22344035304178872,0.22439104375572277,0.22421764911883493,0.7738166591211055,2.1593884731961728,1.5608464204032335,4.264387941399388,0.019677299055328112,0.9866933852545657
3,8.639959979,12.959869415,4.319909436,254,0.02228410650654994,0.00515846612913807,0.00041249027788639895,0.00880314007372687,0.22345508655559995,0.22439137844863163,0.2242192976900363,0.771192105430471,2.155193025264361,1.5551909114738558,4.265638095624078,0.01966385709105789,0.989745328741721
4,12.959869415,17.279971418,4.320102003,253,0.021749703647443608,0.005034534747637904,0.0006142508907320901,0.008659697755783685,0.22344846878884625,0.22438996201313127,0.22421977712758853,0.7715140980220798,2.1497729579912,1.5556425611921187,4.2534732188304005,0.019670882907197984,0.9896308414240202
5,17.279971418,21.600049532,4.320078114,254,0.02193249552551893,0.005076874757065777,0.0005483843547827876,0.008655424558136872,0.22345484419508024,0.2243909752718325,0.2242188431008669,0.7722534207209483,2.1582110888988475,1.5570361418604717,4.2611156897053055,0.019678151090634755,0.9780469304642053
6,21.600049532,25.91990033,4.319850798,254,0.02197136426496392,0.005086139612770006,0.0005451700398645294,0.008741697123128356,0.22344535850340794,0.2243894776247472,0.22421871218351525,0.772490590434341,2.155689038797799,1.5578132106942577,4.265061376024348,0.019677086369178642,0.9844454078005617
7,25.91990033,30.239794215,4.319893885,254,0.02178750878659226,0.005043528699222264,0.0006300428774398824,0.008741525614936192,0.2234469996704928,0.2243905166760572,0.2242200886868996,0.7723001046720679,2.160649274685794,1.5560344356994633,4.256775407726292,0.019681069858130118,0.9781851879270678
8,30.239794215,34.559860253,4.320066038,253,0.021279364739634654,0.00492570357778282,0.0008529789194383023,0.008793011167759244,0.2234492060205069,0.22439076403890587,0.2242188447814809,0.7728227394925804,2.150525427191978,1.5581791481698848,4.2570042346049535,0.019674700184272753,0.977883466468653
9,34.559860253,38.880057425,4.320197172,254,0.02247304117619181,0.005201855443507014,0.0002734538595446745,0.009021277193685113,0.2234606074301525,0.22439008512800473,0.22421663385641988,0.7730930577422933,2.1768771178873085,1.5574992400159966,4.296749436933438,0.01972800037163347,0.980408212202324
10,38.880057425,43.199946793,4.319889368,254,0.02209913395196711,0.0051156712752110246,0.0005429001410311562,0.008755896661724851,0.22345594226699858,0.22439114431198864,0.22422159021452243,0.7794525437549694,2.1589883751856527,1.569447118600845,4.257610857846989,0.01967687398965412,0.9779864362072009
11,43.199946793,47.519970995,4.320024202,253,0.021579513211795326,0.004995229703066216,0.0006741936066834522,0.00871946247049832,0.22344552143680527,0.22438960986400078,0.2242190320832328,0.7640176190796235,2.154920857581228,1.5399400045743046,4.261517275170791,0.019676892053023032,0.995102948021951
12,47.519970995,51.840076778,4.320105783,254,0.02190749740128331,0.005071055780043919,0.0005323327582917115,0.008802282314724009,0.22342821415113148,0.22439141689813555,0.2242181094981885,0.7627114553014487,2.1584902880597503,1.5369996337866176,4.250086872510494,0.01971901966030276,0.9799828100797039
13,51.840076778,56.159990829,4.319914051,253,0.022188897199353463,0.005136420988333563,0.0004383114984693095,0.008789282285864689,0.22344531428257744,0.22439123870900016,0.22421815557087946,0.7736284289749163,2.1554420443490345,1.5602577812809757,4.274572358846296,0.01966585993656811,0.9898402003716449
14,56.159990829,60.480122542,4.320131713,253,0.021829991958154715,0.005053084815091311,0.0005965693905743974,0.008684733547014083,0.2234508019954192,0.2243895392146039,0.22421876594710385,0.7716238583307317,2.156003513835568,1.5566009187868268,4.263532621877873,0.019674115411024706,0.9896051842219279
15,60.480122542,64.799829512,4.31970697,253,0.021843839181933167,0.0050567872621075415,0.0006681559707215805,0.008715364834101333,0.223441893236848,0.2243881296045103,0.22421829635140458,0.7733299451310561,2.15098839529276,1.5587911630930826,4.2451353495812105,0.01967190617843173,0.9891974207761269
16,64.799829512,69.119768261,4.319938749,253,0.021904006779759844,0.005070443830906234,0.0005354892532321203,0.008814193799761876,0.2234467314446867,0.22439065718941847,0.22421858151338173,0.7721696125490595,2.1566992519375843,1.5581346184870093,4.255468322006652,0.019677516291738306,0.9896110683673798
17,69.119768261,73.439771124,4.320002863,253,0.02156820921007624,0.004992637712072793,0.0006872585713466632,0.00877938549558917,0.22344921785687313,0.22439187609688874,0.22421866365724433,0.7711133581944092,2.1495833976790433,1.5561658188901708,4.257399623739284,0.019674513495910317,0.9896738137549225
18,73.439771124,77.760133068,4.320361944,253,0.02212166464889298,0.0051203267077229355,0.00045768632283987865,0.008871465435853832,0.22346295313390604,0.22439070567079272,0.2242188223565633,0.7723790454570734,2.1597315558659558,1.5571676267902197,4.267791956656656,0.01968045306937838,0.978155971577172
