ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319775721,4.319775721,254,0.019461065260187073,0.004505110106892763,0.0041380630221507985,0.006601395716714803,0.2235947144938154,0.2243525334582083,0.22404232629764728,0.8572691659543042,2.1083261583374173,1.7147459101599574,4.179328148936943,0.02040963986439992,1.0239715482683103
2,4.319775721,8.639868521,4.3200928,253,0.023616019853389902,0.005466553832683849,0.0007215784606164485,0.005698451847900489,0.22364262649138278,0.22435478616060436,0.2241734223256975,0.8635617499003694,2.1081239627410744,1.725468618130186,4.1771937976880205,0.020428556641655105,1.0239712979577518
3,8.639868521,12.960016453,4.320147932,254,0.024046940316913776,0.005566230762329778,0.0005626137511183993,0.0057948142811333914,0.22364518040071335,0.22435585422897408,0.22417395169434204,0.8600877256127605,2.1061927459872534,1.718357096325636,4.177281593366349,0.02024458236959925,1.0239713092827434
4,12.960016453,17.27984022,4.319823767,254,0.024123227512844722,0.005584308252833575,0.0005579618063115822,0.005720923630093537,0.22364368359745865,0.2243560192638562,0.22417314566711383,0.8602265000010821,2.107322402811688,1.7190114064602853,4.174174108665574,0.02001616017120722,1.0239713716361818
5,17.27984022,21.599870515,4.320030295,253,0.02338918039851598,0.0054141241614871554,0.0008109961476892506,0.005685138730799372,0.2236430414611529,0.2243545733911475,0.2241748925577876,0.8597580937451949,2.1080632990262242,1.7179933203936286,4.179447438587686,0.020428556418455424,1.0188843403779906
6,21.599870515,25.919764532,4.319894017,254,0.024377416164086563,0.005643058850090896,0.0004123016047286603,0.005854798530253045,0.22364074227246797,0.22435441544575765,0.22417403629375474,0.8598226597902303,2.1082053929403837,1.7183415332923584,4.1758979148876065,0.020428557916885248,1.0239712081771901
7,25.919764532,30.23981184,4.320047308,253,0.02357780090171102,0.005457764515228549,0.0007670695978609157,0.00565004176983743,0.2236399806818353,0.22435453627965554,0.22417210020058778,0.8599345478214289,2.106250527586799,1.7201650242905828,4.176217516864353,0.020428555434869544,1.0239713889428135
8,30.23981184,34.55970255,4.31989071,254,0.02422756416750535,0.00560837433026294,0.00046764245532167825,0.005785874161307168,0.22364971072548712,0.22435655656675713,0.22417618932164624,0.8600089942342113,2.108285553527766,1.7164731129154607,4.174348040447373,0.02024458284705455,1.0239713318990755
9,34.55970255,38.879744518,4.320041968,253,0.02405087365697456,0.0055672777799677525,0.0005478424869833688,0.005643616306970077,0.22363687616191788,0.22435389761260247,0.22417229664512728,0.8599349962037823,2.1072969400918495,1.7196746087542942,4.1770472677552455,0.02042855654068565,1.0239712137107306
10,38.879744518,43.199761088,4.32001657,253,0.023484996804521513,0.005436321001083918,0.000800843103718315,0.005598532554574743,0.22363594360200337,0.22435458185521273,0.2241730502986929,0.8617940833729206,2.1078012863015494,1.7221838621937342,4.177812338922967,0.020244581651741034,1.023971275278931
11,43.199761088,47.519899471,4.320138383,253,0.023412477494150152,0.005419381375902132,0.0008383637092169169,0.005761863296981672,0.22363925131288112,0.2243539353443491,0.22417250275116532,0.8601204363675083,2.1074848385948246,1.7196275245407844,4.173594229512054,0.020244586092160954,1.0239714856145796
12,47.519899471,51.840107427,4.320207956,253,0.02442536579349608,0.0056537476997082035,0.0003727924180364538,0.005945603909894633,0.2236423848297737,0.22435598624506914,0.22417464450166966,0.8645353601682441,2.1085867019977886,1.7259292146381435,4.1767942468551045,0.02024458342443003,1.023971359248422
13,51.840107427,56.160729408,4.320621981,253,0.023352297129755895,0.005404846161605428,0.0007975863150237019,0.005728431790047433,0.2236437269855667,0.22435644486390338,0.22417543570436058,0.8465676353872783,2.096146194335971,1.6934045066610701,4.179293263602994,0.020387319037836527,1.0238711783870622
14,56.160729408,60.479817877,4.319088469,253,0.024257227498627965,0.005616284008242194,0.00044331360571358506,0.005901608257358006,0.22364878044380024,0.2243535856043551,0.224173016433637,0.8638147161041104,2.1060047021595603,1.7248516770227829,4.175223918914664,0.020243324608470337,1.0239713966612949
15,60.479817877,64.799799011,4.319981134,253,0.023909132802936828,0.005534545652239607,0.0006171232542321629,0.005731062551564748,0.22363964961428207,0.22435348277825523,0.22417218721036833,0.8556649908892288,2.092981349786695,1.7121375364020794,4.177200961124218,0.020428557082596832,1.0239385956075033
16,64.799799011,69.119909643,4.320110632,253,0.0232882774704814,0.005390666919032133,0.000885201013856818,0.00571817422525795,0.22363589592805574,0.2243539022916445,0.2241723807623002,0.8590175758051019,2.107042210630081,1.7182677597223688,4.170082627218032,0.020428557148910786,1.023971306229468
17,69.119909643,73.440175023,4.32026538,254,0.02471027355759281,0.0057196193715287015,0.00026252684297238104,0.005961288467400322,0.223641059801796,0.22435478301972311,0.22417388663492038,0.8616694148332779,2.109287985573105,1.7214809268607487,4.177686685965581,0.020244582549061585,1.0239713177835794
18,73.440175023,77.760443131,4.320268108,252,0.023037338563676568,0.005332386321352946,0.0009528079988864587,0.005645608296875135,0.22362858427356305,0.2243545292261837,0.22417272670871508,0.8551030942979791,2.1053727426510416,1.7111748242606897,4.171272081892922,0.02042855416370981,1.018884233574242
