leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.369075411,0.519903127,0.150827716,True
fl,landing,0.907175918,1.225956321,0.318780403,True
fl,liftoff,4.690087924,4.832391943,0.142304019,True
fl,landing,5.226848964,5.740982362,0.514133398,True
fl,liftoff,9.007062675,9.149374908,0.142312233,True
fl,landing,9.549800951,10.057580264,0.507779313,True
fl,liftoff,13.327236675,13.467676525,0.14043985,True
fl,landing,13.88089605,14.385409072,0.504513022,True
fl,liftoff,17.646664621,17.788118799,0.141454178,True
fl,landing,18.191543441,18.696547368,0.505003927,True
fl,liftoff,21.968304338,22.109132091,0.140827753,True
fl,landing,22.507028611,23.014247837,0.507219226,True
fl,liftoff,26.286714323,26.423535986,0.136821663,True
fl,landing,26.827142537,27.338296024,0.511153487,True
fl,liftoff,30.606635074,30.749840724,0.14320565,True
fl,landing,31.146566996,31.663599603,0.517032607,True
fl,liftoff,34.92695605,35.063208925,0.136252875,True
fl,landing,35.466575979,35.977395559,0.51081958,True
fl,liftoff,39.246876055,39.382978815,0.13610276,True
fl,landing,39.78648971,40.295362464,0.508872754,True
fl,liftoff,43.567426982,43.707278013,0.139851031,True
fl,landing,44.106770513,44.622466213,0.5156957,True
fl,liftoff,47.887528167,48.031681748,0.144153581,True
fl,landing,48.427698309,48.94182057,0.514122261,True
fl,liftoff,52.206833725,52.344084445,0.13725072,True
fl,landing,52.747039973,53.256880751,0.509840778,True
fl,liftoff,56.526958151,56.666217741,0.13925959,True
fl,landing,57.067302798,57.576806225,0.509503427,True
fl,liftoff,60.84700535,60.977689756,0.130684406,True
fl,landing,61.388190584,61.901129218,0.512938634,True
fl,liftoff,65.166851548,65.302963722,0.136112174,True
fl,landing,65.707013564,66.222987418,0.515973854,True
fl,liftoff,69.496818853,69.620211823,0.12339297,True
fl,landing,70.027192097,70.544230603,0.517038506,True
fl,liftoff,73.808070359,73.941008868,0.132938509,True
fl,landing,74.346997785,74.866097828,0.519100043,True
fl,liftoff,78.126698281,78.266823556,0.140125275,True
fl,landing,78.666911997,79.185462188,0.518550191,True
fl,liftoff,82.446512897,82.589417349,0.142904452,True
fl,landing,82.986959151,83.502642966,0.515683815,True
fl,liftoff,86.767210725,86.907547799,0.140337074,True
fl,landing,87.306778203,87.813091758,0.506313555,True
fl,liftoff,91.08682399,91.216606546,0.129782556,True
fl,landing,91.626771275,92.136360405,0.50958913,True
fl,liftoff,95.407657094,95.538086382,0.130429288,True
fl,landing,95.94818743,96.462482911,0.514295481,True
fl,liftoff,99.726881345,99.864898558,0.138017213,True
fl,landing,100.273679816,100.779873378,0.506193562,True
fl,liftoff,104.051687426,104.182281755,0.130594329,True
fl,landing,104.587112658,105.101756735,0.514644077,True
fl,liftoff,108.366855334,108.505412517,0.138557183,True
fl,landing,108.907115842,109.415570186,0.508454344,True
fl,liftoff,112.686817774,112.827049505,0.140231731,True
fl,landing,113.226806565,113.745460693,0.518654128,True
fl,liftoff,117.006803166,117.134225963,0.127422797,True
fl,landing,117.546844254,118.060867449,0.514023195,True
fl,liftoff,121.326709311,121.46866369,0.141954379,True
fl,landing,121.866865124,122.383996768,0.517131644,True
