ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319951609,4.319951609,253,0.019443489077886567,0.00450085807382167,0.00429819917975671,0.0065554147518860195,0.223610403648667,0.22435238346364939,0.22404390804590216,0.8450237843394164,2.0905366185843155,1.686275918637671,4.135617300956999,0.019656811654129247,0.988628381800461
2,4.319951609,8.640119705,4.320168096,254,0.024211344854647265,0.005604259907632832,0.0005221580824539558,0.005727853808031351,0.2236517616107836,0.22435366319610298,0.22417536575785427,0.8449789469674105,2.088119819034785,1.6861534705945995,4.13220932468518,0.019656651871230113,0.977028546434636
3,8.640119705,12.960112467,4.319992762,253,0.024065730888740304,0.005570780372696445,0.0005756467243030604,0.005627643506300594,0.22365278342284778,0.22435423510079386,0.22417553368738455,0.8513765186883422,2.088162859493898,1.697935194095833,4.132412724146,0.019751926021917998,0.9919459978908809
4,12.960112467,17.279846018,4.319733551,253,0.02341227473563573,0.00541984232574157,0.000855048433578442,0.005595803981100721,0.2236543810909914,0.22435532754379148,0.22417612618821264,0.8466079700492236,2.088370132585327,1.6889017939201734,4.131261505522485,0.019656690049818182,0.9886367720894438
5,17.279846018,21.599978725,4.320132707,254,0.024498138697649788,0.005670691240098932,0.00037805728292916903,0.005796546590099334,0.22365255014592522,0.2243547497389124,0.22417557193212068,0.8457087183923804,2.087479204643627,1.6875833507697442,4.132655163198705,0.0196566556012836,0.9770287230759257
6,21.599978725,25.920076573,4.320097848,253,0.023676383637244627,0.00548052022669016,0.000770895378394918,0.0055555483341529315,0.22365461743517928,0.22435364783825573,0.22417778848451206,0.8461721644346752,2.088360724320208,1.68748527769619,4.130613610676885,0.019656412091432873,0.9884028091064005
7,25.920076573,30.240174854,4.320098281,253,0.02382620803984392,0.005515200463061854,0.0006784976781765524,0.005690991707824807,0.22365154434676762,0.22435429166099796,0.22417687045071652,0.8448169289596562,2.085501526592021,1.687230051013753,4.1343990372120825,0.01954100817281823,0.988636520819055
8,30.240174854,34.560153254,4.3199784,252,0.023772377846170506,0.005502892756632882,0.0007071982842403188,0.005725949135904821,0.22365050486067703,0.22435326084722337,0.22417365516979942,0.848944894279926,2.0889075520344895,1.6942384263325363,4.135740662550929,0.019640472994811975,0.9886376610067715
9,34.560153254,38.880194951,4.320041697,253,0.023909091107735675,0.005534458411440578,0.0006467929679308112,0.005760326625679612,0.2236516771050062,0.2243536602229345,0.22417502512942258,0.8478550740967904,2.088830649751829,1.6915920082255456,4.133698099316284,0.019640274989485063,0.9886369994211233
10,38.880194951,43.200041852,4.319846901,252,0.024020757920378416,0.0055605576935649865,0.0005772905318989358,0.005728478334660125,0.22365638681608632,0.2243559064647448,0.22417659572395515,0.8409786965852036,2.086089494983193,1.680157296430024,4.123514137740787,0.01962592936231977,0.9884103705465979
11,43.200041852,47.520326184,4.320284332,253,0.02318144697737881,0.005365722530268596,0.0009529442575124704,0.005689114367883923,0.22365535943166498,0.22435378324703112,0.2241755277614788,0.8464963212685915,2.087744789576354,1.689098523609212,4.1330617027307,0.01965677662122356,0.9770344555997248
12,47.520326184,51.840690227,4.320364043,253,0.02503293166702031,0.005794171837806009,0.0001462557234526143,0.0060273316299024795,0.22365254240264207,0.2243539906673157,0.2241733147244902,0.8476268239686704,2.089271668773472,1.6907009198032648,4.134462498390092,0.019713449935771954,0.9886371167322178
13,51.840690227,56.160034781,4.319344554,252,0.02383332992576287,0.005517811702169401,0.0006850297697189502,0.005539869589137804,0.22366437992454,0.22435565246379485,0.2241768594420817,0.8379326761943476,2.088446769511142,1.6724593463941078,4.119911386582936,0.019656662698676608,0.9803061181822164
14,56.160034781,60.4803638,4.320329019,252,0.02356873304038576,0.005455309754589263,0.0007792558799126119,0.005628302447668275,0.223651748458081,0.2243541132052448,0.22417618247793838,0.8455806543026302,2.088716229571927,1.6870513397209204,4.135474869870774,0.01964044897079853,0.9886365231053567
15,60.4803638,64.800256306,4.319892506,252,0.02388170396438488,0.00552830977419346,0.0006724783814339519,0.005762279783698162,0.2236517150825208,0.2243553699814984,0.22417582648623077,0.8421901700944355,2.074079062937613,1.6807785856806374,4.131641834599145,0.019640479737659255,0.9886379804812016
16,64.800256306,69.120524582,4.320268276,253,0.023553083331794955,0.0054517640635044105,0.0008098819385690265,0.005769165998827302,0.22365526357492804,0.22435371926896128,0.22417515601403204,0.8460458293953104,2.0873885969325023,1.68786534174113,4.132610203291035,0.019656683381466755,0.977030038980649
17,69.120524582,73.440028257,4.319503675,253,0.024406468684852023,0.005650294691519627,0.00042508467634214554,0.005901576463915203,0.22362040299961233,0.22435258016958198,0.2241719035999055,0.8380676604328138,2.0899988465789283,1.6762117027134797,4.129805978561946,0.019655283451030847,0.9886292664208451
18,73.440028257,77.759940359,4.319912102,253,0.024031834772800242,0.005563037905719,0.0006014064164570508,0.005708078769035907,0.22365302716422858,0.22435343969527036,0.22417567399546956,0.8459598676318731,2.089075453698392,1.6879988567914694,4.132987543781,0.01965663987459887,0.9886369612520931
