leg,transition,paired_transitions,mean_delay_s,min_delay_s,max_delay_s,agreement_percent
fl,liftoff,11,0.1374649158181818,0.128512872,0.149939484,63.293219685118316
fl,landing,11,0.44550652490909093,0.30751295,0.474527378,63.293219685118316
fr,liftoff,11,0.1360596671818182,0.125754449,0.141840748,64.78666706471756
fr,landing,11,0.4597906512727272,0.450961079,0.465685072,64.78666706471756
rl,liftoff,11,0.1411811091818182,0.130346988,0.14850528,89.70278981538344
rl,landing,10,-0.3245890782,-0.332018023,-0.315871638,89.70278981538344
rr,liftoff,11,0.14126281581818179,0.125955303,0.149846029,89.08973068442492
rr,landing,11,-0.32552268945454543,-0.334406353,-0.320046099,89.08973068442492
