leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.374437151,0.520719899,0.146282748,True
fl,landing,0.914835195,1.222348145,0.30751295,True
fl,liftoff,4.69852623,4.831563056,0.133036826,True
fl,landing,5.234629467,5.697188051,0.462558584,True
fl,liftoff,9.015264877,9.157025274,0.141760397,True
fl,landing,9.554359649,10.028887027,0.474527378,True
fl,liftoff,13.334342619,13.473568626,0.139226007,True
fl,landing,13.874250832,14.332985344,0.458734512,True
fl,liftoff,17.654365792,17.78920984,0.134844048,True
fl,landing,18.194675482,18.658636135,0.463960653,True
fl,liftoff,21.974426726,22.12436621,0.149939484,True
fl,landing,22.516085804,22.974003543,0.457917739,True
fl,liftoff,26.294196616,26.422709488,0.128512872,True
fl,landing,26.834296875,27.286076829,0.451779954,True
fl,liftoff,30.614924101,30.743987506,0.129063405,True
fl,landing,31.154248466,31.614489504,0.460241038,True
fl,liftoff,34.934500317,35.066214847,0.13171453,True
fl,landing,35.474423155,35.927858707,0.453435552,True
fl,liftoff,39.254538151,39.396864734,0.142326583,True
fl,landing,39.794245862,40.248459369,0.454213507,True
fl,liftoff,43.574674158,43.710081332,0.135407174,True
fl,landing,44.114549247,44.570239154,0.455689907,True
fr,liftoff,2.537969097,2.676067319,0.138098222,True
fr,landing,3.074280151,3.538444325,0.464164174,True
fr,liftoff,6.855612876,6.993573925,0.137961049,True
fr,landing,7.394349162,7.858739723,0.464390561,True
fr,liftoff,11.174768446,11.316257287,0.141488841,True
fr,landing,11.714224689,12.173962641,0.459737952,True
fr,liftoff,15.496861454,15.632740261,0.135878807,True
fr,landing,16.034403223,16.500088295,0.465685072,True
fr,liftoff,19.814322145,19.956162893,0.141840748,True
fr,landing,20.354867057,20.814884523,0.460017466,True
fr,liftoff,24.136586272,24.275207527,0.138621255,True
fr,landing,24.674766352,25.138814004,0.464047652,True
fr,liftoff,28.45431916,28.580073609,0.125754449,True
fr,landing,28.994318408,29.445279487,0.450961079,True
fr,liftoff,32.774544448,32.905211009,0.130666561,True
fr,landing,33.316490787,33.772495674,0.456004887,True
fr,liftoff,37.09450005,37.229772608,0.135272558,True
fr,landing,37.634278619,38.09218954,0.457910921,True
fr,liftoff,41.414896496,41.545817424,0.130920928,True
fr,landing,41.954620566,42.408104072,0.453483506,True
fr,liftoff,45.734258576,45.874411497,0.140152921,True
fr,landing,46.282562278,46.743856172,0.461293894,True
rl,liftoff,3.614726858,3.756278855,0.141551997,True
rl,landing,4.154115037,3.835241933,-0.318873104,True
rl,liftoff,7.935093841,8.080581631,0.14548779,True
rl,landing,8.474277668,8.157332931,-0.316944737,True
rl,liftoff,12.255208878,12.401783634,0.146574756,True
rl,landing,12.794284069,12.478412431,-0.315871638,True
rl,liftoff,16.57440094,16.717314695,0.142913755,True
rl,landing,17.114421801,16.783534771,-0.33088703,True
rl,liftoff,20.894400641,21.036358611,0.14195797,True
rl,landing,21.437047847,21.113971207,-0.32307664,True
rl,liftoff,25.215124527,25.348601589,0.133477062,True
rl,landing,25.754929737,25.424869005,-0.330060732,True
rl,liftoff,29.536794307,29.672744943,0.135950636,True
rl,landing,30.074149456,29.749618507,-0.324530949,True
rl,liftoff,33.854332354,33.984679342,0.130346988,True
rl,landing,34.394174192,34.062156169,-0.332018023,True
rl,liftoff,38.174131433,38.312624634,0.138493201,True
rl,landing,38.714383307,38.390267276,-0.324116031,True
rl,liftoff,42.494212467,42.641945233,0.147732766,True
rl,landing,43.0340783,42.704566402,-0.329511898,True
rl,liftoff,46.815373375,46.963878655,0.14850528,True
rr,liftoff,1.454536989,1.58869242,0.134155431,True
rr,landing,1.994276364,1.667176167,-0.327100197,True
rr,liftoff,5.774958414,5.919000907,0.144042493,True
rr,landing,6.314700809,5.99465471,-0.320046099,True
rr,liftoff,10.094397497,10.244243526,0.149846029,True
rr,landing,10.634310229,10.311503556,-0.322806673,True
rr,liftoff,14.41430654,14.562742905,0.148436365,True
rr,landing,14.954349764,14.628787708,-0.325562056,True
rr,liftoff,18.734711873,18.877432645,0.142720772,True
rr,landing,19.277259696,18.955811566,-0.32144813,True
rr,liftoff,23.055314568,23.204183532,0.148868964,True
rr,landing,23.594113801,23.270487033,-0.323626768,True
rr,liftoff,27.374700453,27.511603857,0.136903404,True
rr,landing,27.914286894,27.588788014,-0.32549888,True
rr,liftoff,31.703457125,31.829412428,0.125955303,True
rr,landing,32.234225908,31.90766045,-0.326565458,True
rr,liftoff,36.014130026,36.150638913,0.136508887,True
rr,landing,36.554217204,36.228949121,-0.325268083,True
rr,liftoff,40.33433098,40.479969079,0.145638099,True
rr,landing,40.87434074,40.545919853,-0.328420887,True
rr,liftoff,44.654214536,44.795029763,0.140815227,True
rr,landing,45.194372245,44.859965892,-0.334406353,True
