leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.379479741,0.526846944,0.147367203,True
fl,landing,0.918798747,1.244113929,0.325315182,True
fl,liftoff,4.700987253,4.832681919,0.131694666,True
fl,landing,5.238720218,5.74359644,0.504876222,True
fl,liftoff,9.018874918,9.151893187,0.133018269,True
fl,landing,9.559245731,10.067854032,0.508608301,True
fl,liftoff,13.339034371,13.477953072,0.138918701,True
fl,landing,13.879758662,14.39130542,0.511546758,True
fl,liftoff,17.658713136,17.790865737,0.132152601,True
fl,landing,18.199016529,18.708905831,0.509889302,True
fl,liftoff,21.978986807,22.111332633,0.132345826,True
fl,landing,22.519093467,23.037264083,0.518170616,True
fl,liftoff,26.299028079,26.435800498,0.136772419,True
fl,landing,26.840966573,27.350316723,0.50935015,True
fl,liftoff,30.61901036,30.752626719,0.133616359,True
fl,landing,31.158929393,31.678225185,0.519295792,True
fl,liftoff,34.938834223,35.065660558,0.126826335,True
fl,landing,35.47886681,35.983427447,0.504560637,True
fl,liftoff,39.263410096,39.399781666,0.13637157,True
fl,landing,39.798933071,40.307100841,0.50816777,True
fl,liftoff,43.581266369,43.719399782,0.138133413,True
fl,landing,44.118982031,44.6323203,0.513338269,True
fl,liftoff,47.899299608,48.038899775,0.139600167,True
fl,landing,48.438651614,48.943082023,0.504430409,True
fl,liftoff,52.219097517,52.351764589,0.132667072,True
fl,landing,52.758852604,53.26784962,0.508997016,True
fl,liftoff,56.538999844,56.670637509,0.131637665,True
fl,landing,57.082900362,57.587487986,0.504587624,True
fl,liftoff,60.859052658,60.987582484,0.128529826,True
fl,landing,61.399089566,61.910134414,0.511044848,True
fl,liftoff,65.180852949,65.309996505,0.129143556,True
fl,landing,65.718973181,66.223140177,0.504166996,True
fl,liftoff,69.499054515,69.628878759,0.129824244,True
fl,landing,70.039178126,70.552822589,0.513644463,True
fl,liftoff,73.81894109,73.948402878,0.129461788,True
fl,landing,74.359298371,74.864640158,0.505341787,True
fl,liftoff,78.139289039,78.273022757,0.133733718,True
fl,landing,78.679956135,79.196286096,0.516329961,True
fl,liftoff,82.459195644,82.600585986,0.141390342,True
fl,landing,82.998756247,83.512531153,0.513774906,True
fl,liftoff,86.778981764,86.917450529,0.138468765,True
fl,landing,87.323873079,87.827940101,0.504067022,True
fl,liftoff,91.099051272,91.236125659,0.137074387,True
fl,landing,91.638773338,92.154547885,0.515774547,True
fl,liftoff,95.41899821,95.55351572,0.13451751,True
fl,landing,95.95904021,96.473651064,0.514610854,True
fl,liftoff,99.738677243,99.874956575,0.136279332,True
fl,landing,100.278670309,100.786725923,0.508055614,True
fl,liftoff,104.059980771,104.192878697,0.132897926,True
fl,landing,104.598864849,105.109897093,0.511032244,True
fl,liftoff,108.378811043,108.520293217,0.141482174,True
fl,landing,108.919028863,109.428078876,0.509050013,True
fl,liftoff,112.704073585,112.83757393,0.133500345,True
fl,landing,113.241985311,113.752168487,0.510183176,True
fl,liftoff,117.018774431,117.160949875,0.142175444,True
fl,landing,117.558722698,118.079762109,0.521039411,True
fl,liftoff,121.338869212,121.466766027,0.127896815,True
fl,landing,121.88219112,122.391336221,0.509145101,True
fr,liftoff,2.538951488,2.678430539,0.139479051,True
fr,landing,3.078863345,3.596178487,0.517315142,True
fr,liftoff,6.85872222,6.983364275,0.124642055,True
fr,landing,7.399084919,7.906400605,0.507315686,True
fr,liftoff,11.179098027,11.313813727,0.1347157,True
fr,landing,11.719540866,12.222548141,0.503007275,True
fr,liftoff,15.498801122,15.631536266,0.132735144,True
fr,landing,16.039547164,16.553538886,0.513991722,True
fr,liftoff,19.819265699,19.955297638,0.136031939,True
fr,landing,20.359090607,20.865554769,0.506464162,True
fr,liftoff,24.139054808,24.270918603,0.131863795,True
fr,landing,24.678857052,25.195687773,0.516830721,True
fr,liftoff,28.45929936,28.593250223,0.133950863,True
fr,landing,28.998882589,29.516011813,0.517129224,True
fr,liftoff,32.778497714,32.912590415,0.134092701,True
fr,landing,33.321006576,33.823943162,0.502936586,True
fr,liftoff,37.098710038,37.232668574,0.133958536,True
fr,landing,37.639434523,38.149058277,0.509623754,True
fr,liftoff,41.41893197,41.553311542,0.134379572,True
fr,landing,41.958885295,42.465019929,0.506134634,True
fr,liftoff,45.738885005,45.880073166,0.141188161,True
fr,landing,46.278774088,46.785189241,0.506415153,True
fr,liftoff,50.059006129,50.196076421,0.137070292,True
fr,landing,50.601389429,51.112395285,0.511005856,True
fr,liftoff,54.379966994,54.509327291,0.129360297,True
fr,landing,54.918770451,55.424358818,0.505588367,True
fr,liftoff,58.699204169,58.832173412,0.132969243,True
fr,landing,59.238797278,59.753859104,0.515061826,True
fr,liftoff,63.020175926,63.151026001,0.130850075,True
fr,landing,63.559874284,64.067586527,0.507712243,True
fr,liftoff,67.339285734,67.474018312,0.134732578,True
fr,landing,67.878892116,68.386100735,0.507208619,True
fr,liftoff,71.658712435,71.789751626,0.131039191,True
fr,landing,72.199133287,72.712477852,0.513344565,True
fr,liftoff,75.978783093,76.113813804,0.135030711,True
fr,landing,76.51934476,77.03255523,0.51321047,True
fr,liftoff,80.298680725,80.43571153,0.137030805,True
fr,landing,80.838831424,81.350959115,0.512127691,True
fr,liftoff,84.619113693,84.757665955,0.138552262,True
fr,landing,85.158631744,85.672883231,0.514251487,True
fr,liftoff,88.938951636,89.077544926,0.13859329,True
fr,landing,89.47893166,90.002892473,0.523960813,True
fr,liftoff,93.25879914,93.392155333,0.133356193,True
fr,landing,93.79895731,94.309472017,0.510514707,True
fr,liftoff,97.578653619,97.717494106,0.138840487,True
fr,landing,98.119051522,98.633033236,0.513981714,True
fr,liftoff,101.898783471,102.037232577,0.138449106,True
fr,landing,102.43909553,102.957118658,0.518023128,True
fr,liftoff,106.219421677,106.359625893,0.140204216,True
fr,landing,106.758996681,107.271674247,0.512677566,True
fr,liftoff,110.538848794,110.670560847,0.131712053,True
fr,landing,111.078852438,111.589849334,0.510996896,True
fr,liftoff,114.859000084,114.995384003,0.136383919,True
fr,landing,115.398690284,115.915420634,0.51673035,True
fr,liftoff,119.186231348,119.315882281,0.129650933,True
fr,landing,119.719339947,120.2348406,0.515500653,True
fr,liftoff,123.499031236,123.630590549,0.131559313,True
fr,landing,124.039874415,124.544821585,0.50494717,True
rl,liftoff,3.618597135,3.763139193,0.144542058,True
rl,landing,4.158737995,3.841233939,-0.317504056,True
rl,liftoff,7.9388574,8.075458046,0.136600646,True
rl,landing,8.478961249,8.151560934,-0.327400315,True
rl,liftoff,12.259195664,12.39938599,0.140190326,True
rl,landing,12.79891274,12.471134661,-0.327778079,True
rl,liftoff,16.578483121,16.727786254,0.149303133,True
rl,landing,17.119007182,16.796162596,-0.322844586,True
rl,liftoff,20.898538651,21.034087256,0.135548605,True
rl,landing,21.438443841,21.110723682,-0.327720159,True
rl,liftoff,25.218578954,25.364672976,0.146094022,True
rl,landing,25.76322498,25.429997384,-0.333227596,True
rl,liftoff,29.538822902,29.698227152,0.15940425,True
rl,landing,30.07982808,29.803219226,-0.276608854,True
rl,liftoff,33.85871158,33.999829629,0.141118049,True
rl,landing,34.398765397,34.075262999,-0.323502398,True
rl,liftoff,38.178877123,38.311807975,0.132930852,True
rl,landing,38.718951417,38.390023016,-0.328928401,True
rl,liftoff,42.498828291,42.634614203,0.135785912,True
rl,landing,43.039167776,42.712517405,-0.326650371,True
rl,liftoff,46.819237507,46.959536926,0.140299419,True
rl,landing,47.360819121,47.040151146,-0.320667975,True
rl,liftoff,51.138890573,51.277484266,0.138593693,True
rl,landing,51.680235979,51.346085562,-0.334150417,True
rl,liftoff,55.45869089,55.603839652,0.145148762,True
rl,landing,56.001074108,55.669190289,-0.331883819,True
rl,liftoff,59.779134846,59.921137056,0.14200221,True
