leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fl,0.007186504,0.240186882,0.233000378,True,True
fl,0.526846944,1.244113929,0.717266985,True,True
fl,1.609401124,2.579683798,0.970282674,True,True
fl,4.832681919,5.74359644,0.910914521,True,True
fl,5.899382046,6.894853707,0.995471661,True,True
fl,9.151893187,10.067854032,0.915960845,True,True
fl,10.223687078,11.212609227,0.988922149,True,True
fl,13.477953072,14.39130542,0.913352348,True,True
fl,14.546281355,15.538693173,0.992411818,True,True
fl,17.790865737,18.708905831,0.918040094,True,True
fl,18.873515148,19.857802806,0.984287658,True,True
fl,22.111332633,23.037264083,0.92593145,True,True
fl,23.191667273,24.183329358,0.991662085,True,True
fl,26.435800498,27.350316723,0.914516225,True,True
fl,27.507480915,28.493263066,0.985782151,True,True
fl,30.752626719,31.678225185,0.925598466,True,True
fl,31.826639837,32.812865014,0.986225177,True,True
fl,35.065660558,35.983427447,0.917766889,True,True
fl,36.149837309,37.130508107,0.980670798,True,True
fl,39.399781666,40.307100841,0.907319175,True,True
fl,40.464172297,41.456638887,0.99246659,True,True
fl,43.719399782,44.6323203,0.912920518,True,True
fl,44.798876688,45.773991062,0.975114374,True,True
fl,48.038899775,48.943082023,0.904182248,True,True
fl,49.111724346,50.094426581,0.982702235,True,True
fl,52.351764589,53.26784962,0.916085031,True,True
fl,53.431154085,54.419198253,0.988044168,True,True
fl,56.670637509,57.587487986,0.916850477,True,True
fl,57.756679307,58.746928704,0.990249397,True,True
fl,60.987582484,61.910134414,0.92255193,True,True
fl,62.068980926,63.051189301,0.982208375,True,True
fl,65.309996505,66.223140177,0.913143672,True,True
fl,66.389112618,67.377036773,0.987924155,True,True
fl,69.628878759,70.552822589,0.92394383,True,True
fl,70.707082144,71.700186266,0.993104122,True,True
fl,73.948402878,74.864640158,0.91623728,True,True
fl,75.031516969,76.016038053,0.984521084,True,True
fl,78.273022757,79.196286096,0.923263339,True,True
fl,79.35372778,80.337190319,0.983462539,True,True
fl,82.600585986,83.512531153,0.911945167,True,True
fl,83.666639301,84.656084576,0.989445275,True,True
fl,86.917450529,87.827940101,0.910489572,True,True
fl,87.993236051,88.977735289,0.984499238,True,True
fl,91.236125659,92.154547885,0.918422226,True,True
fl,92.310552569,93.292570892,0.982018323,True,True
fl,95.55351572,96.473651064,0.920135344,True,True
fl,96.633402316,97.617747638,0.984345322,True,True
fl,99.874956575,100.786725923,0.911769348,True,True
fl,100.949705652,101.938972692,0.98926704,True,True
fl,104.192878697,105.109897093,0.917018396,True,True
fl,105.276149381,106.263365129,0.987215748,True,True
fl,108.520293217,109.428078876,0.907785659,True,True
fl,109.593705631,110.572803291,0.97909766,True,True
fl,112.83757393,113.752168487,0.914594557,True,True
fl,113.909707142,114.894652482,0.98494534,True,True
fl,117.160949875,118.079762109,0.918812234,True,True
fl,118.237076459,119.213295962,0.976219503,True,True
fl,121.466766027,122.391336221,0.924570194,True,True
fl,122.547425523,123.532409894,0.984984371,True,True
fr,1.343333535,1.509327903,0.165994368,True,True
fr,2.678430539,3.596178487,0.917747948,True,True
fr,3.751154152,4.732879661,0.981725509,True,True
fr,6.983364275,7.906400605,0.92303633,True,True
fr,8.06510354,9.05193217,0.98682863,True,True
fr,11.313813727,12.222548141,0.908734414,True,True
fr,12.387580248,13.372362655,0.984782407,True,True
fr,15.631536266,16.553538886,0.92200262,True,True
fr,16.705576202,17.701661528,0.996085326,True,True
fr,19.955297638,20.865554769,0.910257131,True,True
fr,21.034087256,22.011115301,0.977028045,True,True
fr,24.270918603,25.195687773,0.92476917,True,True
fr,25.35299145,26.337892114,0.984900664,True,True
fr,28.593250223,29.516011813,0.92276159,True,True
fr,29.674506683,30.650858875,0.976352192,True,True
fr,32.912590415,33.823943162,0.911352747,True,True
fr,33.989576905,34.977946999,0.988370094,True,True
fr,37.232668574,38.149058277,0.916389703,True,True
fr,38.301502361,39.299863391,0.99836103,True,True
fr,41.553311542,42.465019929,0.911708387,True,True
fr,42.62358492,43.621630842,0.998045922,True,True
fr,45.880073166,46.785189241,0.905116075,True,True
fr,46.94915058,47.937852154,0.988701574,True,True
fr,50.196076421,51.112395285,0.916318864,True,True
fr,51.266722129,52.255008546,0.988286417,True,True
fr,54.509327291,55.424358818,0.915031527,True,True
fr,55.592364666,56.580838927,0.988474261,True,True
fr,58.832173412,59.753859104,0.921685692,True,True
fr,59.908861325,60.898040908,0.989179583,True,True
fr,63.151026001,64.067586527,0.916560526,True,True
fr,64.232965366,65.210686141,0.977720775,True,True
fr,67.474018312,68.386100735,0.912082423,True,True
fr,68.55570665,69.539304211,0.983597561,True,True
fr,71.789751626,72.712477852,0.922726226,True,True
fr,72.871152658,73.857385982,0.986233324,True,True
fr,76.113813804,77.03255523,0.918741426,True,True
fr,77.188153397,78.173645707,0.98549231,True,True
fr,80.43571153,81.350959115,0.915247585,True,True
fr,81.51350809,82.492490715,0.978982625,True,True
fr,84.757665955,85.672883231,0.915217276,True,True
fr,85.838677023,86.817117741,0.978440718,True,True
fr,89.077544926,90.002892473,0.925347547,True,True
fr,90.156596125,91.133828626,0.977232501,True,True
fr,93.392155333,94.309472017,0.917316684,True,True
fr,94.474287137,95.452612694,0.978325557,True,True
fr,97.717494106,98.633033236,0.91553913,True,True
fr,98.790672432,99.774239371,0.983566939,True,True
fr,102.037232577,102.957118658,0.919886081,True,True
fr,103.1163257,104.093078247,0.976752547,True,True
fr,106.359625893,107.271674247,0.912048354,True,True
fr,107.436782931,108.421686044,0.984903113,True,True
fr,110.670560847,111.589849334,0.919288487,True,True
fr,111.746421651,112.744594252,0.998172601,True,True
fr,114.995384003,115.915420634,0.920036631,True,True
fr,116.070004129,117.061343162,0.991339033,True,True
fr,119.315882281,120.2348406,0.918958319,True,True
fr,120.390429917,121.376616152,0.986186235,True,True
fr,123.630590549,124.544821585,0.914231036,True,True
fr,124.705102466,,,,False
rl,3.763139193,3.841233939,0.078094746,False,True
rl,8.075458046,8.151560934,0.076102888,False,True
rl,12.39938599,12.471134661,0.071748671,False,True
rl,16.727786254,16.796162596,0.068376342,False,True
rl,21.034087256,21.110723682,0.076636426,False,True
rl,25.364672976,25.429997384,0.065324408,False,True
rl,29.698227152,29.803219226,0.104992074,False,True
rl,33.999829629,34.075262999,0.07543337,False,True
rl,38.311807975,38.390023016,0.078215041,False,True
rl,42.634614203,42.712517405,0.077903202,False,True
rl,46.959536926,47.040151146,0.08061422,False,True
rl,51.277484266,51.346085562,0.068601296,False,True
rl,55.603839652,55.669190289,0.065350637,False,True
rl,59.921137056,59.998245714,0.077108658,False,True
rl,64.232965366,64.310947355,0.077981989,False,True
rl,68.55570665,68.632962636,0.077255986,False,True
rl,72.871152658,72.948435636,0.077282978,False,True
rl,77.200786083,77.277281821,0.076495738,False,True
rl,81.525525231,81.590908419,0.065383188,False,True
rl,85.838677023,85.914655042,0.075978019,False,True
rl,90.156596125,90.231930686,0.075334561,False,True
rl,94.474287137,94.553774444,0.079487307,False,True
rl,98.802137209,98.881562217,0.079425008,False,True
rl,103.1225589,103.201243147,0.078684247,False,True
rl,107.446859953,107.51412527,0.067265317,False,True
rl,111.767374986,111.835821266,0.06844628,False,True
rl,116.081750548,116.156628334,0.074877786,False,True
rl,120.390429917,120.477751402,0.087321485,False,True
rl,124.716572002,124.79157244,0.075000438,False,True
rr,1.609401124,1.666284615,0.056883491,False,True
rr,5.921503081,5.98727716,0.065774079,False,True
rr,10.234425561,10.313167621,0.07874206,False,True
rr,14.55698921,14.636113292,0.079124082,False,True
rr,18.873515148,18.952517119,0.079001971,False,True
rr,23.202404483,23.27939539,0.076990907,False,True
rr,27.51910327,27.597907006,0.078803736,False,True
rr,31.838612615,31.916004399,0.077391784,False,True
rr,36.159093337,36.227185731,0.068092394,False,True
rr,40.478500551,40.549088635,0.070588084,False,True
rr,44.798876688,44.874193377,0.075316689,False,True
rr,49.111724346,49.197832157,0.086107811,False,True
rr,53.431154085,53.511371935,0.08021785,False,True
rr,57.756679307,57.834500934,0.077821627,False,True
rr,62.080951279,62.151132924,0.070181645,False,True
rr,66.399842765,66.474963042,0.075120277,False,True
rr,70.718019734,70.785830093,0.067810359,False,True
rr,75.041712876,75.117676017,0.075963141,False,True
rr,79.365243653,79.430715749,0.065472096,False,True
rr,83.678342399,83.75459173,0.076249331,False,True
rr,88.004478237,88.072087776,0.067609539,False,True
rr,92.322370003,92.399699307,0.077329304,False,True
rr,96.647256963,96.719620384,0.072363421,False,True
rr,100.962916932,101.038528536,0.075611604,False,True
rr,105.286282568,105.350491845,0.064209277,False,True
rr,109.60380256,109.668829082,0.065026522,False,True
rr,113.920923098,113.997785598,0.0768625,False,True
rr,118.237076459,118.314752047,0.077675588,False,True
rr,122.547425523,122.626126802,0.078701279,False,True
