leg,transition,expected_time_s,observed_time_s,delay_s,paired
rl,liftoff,42.492289536,,,False
rl,landing,43.031897994,,,False
rl,liftoff,46.812492876,,,False
rl,landing,47.352062302,,,False
rl,liftoff,51.132036509,,,False
rl,landing,51.674831467,,,False
rl,liftoff,55.452303642,,,False
rl,landing,55.992302626,,,False
rl,liftoff,59.772128505,,,False
rl,landing,60.312146702,,,False
rl,liftoff,64.091984453,,,False
rl,landing,64.632547728,,,False
rl,liftoff,68.412202917,,,False
rl,landing,68.952002777,,,False
rl,liftoff,72.735725951,,,False
rl,landing,73.27417393,,,False
rl,liftoff,77.052223529,,,False
rl,landing,77.59308084,,,False
rr,liftoff,1.451972799,,,False
rr,landing,1.991975573,,,False
rr,liftoff,5.771978954,,,False
rr,landing,6.314547755,,,False
rr,liftoff,10.09182465,,,False
rr,landing,10.632282055,,,False
rr,liftoff,14.411779392,,,False
rr,landing,14.951848928,,,False
rr,liftoff,18.73196441,,,False
rr,landing,19.272044163,,,False
rr,liftoff,23.051649975,,,False
rr,landing,23.592307187,,,False
rr,liftoff,27.372068819,,,False
rr,landing,27.911726722,,,False
rr,liftoff,31.691849557,,,False
rr,landing,32.232172598,,,False
rr,liftoff,36.01182097,,,False
rr,landing,36.551687406,,,False
rr,liftoff,40.332139119,,,False
rr,landing,40.871773405,,,False
rr,liftoff,44.653158347,,,False
rr,landing,45.192368858,,,False
rr,liftoff,48.972121933,,,False
rr,landing,49.513876349,,,False
rr,liftoff,53.291910633,,,False
rr,landing,53.831933283,,,False
rr,liftoff,57.612323656,,,False
rr,landing,58.152036479,,,False
rr,liftoff,61.932466601,,,False
rr,landing,62.472682584,,,False
rr,liftoff,66.252321013,,,False
rr,landing,66.792161273,,,False
rr,liftoff,70.572541031,,,False
rr,landing,71.112173046,,,False
rr,liftoff,74.891862812,,,False
rr,landing,75.432301713,,,False
