leg,transition,expected_time_s,observed_time_s,delay_s,paired
rl,landing,17.145380967,16.941507344,-0.203873623,True
rl,liftoff,20.165725138,20.285684518,0.11995938,True
rl,landing,20.605946791,20.396263788,-0.209683003,True
rl,liftoff,23.625347317,23.75877736,0.133430043,True
rl,landing,24.065756419,23.848158713,-0.217597706,True
rl,liftoff,27.085967665,27.196540412,0.110572747,True
rl,landing,27.525750983,27.317013218,-0.208737765,True
rl,liftoff,30.547539472,30.654202376,0.106662904,True
rl,landing,30.965575784,30.765554493,-0.200021291,True
rl,liftoff,34.005833073,34.138960875,0.133127802,True
rl,landing,34.425833736,34.228293649,-0.197540087,True
rl,liftoff,37.44552819,37.563991875,0.118463685,True
rl,landing,37.885425821,37.673499786,-0.211926035,True
rl,liftoff,40.905745363,41.046437817,0.140692454,True
rl,landing,41.345594472,41.145729929,-0.199864543,True
rl,liftoff,44.365773533,44.483972161,0.118198628,True
rl,landing,44.805682826,44.588590931,-0.217091895,True
rl,liftoff,47.825826634,47.951630422,0.125803788,True
rl,landing,48.245838521,48.064771577,-0.181066944,True
rl,liftoff,51.285544294,51.414507208,0.128962914,True
rl,landing,51.706355976,51.513596282,-0.192759694,True
rl,liftoff,54.728473935,54.844427937,0.115954002,True
rl,landing,55.166027504,54.953432676,-0.212594828,True
rl,liftoff,58.185637609,58.303488593,0.117850984,True
rl,landing,58.625536519,58.413860998,-0.211675521,True
rl,liftoff,61.645635812,61.782404456,0.136768644,True
rl,landing,62.085778497,61.882028078,-0.203750419,True
rl,liftoff,65.105872468,65.235167517,0.129295049,True
rl,landing,65.529203977,65.334961223,-0.194242754,True
rl,liftoff,68.565744175,68.695969379,0.130225204,True
rl,landing,68.98583576,68.785783707,-0.200052053,True
rl,liftoff,72.015639749,72.132313038,0.116673289,True
rl,landing,72.446020577,72.232651386,-0.213369191,True
rl,liftoff,75.465604868,75.594192613,0.128587745,True
rl,landing,75.905350981,75.695605786,-0.209745195,True
rl,liftoff,78.926922793,79.043071515,0.116148722,True
rl,landing,79.365761518,79.158230607,-0.207530911,True
rl,liftoff,82.385884119,82.510255598,0.124371479,True
rl,landing,82.806299282,82.620926386,-0.185372896,True
rl,liftoff,85.846180937,85.977332429,0.131151492,True
rl,landing,86.265415997,86.077527744,-0.187888253,True
rl,liftoff,89.285889041,89.39339664,0.107507599,True
rl,landing,89.725482299,89.50561107,-0.219871229,True
rl,liftoff,92.745447158,92.869985956,0.124538798,True
rr,liftoff,1.166877552,1.310352973,0.143475421,True
rr,landing,1.605631494,1.377198951,-0.228432543,True
rr,liftoff,4.625365464,4.733515395,0.108149931,True
rr,landing,5.045428749,4.846957061,-0.198471688,True
rr,liftoff,8.085642109,8.216227828,0.130585719,True
rr,landing,8.505541668,8.314552841,-0.190988827,True
rr,liftoff,11.525900957,11.644567703,0.118666746,True
rr,landing,11.965779773,11.744731296,-0.221048477,True
rr,liftoff,14.985716469,15.117261603,0.131545134,True
rr,landing,15.425797956,15.228070617,-0.197727339,True
rr,liftoff,18.445694667,18.562266227,0.11657156,True
rr,landing,18.88836458,18.675723844,-0.212640736,True
rr,liftoff,21.905495362,22.032578372,0.12708301,True
rr,landing,22.325453778,22.13750544,-0.187948338,True
rr,liftoff,25.36562973,25.491156532,0.125526802,True
rr,landing,25.785637109,25.590761623,-0.194875486,True
rr,liftoff,28.806702598,28.931674352,0.124971754,True
