leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.306207733,0.561288661,0.255080928,True
fl,landing,0.725356727,1.095731785,0.370375058,True
fl,liftoff,3.766425153,4.026796123,0.26037097,True
fl,landing,4.186145959,4.689654078,0.503508119,True
fl,liftoff,7.215378186,7.478959163,0.263580977,True
fl,landing,7.646310966,8.150169635,0.503858669,True
fl,liftoff,10.666533002,10.932555337,0.266022335,True
fl,landing,11.105698341,12.487588497,1.381890156,True
fl,liftoff,14.125630443,14.39167323,0.266042787,True
fl,landing,14.56540515,15.9217075,1.35630235,True
fl,liftoff,17.585444144,17.856223595,0.270779451,True
fl,landing,18.005599336,19.380701541,1.375102205,True
fl,liftoff,21.046684855,21.307787842,0.261102987,True
fl,landing,21.46547944,22.842870239,1.377390799,True
fl,liftoff,24.485496999,24.744885927,0.259388928,True
fl,landing,24.925569906,25.425170419,0.499600513,True
fl,liftoff,27.945708298,28.203576157,0.257867859,True
fl,landing,28.385582181,29.761264055,1.375681874,True
fl,liftoff,31.405418074,31.667315971,0.261897897,True
fl,landing,31.845856678,33.209054386,1.363197708,True
fl,liftoff,34.865428791,35.143286888,0.277858097,True
fl,landing,35.286704134,36.667330224,1.38062609,True
fl,liftoff,38.325831239,38.588901824,0.263070585,True
fl,landing,38.745785348,40.124818243,1.379032895,True
fl,liftoff,41.766664645,42.039703758,0.273039113,True
fl,landing,42.20550416,42.713925958,0.508421798,True
fl,liftoff,45.226321866,45.498447375,0.272125509,True
fl,landing,45.666104936,47.044835014,1.378730078,True
fl,liftoff,48.685415562,48.95113023,0.265714668,True
fl,landing,49.125794189,50.493192336,1.367398147,True
fl,liftoff,52.147327243,52.407636704,0.260309461,True
fl,landing,52.568291806,53.943613565,1.375321759,True
fl,liftoff,55.605788539,55.86707753,0.261288991,True
fl,landing,56.025931613,56.52684892,0.500917307,True
fl,liftoff,59.045512073,59.312764618,0.267252545,True
fl,landing,59.48596583,59.991844335,0.505878505,True
fl,liftoff,62.506314575,62.775202014,0.268887439,True
fl,landing,62.945685454,64.331934102,1.386248648,True
fl,liftoff,65.965659441,66.226255162,0.260595721,True
fl,landing,66.405607043,67.757406594,1.351799551,True
fl,liftoff,69.425796442,69.696826573,0.271030131,True
fl,landing,69.84598266,71.231177291,1.385194631,True
fl,liftoff,72.885335473,73.14314131,0.257805837,True
fl,landing,73.305789681,74.692125989,1.386336308,True
fl,liftoff,76.327446891,76.598409377,0.270962486,True
fl,landing,76.765701695,77.272534309,0.506832614,True
fl,liftoff,79.785832418,80.051230242,0.265397824,True
fl,landing,80.225424824,81.599245423,1.373820599,True
fl,liftoff,83.255360587,83.519673633,0.264313046,True
fl,landing,83.685738618,85.043608018,1.3578694,True
fl,liftoff,86.705761755,86.970276228,0.264514473,True
fl,landing,87.125871743,88.510043507,1.384171764,True
fl,liftoff,90.165887444,90.434424213,0.268536769,True
fl,landing,90.585721443,91.961350958,1.375629515,True
fr,liftoff,2.025554188,2.286024418,0.26047023,True
fr,landing,2.465872263,3.83926668,1.373394417,True
fr,liftoff,5.485742565,5.758837283,0.273094718,True
fr,landing,5.926056843,7.287366985,1.361310142,True
fr,liftoff,8.946016355,9.223728853,0.277712498,True
