leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fl,0.005287224,0.228339837,0.223052613,True,True
fl,0.511069098,1.243249618,0.73218052,True,True
fl,1.601607164,2.575630211,0.974023047,True,True
fl,4.837009063,5.745768152,0.908759089,True,True
fl,5.902371548,6.891573744,0.989202196,True,True
fl,9.14971577,10.062148387,0.912432617,True,True
fl,10.228178123,11.201789154,0.973611031,True,True
fl,13.472811947,14.386652362,0.913840415,True,True
fl,14.534673928,15.536090957,1.001417029,True,True
fl,17.785822563,18.708042118,0.922219555,True,True
fl,18.868657446,19.851389159,0.982731713,True,True
fl,22.10825461,23.018093309,0.909838699,True,True
fl,23.18506473,24.180055328,0.994990598,True,True
fl,26.436254905,27.345726854,0.909471949,True,True
fl,27.504255753,28.493280667,0.989024914,True,True
fl,30.752033285,31.660481721,0.908448436,True,True
fl,31.829615967,32.822235935,0.992619968,True,True
fl,35.076593869,35.987121713,0.910527844,True,True
fl,36.144142323,37.130919851,0.986777528,True,True
fl,39.387869108,40.299494231,0.911625123,True,True
fl,40.454728739,41.455698627,1.000969888,True,True
fl,43.712876207,44.628092509,0.915216302,True,True
fl,44.777958559,45.772219546,0.994260987,True,True
fl,48.037839122,48.948885389,0.911046267,True,True
fl,49.116099164,50.096221049,0.980121885,True,True
fl,52.351929308,53.268977972,0.917048664,True,True
fl,53.426599096,54.412544108,0.985945012,True,True
fl,56.669735444,57.58439219,0.914656746,True,True
fl,57.749211497,58.73577206,0.986560563,True,True
fl,60.996806295,61.904017348,0.907211053,True,True
fl,62.071339379,63.044998529,0.97365915,True,True
fl,65.309195642,66.226691624,0.917495982,True,True
fl,66.391883399,67.374391969,0.98250857,True,True
fl,69.630723036,70.540156086,0.90943305,True,True
fl,70.697334555,71.688953064,0.991618509,True,True
fl,73.944468885,74.867813166,0.923344281,True,True
fl,75.025918041,76.012270004,0.986351963,True,True
fl,78.269172495,79.193598429,0.924425934,True,True
fl,79.348802965,80.339648139,0.990845174,True,True
fl,82.585560529,83.496927435,0.911366906,True,True
fl,83.657710575,84.648461635,0.99075106,True,True
fl,86.909441217,87.83247468,0.923033463,True,True
fl,87.989062914,88.968367319,0.979304405,True,True
fl,91.229503329,92.152190234,0.922686905,True,True
fl,92.299393692,93.293124494,0.993730802,True,True
fl,95.549029768,96.472531803,0.923502035,True,True
fl,96.625909029,97.606408091,0.980499062,True,True
fl,99.880906399,100.788319107,0.907412708,True,True
fl,100.947697939,101.926666314,0.978968375,True,True
fl,104.191966772,105.105436128,0.913469356,True,True
fl,105.261021253,106.250842346,0.989821093,True,True
fl,108.512036339,109.433930661,0.921894322,True,True
fl,109.579088452,110.56713455,0.988046098,True,True
fl,112.83347029,113.750922486,0.917452196,True,True
fl,113.912803548,114.889631367,0.976827819,True,True
fl,117.148927757,118.065902411,0.916974654,True,True
fl,118.223844701,119.216479456,0.992634755,True,True
fl,121.471737967,122.38656994,0.914831973,True,True
fl,122.548801873,123.530670077,0.981868204,True,True
fl,125.789359567,126.704794956,0.915435389,True,True
fl,126.859598856,127.851796643,0.992197787,True,True
fl,130.111995887,131.025835937,0.91384005,True,True
fl,131.179361328,132.169086006,0.989724678,True,True
fl,134.434012577,135.350144068,0.916131491,True,True
