leg,transition,paired_transitions,mean_delay_s,min_delay_s,max_delay_s,agreement_percent
fl,liftoff,51,0.26076850970588233,0.245923971,0.277536156,60.641971587451565
fl,landing,51,0.5406752467058824,0.360661831,0.552403386,60.641971587451565
fr,liftoff,51,0.2589202070392156,0.248590224,0.275787378,60.699642601246616
fr,landing,51,0.5459943281960784,0.532201774,0.562571064,60.699642601246616
rl,liftoff,0,,,,87.26708256544356
rl,landing,0,,,,87.26708256544356
rr,liftoff,0,,,,87.52247138627767
rr,landing,0,,,,87.52247138627767
