ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.599992411,5.599992411,329,-0.0015020636953349473,-0.0002682260233753998,-0.0008961075779867962,0.004575911038443048,0.2147692721106952,0.2205310539359099,0.21830627706380143,0.5762397573178355,0.8318622443243507,3.1839114331672613,5.0111496933958195,0.007461384546185834,0.37538387993121003
2,5.599992411,11.360022451,5.76003004,338,0.003420831002781753,0.0005938911740088344,0.0015473043793280202,0.005823149059162061,0.21528899383638514,0.22030242794930557,0.2187267797477171,0.5685394472485236,0.8009144150117028,3.1121232357708997,4.854788393396247,0.010788654737428072,0.6057726544527842
3,11.360022451,17.120631208,5.760608757,338,0.0019438739068686067,0.00033744244555864166,0.00024989014341837636,0.005441349514269786,0.21503363429776662,0.22042064970033234,0.2185231507777953,0.5825880577447436,0.8535174191121017,3.1156812847498365,4.904520854686116,0.011193574681202023,0.5905660262096543
4,17.120631208,22.880194853,5.759563645,338,0.0023757987721031316,0.00041249631370348917,-3.2401775828502614e-05,0.005253380910519733,0.21510477811842815,0.22043827930833645,0.21871099877765338,0.5546994061018142,0.7916491267177034,3.1279006264987594,4.962371358077221,0.010554021834547733,0.5826746654681938
5,22.880194853,28.640445214,5.760250361,339,0.0029235738321785262,0.0005075428408412067,0.0010137586489738456,0.006080238611992898,0.2152984530568229,0.22058331864892633,0.21880464392724816,0.5388849603452407,0.8049807934108227,3.0564424888042896,4.859360675139219,0.010897000587492323,0.5272802829976879
6,28.640445214,34.400062342,5.759617128,338,0.002148014952095016,0.00037294405241844675,0.00036096628494944186,0.005620165633463805,0.21520615181491662,0.22054755631753387,0.21869580006554606,0.5543447671201525,0.8165629235897557,3.0682368604858237,4.816245333808997,0.010520775602912702,0.5879144659974656
7,34.400062342,40.160473645,5.760411303,338,0.0015567844345288203,0.00027025577734667196,3.575110758107611e-05,0.005551145847851605,0.21524080444724064,0.22055415573235795,0.21882771931960787,0.5222354049754654,0.7976646853676592,3.0859376844593536,4.92974577811866,0.01114116031814194,0.5438707374118646
8,40.160473645,45.919975252,5.759501607,338,0.0030705969850155506,0.0005331358847584311,0.0010990035798222114,0.00628855004659882,0.21538140569951345,0.22064176482329942,0.21891033225671452,0.5233397724777331,0.8023066637164681,3.0319494310161397,4.866058736395675,0.009852929757446893,0.4867116087305259
9,45.919975252,51.680028977,5.760053725,339,0.0019515616647220492,0.00033880962884978114,0.00032407871473495004,0.005833182014898702,0.21526960210553808,0.2206090794378089,0.21885871102540233,0.5285117728661143,0.8108516431934392,3.064335974632011,4.874083534463141,0.010073037058834333,0.5661477577801538
10,51.680028977,57.44053418,5.760505203,338,0.0012598065443899778,0.0002186972322729413,-0.000285677191534988,0.005877362911929457,0.21525554461970706,0.22057521600709143,0.2188626055894448,0.5186821002252623,0.7974675150295741,3.0824154856819432,4.931508271943888,0.01110436812845661,0.5373172621222013
