ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.760737375,5.760737375,338,0.0007940172571849619,0.00013783257341860023,4.7847803304509884e-05,0.007855219365202629,0.22099500750719747,0.2272311147965081,0.22494041953488073,2.6322134732913067,3.25080153400585,1.7991020198916579,3.5632143319424068,0.008317568983695844,0.4162483923032905
2,5.760737375,11.519962895,5.75922552,338,0.0015444468108090498,0.00026816918445816474,0.0015204064451760785,0.01011887761623266,0.22147750496819693,0.22772780779485977,0.22538615193175135,2.5193694079165914,3.257769306769659,1.7671261994579583,3.5150468156838186,0.007313534799434085,0.3821078314241494
3,11.519962895,17.280414893,5.760451998,338,0.00029293495668503144,5.0852772800942875e-05,-0.0002185543795086703,0.009536704646758279,0.22169753726120964,0.22759427409298483,0.22559937870341928,2.495674331507982,3.111187812995107,1.6168083472814643,3.319569403956675,0.007675200632229373,0.38606788118715196
4,17.280414893,23.039948293,5.7595334,338,0.0037747759769929112,0.0006553961432002307,0.004544031471170051,0.010550621177925115,0.22101608602537276,0.22794058609673948,0.22572782040261044,2.42313084734394,3.1245534356634326,1.6177574650351734,3.3362255842061446,0.008051816141703805,0.4064498978720799
5,23.039948293,28.800607453,5.76065916,338,0.0023554337363526356,0.00040888267660547294,0.0011939550867454546,0.0078476243302021,0.22187543174390595,0.22817155425925773,0.22581420465105873,2.4726217029145907,3.324276208667926,1.6893343055266372,3.5233882406044916,0.011589746018287272,0.6707202064231803
6,28.800607453,34.560066179,5.759458726,337,0.0011461426019108711,0.0001990017910427632,-0.0005015915403145249,0.008472820183230062,0.22186026020959876,0.2275759680924867,0.22565473985265264,2.49690211981889,3.1110740573854705,1.6220679042032635,3.3364351584353993,0.007689194494434282,0.38677656428831125
7,34.560066179,40.320953093,5.760886914,338,0.0026569861182939025,0.0004612112957532536,0.003762272565930813,0.009554264538576773,0.22104794606106656,0.22801153951536707,0.2257537695239039,2.428423499029582,3.158534011325622,1.6139060244981753,3.332420516674877,0.007683737770717625,0.44328332177830176
8,40.320953093,46.080122444,5.759169351,337,0.0014197481555448532,0.0002465196053487008,0.0004976510852779392,0.007776474062183902,0.2218557183351759,0.22818141718031348,0.225841935592274,2.443823504043873,3.184954551817401,1.7155362009140862,3.5232764586293652,0.011883793955278055,0.6883368351299031
9,46.080122444,51.840239927,5.760117483,301,0.0008985606907140758,0.0001559969381468388,-0.00038431807059856327,0.009348344980772014,0.2219897841304219,0.22796194579005855,0.2255612728240266,2.4665702637743645,3.1028279005236117,1.6443304929764273,3.3247631504814543,0.00888371275236044,1.1648140081068015
10,51.840239927,57.600808305,5.760568378,336,0.003164580906513753,0.0005493521990988774,0.0037236989718216346,0.010287510888619344,0.22130259162990143,0.22820155955395388,0.22598359400480797,2.362159455947478,3.1336869285987303,1.6187543319572768,3.3387573838872493,0.007896091752555234,0.40266706348688514
