ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,2.880333323,2.880333323,169,0.005964830010256982,0.0020708818533697816,0.0008976306308757433,0.005728645623226033,0.2232486788354062,0.22430850725978127,0.22407619389673047,0.7150514307975484,1.8405314398717867,1.5030136345859912,3.7899807535833068,0.023105256511305683,1.1774257635394387
2,2.880333323,5.760158735,2.879825412,169,0.02187333831997322,0.007595369576512793,0.0003038471466554034,0.005999679088470995,0.22329062496102176,0.22433752801518436,0.2241165730236275,0.7209358136578052,1.8110662219888414,1.5090467746165506,3.7531191657504723,0.023105112857982335,1.1774189591206223
3,5.760158735,8.640183325,2.88002459,170,0.024479383206325166,0.008499713263325007,0.0005626071898911806,0.005616690805759139,0.2232924666245172,0.22433535105404556,0.22409800874689104,0.7325795932607752,1.81896569696543,1.5375471527118367,3.7603831041747338,0.023364902587765468,1.1778025326708186
4,8.640183325,11.520033651,2.879850326,169,0.023121766644360497,0.008028808454248986,0.0008146933235860464,0.0055297962471699495,0.22327725750217756,0.2243355872971725,0.2241085740930949,0.731294410978356,1.8285454275606474,1.5291596510796917,3.765619994600629,0.02338637991255088,1.1774194550010746
5,11.520033651,14.400125483,2.880091832,169,0.022657189224587135,0.00786682874929494,0.0007427820688548315,0.005673962307642052,0.22331265242320977,0.2243383501482791,0.2241198534113451,0.7331450362342266,1.830988961543765,1.5283862925812055,3.766294379750858,0.023386841615028242,1.1776402375674517
6,14.400125483,17.280190046,2.880064563,169,0.022472446481844738,0.0078027578862456,0.0007552076912970447,0.005726330238939854,0.22334022313103316,0.2243405723361551,0.22412437456097256,0.7322981851769399,1.835740893909649,1.5249224192714455,3.7743499438696437,0.023116518766000627,1.1790959700456929
7,17.280190046,20.160407548,2.880217502,168,0.022225475604899403,0.007716596260340135,0.0009078430657755063,0.005758461027083133,0.2232764150486436,0.22433835249053993,0.22411341699663337,0.7310151984717571,1.8348478713509444,1.5278066278063713,3.77965706692581,0.023364550966241127,1.179147051761561
8,20.160407548,23.040216704,2.879809156,170,0.023186632460055007,0.008051447580040616,0.0002598259362866784,0.005909408483062649,0.22328457726279405,0.22433837302777732,0.22411504216808298,0.7315925238497533,1.8423411835071186,1.5295569220045384,3.7794586038764195,0.023363448876724147,1.1793173813639717
9,23.040216704,25.920106372,2.879889668,169,0.022672851819965756,0.007872819598575592,0.0007543959063822069,0.005499128123216141,0.22329927697966245,0.22433613133054667,0.22411404551733197,0.7298240362270607,1.8416876932219823,1.5235741227096227,3.7836716536724047,0.023364271859142915,1.1794833712899324
10,25.920106372,28.800481996,2.880375624,169,0.022538430971706325,0.007824823534788505,0.0007890692035703202,0.005596717591087768,0.22330842390192537,0.22433660976103975,0.2241159693124623,0.7305048795370329,1.8318197167360992,1.5251518742490524,3.7747447383453587,0.023137384946201767,1.1789476366232783
11,28.800481996,31.680162662,2.879680666,169,0.022680810886406527,0.007876154864737537,0.0006707196367804367,0.0057025197947633815,0.22332119063298886,0.2243374822347261,0.2241199895093053,0.7308098335713217,1.8257833980149376,1.5243286024237312,3.7669783372071843,0.023126943327332783,1.1784530335834218
12,31.680162662,34.560066057,2.879903395,169,0.0226211522843284,0.007854830243126401,0.0005970881385228442,0.005688716613532774,0.2232676665077405,0.22433739412124185,0.22410129309544893,0.732265646791901,1.8091744156464964,1.5364077242370613,3.7510455505211,0.023104586322527876,1.1774510936059943
13,34.560066057,37.439985171,2.879919114,169,0.022512722375986782,0.007817137039212965,0.0008335993286875927,0.005617357780167896,0.22328079599462933,0.2243355160718602,0.22410357393294356,0.7321810412966817,1.806334927771827,1.5341114083652352,3.75216157102734,0.023364143091731626,1.1774267801661726
14,37.439985171,40.320258972,2.880273801,169,0.02292133995952733,0.007958042027660457,0.000881365618948346,0.005763038718204341,0.22327635882134542,0.2243350299312925,0.22410777819223346,0.730949242215114,1.8305970548278703,1.5283274466091477,3.7762171923646006,0.023364415822887064,1.1786513633080076
15,40.320258972,43.200368922,2.88010995,169,0.022567927064921722,0.007835786638951656,0.0005822665997629768,0.005939420922771254,0.22328549075453616,0.22434482831781857,0.22411238930688737,0.7324622908603783,1.8180961359590788,1.5332402728539674,3.7676010797925548,0.023370727491208942,1.177992355602555
16,43.200368922,46.08001607,2.879647148,169,0.022590401799218007,0.00784485064946506,0.0006902274811035969,0.005826538019807609,0.22326321425981085,0.22433903933211327,0.22410383136553996,0.730184655737491,1.8169039409800507,1.5318879641888496,3.7678396261096303,0.023363361378122893,1.1779615635229437
17,46.08001607,48.960474132,2.880458062,169,0.022578665330275194,0.007838567632051568,0.000593969450697898,0.005828201268454814,0.22331332171817045,0.2243369677986108,0.2241211567306401,0.7285367387303949,1.8606612652224939,1.5195268602707284,3.797071615077914,0.023430837540993954,1.1782335564700757
18,48.960474132,51.840045453,2.879571321,169,0.02314784951905502,0.008038644276751713,0.0005807139071587796,0.005782628822892162,0.2232735234695595,0.22433824654561235,0.2241052010738963,0.7331171244674525,1.8161108564769626,1.5360247816656227,3.7543426920566474,0.022287619928799463,1.1777643773221818
