leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.369195586,0.517190774,0.147995188,True
fl,landing,0.909724749,1.242087363,0.332362614,True
fl,liftoff,4.691420395,4.826102526,0.134682131,True
fl,landing,5.229178629,5.738732429,0.5095538,True
fl,liftoff,9.009367363,9.140349599,0.130982236,True
fl,landing,9.54956776,10.058414213,0.508846453,True
fl,liftoff,13.329216124,13.455743003,0.126526879,True
fl,landing,13.871266962,14.370198475,0.498931513,True
fl,liftoff,17.649260413,17.780600654,0.131340241,True
fl,landing,18.191321575,18.69922057,0.507898995,True
fl,liftoff,21.969063685,22.100818901,0.131755216,True
fl,landing,22.509050759,23.022397754,0.513346995,True
fl,liftoff,26.288978177,26.426901273,0.137923096,True
fl,landing,26.835480003,27.340639463,0.50515946,True
fl,liftoff,30.609124086,30.744742493,0.135618407,True
fl,landing,31.149083215,31.664253755,0.51517054,True
fl,liftoff,34.928936114,35.070485801,0.141549687,True
fl,landing,35.469370466,35.975550068,0.506179602,True
fl,liftoff,39.249091973,39.3901041,0.141012127,True
fl,landing,39.788933386,40.300435681,0.511502295,True
fl,liftoff,43.5691088,43.715367189,0.146258389,True
fl,landing,44.10930582,44.628244075,0.518938255,True
fl,liftoff,47.889231038,48.029884712,0.140653674,True
fl,landing,48.429074172,48.933534558,0.504460386,True
fl,liftoff,52.209998771,52.347612251,0.13761348,True
fl,landing,52.74942628,53.259032143,0.509605863,True
fl,liftoff,56.529397941,56.674937703,0.145539762,True
fl,landing,57.069259938,57.590323373,0.521063435,True
fl,liftoff,60.849532979,60.995586093,0.146053114,True
fl,landing,61.392977652,61.906669378,0.513691726,True
fl,liftoff,65.169330681,65.307635397,0.138304716,True
fl,landing,65.709092647,66.225494616,0.516401969,True
fl,liftoff,69.488843186,69.621591018,0.132747832,True
fl,landing,70.029791956,70.539895832,0.510103876,True
fl,liftoff,73.8090601,73.945957104,0.136897004,True
fl,landing,74.349251999,74.909341832,0.560089833,True
fl,liftoff,78.129380133,78.262418092,0.133037959,True
fl,landing,78.669409479,79.178581247,0.509171768,True
fr,liftoff,2.529280675,2.663382466,0.134101791,True
fr,landing,3.069130166,3.580591856,0.51146169,True
fr,liftoff,6.848907132,6.995391204,0.146484072,True
fr,landing,7.390066591,7.899243994,0.509177403,True
fr,liftoff,11.169375423,11.303757724,0.134382301,True
fr,landing,11.709316456,12.223048356,0.5137319,True
fr,liftoff,15.489481265,15.613213917,0.123732652,True
fr,landing,16.030026537,16.531063588,0.501037051,True
fr,liftoff,19.809057161,19.935136069,0.126078908,True
fr,landing,20.34894474,20.85242169,0.50347695,True
fr,liftoff,24.129089251,24.263413216,0.134323965,True
fr,landing,24.670283701,25.178587614,0.508303913,True
fr,liftoff,28.451156599,28.591550898,0.140394299,True
fr,landing,28.988946418,29.501445688,0.51249927,True
fr,liftoff,32.768960634,32.910589683,0.141629049,True
fr,landing,33.309226812,33.820496385,0.511269573,True
fr,liftoff,37.088842068,37.218177453,0.129335385,True
fr,landing,37.629152844,38.134216949,0.505064105,True
fr,liftoff,41.409086842,41.54262946,0.133542618,True
fr,landing,41.949021809,42.45699367,0.507971861,True
fr,liftoff,45.729015116,45.870350203,0.141335087,True
fr,landing,46.269690591,46.783099111,0.51340852,True
