leg,start_time_s,end_time_s,duration_s,exceeds_off_debounce,bounded_by_recontact
fl,0.001384484,0.233326703,0.231942219,True,True
fl,0.517190774,1.242087363,0.724896589,True,True
fl,1.594383233,2.562487301,0.968104068,True,True
fl,4.826102526,5.738732429,0.912629903,True,True
fl,5.895265781,6.885086212,0.989820431,True,True
fl,9.140349599,10.058414213,0.918064614,True,True
fl,10.213714615,11.206078707,0.992364092,True,True
fl,13.455743003,14.370198475,0.914455472,True,True
fl,14.538489389,15.527413037,0.988923648,True,True
fl,17.780600654,18.69922057,0.918619916,True,True
fl,18.854864629,19.83761812,0.982753491,True,True
fl,22.100818901,23.022397754,0.921578853,True,True
fl,23.183926958,24.16451392,0.980586962,True,True
fl,26.426901273,27.340639463,0.91373819,True,True
fl,27.497793251,28.491755124,0.993961873,True,True
fl,30.744742493,31.664253755,0.919511262,True,True
fl,31.822756759,32.804879509,0.98212275,True,True
fl,35.070485801,35.975550068,0.905064267,True,True
fl,36.130196781,37.119916049,0.989719268,True,True
fl,39.3901041,40.300435681,0.910331581,True,True
fl,40.453636702,41.444979065,0.991342363,True,True
fl,43.715367189,44.628244075,0.912876886,True,True
fl,44.784857852,45.776307958,0.991450106,True,True
fl,48.029884712,48.933534558,0.903649846,True,True
fl,49.100269447,50.091103175,0.990833728,True,True
fl,52.347612251,53.259032143,0.911419892,True,True
fl,53.420845733,54.404242313,0.98339658,True,True
fl,56.674937703,57.590323373,0.91538567,True,True
fl,57.734176779,58.729911433,0.995734654,True,True
fl,60.995586093,61.906669378,0.911083285,True,True
fl,62.063844343,63.047585854,0.983741511,True,True
fl,65.307635397,66.225494616,0.917859219,True,True
fl,66.379653762,67.370301804,0.990648042,True,True
fl,69.621591018,70.539895832,0.918304814,True,True
fl,70.707421661,71.679592701,0.97217104,True,True
fl,73.945957104,74.909341832,0.963384728,True,True
fl,75.022503529,76.009060255,0.986556726,True,True
fl,78.262418092,79.178581247,0.916163155,True,True
fl,79.336477702,,,,False
fr,1.32931397,1.494693241,0.165379271,True,True
fr,2.663382466,3.580591856,0.91720939,True,True
fr,3.7366193,4.735366268,0.998746968,True,True
fr,6.995391204,7.899243994,0.90385279,True,True
fr,8.053189088,9.04155135,0.988362262,True,True
fr,11.303757724,12.223048356,0.919290632,True,True
fr,12.375969418,13.357123774,0.981154356,True,True
fr,15.613213917,16.531063588,0.917849671,True,True
fr,16.705364474,17.679418549,0.974054075,True,True
fr,19.935136069,20.85242169,0.917285621,True,True
fr,21.020112273,22.002897678,0.982785405,True,True
fr,24.263413216,25.178587614,0.915174398,True,True
fr,25.334766004,26.32961806,0.994852056,True,True
fr,28.591550898,29.501445688,0.90989479,True,True
fr,29.656618099,30.644109431,0.987491332,True,True
fr,32.910589683,33.820496385,0.909906702,True,True
fr,33.98558461,34.968826175,0.983241565,True,True
fr,37.218177453,38.134216949,0.916039496,True,True
fr,38.301009162,39.302159412,1.00115025,True,True
fr,41.54262946,42.45699367,0.91436421,True,True
fr,42.614318445,43.614009568,0.999691123,True,True
fr,45.870350203,46.783099111,0.912748908,True,True
fr,46.940355896,47.928894158,0.988538262,True,True
fr,50.197422849,51.096381959,0.89895911,True,True
fr,51.253469943,52.241596403,0.98812646,True,True
fr,54.502257886,55.434571267,0.932313381,True,True
fr,55.580837036,56.57349301,0.992655974,True,True
fr,58.819450179,59.745314626,0.925864447,True,True
fr,59.901806747,60.892899668,0.991092921,True,True
fr,63.152999899,64.068638413,0.915638514,True,True
fr,64.220567834,65.207767776,0.987199942,True,True
fr,67.461387389,68.379395956,0.918008567,True,True
fr,68.542762183,69.520621169,0.977858986,True,True
fr,71.781113644,72.698056822,0.916943178,True,True
fr,72.854558576,73.844681116,0.99012254,True,True
fr,76.097364757,77.023319195,0.925954438,True,True
fr,77.18296187,78.167585697,0.984623827,True,True
rl,3.747310997,3.837494016,0.090183019,False,True
rl,8.064130008,8.143013788,0.07888378,False,True
rl,12.386708284,12.466470278,0.079761994,False,True
rl,16.706968704,16.786212435,0.079243731,False,True
rl,21.030629409,21.109501083,0.078871674,False,True
rl,25.349453415,25.432438034,0.082984619,False,True
rl,29.668737532,29.757618878,0.088881346,False,True
rl,33.98558461,34.074729624,0.089145014,False,True
rl,38.312116045,38.391239904,0.079123859,False,True
rl,42.626208242,42.715176991,0.088968749,False,True
rl,46.951049676,47.039635367,0.088585691,False,True
rl,51.264958108,51.354296114,0.089338006,False,True
rl,55.59125915,55.683613453,0.092354303,False,True
rl,59.912181822,59.998132335,0.085950513,False,True
rl,64.231743868,64.319762621,0.088018753,False,True
rl,68.555563136,68.631028995,0.075465859,False,True
rl,72.865934668,72.946832192,0.080897524,False,True
rl,77.193490206,77.282543066,0.08905286,False,True
rr,1.594383233,1.672614066,0.078230833,False,True
rr,5.916636992,6.003730124,0.087093132,False,True
rr,10.22528101,10.313923869,0.088642859,False,True
rr,14.528014854,14.626335286,0.098320432,False,True
rr,18.864718939,18.952186628,0.087467689,False,True
rr,23.195729971,23.274662039,0.078932068,False,True
rr,27.508426617,27.596261169,0.087834552,False,True
rr,31.822756759,31.912071515,0.089314756,False,True
