ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319755084,4.319755084,254,0.014069638837103216,0.0032570454952911437,0.0021251177800671434,0.004460167367800798,0.22358581924872573,0.22433878537647595,0.22406912919236224,0.8294661259033698,2.0765720482575984,1.6627497904714497,4.10528546784933,0.01963107511194928,0.9873754911052313
2,4.319755084,8.639669001,4.319913917,254,0.024182936107434383,0.005598013426209294,0.0008302455556412746,0.005549774153769237,0.2236497409796097,0.22435357937746367,0.22417817027130138,0.8352714943539683,2.0735152399682284,1.6645682888339772,4.100192195038134,0.0196123623004425,0.9873061018725102
3,8.639669001,12.959864564,4.320195563,253,0.02374393326861801,0.0054960320481718915,0.0010288239646708388,0.005489175813462306,0.22365149711310867,0.22435385758385337,0.22417735181136778,0.8369937305901047,2.0762902226466555,1.6665756403786878,4.101086559474464,0.01963113393081628,0.9872921851941947
4,12.959864564,17.27986377,4.319999206,253,0.023613997776249618,0.005466204193614756,0.0010550986022838434,0.005617744904767994,0.22364848454815525,0.2243540082165005,0.22417849375870616,0.8335587690293034,2.073751876303413,1.6609991124457215,4.102455536316315,0.019631405266280932,0.9873046443206661
5,17.27986377,21.599708718,4.319844948,254,0.02420021844340503,0.00560210348628583,0.0008103512707981911,0.0057486118558244025,0.2236530858184137,0.2243551229969869,0.22417961508733406,0.8347746848417245,2.076884943919609,1.6625875077314647,4.103336134915909,0.019612312712768754,0.9873051430285156
6,21.599708718,25.919782362,4.320073644,253,0.02351918590899088,0.005444163189591886,0.0010862233357035057,0.0056618653640993595,0.2236526228062957,0.22435576335634574,0.22417947762359217,0.8360554341754964,2.0738449664967913,1.6653711186031603,4.101968214526837,0.01963134974425962,0.9873059716802175
7,25.919782362,30.239866565,4.320084203,254,0.024277163758711473,0.005619604298882104,0.0007780482587860984,0.0057996061546488524,0.2236464580133236,0.22435590684476497,0.22417791458955058,0.8366102973691808,2.0777043086688596,1.665927789276024,4.102753674493786,0.01913022675489462,0.9873061969699297
8,30.239866565,34.559781266,4.319914701,254,0.024464059165863583,0.005663088477233241,0.0007020582842153719,0.005684675436100543,0.2236525642795845,0.22435421833927718,0.22417941738736316,0.834709218524879,2.0753170801176304,1.6620933811343845,4.102075092551039,0.019631335024850927,0.9872930710666267
9,34.559781266,38.879936221,4.320154955,253,0.0236702309229313,0.005479023592784834,0.0010124330151178428,0.005522037361811772,0.22365030842340694,0.22435427927996948,0.22418014934133645,0.8295934429224634,2.056439409843625,1.6533564367914957,4.098949639790656,0.019612780274698483,0.9873046990574912
10,38.879936221,43.199903884,4.319967663,254,0.02441977432879283,0.00565276785239511,0.0007505937255951334,0.005627597524448761,0.22365392059040914,0.2243541173758438,0.22417969707816401,0.835942135529387,2.075249108286459,1.6642602466655187,4.102123191526968,0.019631168274130473,0.9872929475630998
11,43.199903884,47.519711284,4.3198074,253,0.023510727507654094,0.00544254068078454,0.0011200370412610076,0.005508666244421932,0.2236519171048444,0.22435470465503246,0.22417987572568165,0.8356468350058237,2.0769832397412795,1.6640667036800545,4.101000063057329,0.019612108032613818,0.9872940575599168
12,47.519711284,51.839865359,4.320154075,254,0.02397325371643,0.005549166372366013,0.0009439175368303153,0.00569955176921247,0.22365300842846664,0.22435371590733955,0.22417936533430263,0.8355244629333748,2.074734693048185,1.6644115248483096,4.104313504029449,0.019612366781124768,0.9873063140725213
13,51.839865359,56.159759655,4.319894296,254,0.024097510635011643,0.005578263953663102,0.000854273704069642,0.005698480138961564,0.2236501818780115,0.22435403195346504,0.22417853575877236,0.8361289058730518,2.0767804157787717,1.665043480657983,4.102769805856048,0.01913020354541739,0.9873048395604
14,56.159759655,60.479819913,4.320060258,254,0.024096125602833807,0.005577729050934411,0.0008811998297457539,0.005657376413332083,0.22365307474104926,0.22435407472303695,0.22417947537263747,0.8354302501401295,2.0748375470391336,1.6641616418372764,4.104035072930006,0.019631376619590912,0.9872934702524945
15,60.479819913,64.800046057,4.320226144,253,0.023406782931303938,0.0054179531698384945,0.0011905036577281366,0.005618122760685632,0.2236516465960084,0.22435383555654329,0.22417841865744895,0.8359145303966202,2.0746179903526545,1.665644631318969,4.102967209739565,0.019631373510575534,0.9758311504221868
16,64.800046057,69.119789975,4.319743918,254,0.024175778729394914,0.005596576831477563,0.0008291721889100625,0.005832408877568146,0.22364957302429692,0.2243558515314283,0.22417801632465095,0.8353967379013674,2.0741106383977708,1.6645666610561345,4.099698088877265,0.019612350196206996,0.9873055284240109
17,69.119789975,73.439830323,4.320040348,254,0.024255928153245843,0.0056147457429362516,0.00079448284442603,0.005734979370370227,0.22364944000568335,0.2243541711582048,0.22417891838041895,0.8351475343654327,2.076607508659872,1.663465115974939,4.1035594718993895,0.019631404281338694,0.9758326079459
18,73.439830323,77.759717526,4.319887203,253,0.023544382977943923,0.005450230960103131,0.001092715583249658,0.005625153692196067,0.22365023327262099,0.224356241260619,0.22417903697376437,0.8358109246623113,2.073407325396386,1.6651411590792937,4.102039479517874,0.019631355968345976,0.9873059801399207
19,77.759717526,82.079730253,4.320012727,254,0.023617664820289708,0.005467035935491518,0.0010778011678752308,0.005765773932576828,0.22365254501608436,0.22435458792537558,0.22417896294680945,0.8378372809108874,2.073987322893067,1.668437684080979,4.101836849799925,0.01963135449372566,0.9872954418125888
20,82.079730253,86.40007962,4.320349367,253,0.024517939268560718,0.005674989957024167,0.0006906698762119204,0.005877749294048811,0.2236466771462426,0.22435453237242237,0.22417730057632443,0.8364247276877202,2.0759476714651908,1.6663645451968425,4.102393388029521,0.019631374210974384,0.9873070386202665
21,86.40007962,90.719990826,4.319911206,254,0.024278852730029832,0.005620220317563128,0.0008396219165571275,0.005645475551294554,0.22365411326234927,0.22435377736053305,0.22417898808428421,0.8354024597752963,2.0746691804002357,1.664174059333054,4.103047480260485,0.019631373515897055,0.9758311506748036
22,90.719990826,95.03979834,4.319807514,253,0.023466922362159637,0.005432400005348858,0.0011396231701129023,0.005555267187491055,0.2236494034420945,0.22435407600178664,0.2241777363658365,0.835855962242146,2.074488014497881,1.6655709104189134,4.099633296528907,0.019612350427458347,0.987305539377019
23,95.03979834,99.359741377,4.319943037,254,0.024242608178396186,0.005611788852482544,0.0008124137590195778,0.005750902632448823,0.22364994441286212,0.22435522860622772,0.22417825002560268,0.8364663683429433,2.0762368955376593,1.665917679965176,4.102952364556412,0.019631372814878256,0.9873052551875854
24,99.359741377,103.679755171,4.320013794,254,0.024055131982147815,0.0055682998085695035,0.0009145786012906762,0.005634852355693153,0.2236495347013442,0.22435526978538847,0.2241777936094306,0.8353766009409738,2.0752944882431565,1.6645486977516124,4.102708415372256,0.01963135102150282,0.9758300851619104
