leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.20082661,0.012115483,-0.188711127,True
fl,landing,0.460983891,0.787629331,0.32664544,True
fl,liftoff,2.362230067,2.628250161,0.266020094,True
fl,landing,2.620956677,3.522285742,0.901329065,True
fl,liftoff,4.521640249,4.78199592,0.260355671,True
fl,landing,4.781059387,5.684707762,0.903648375,True
fl,liftoff,6.680899095,6.952991271,0.272092176,True
fl,landing,6.940945267,7.843041682,0.902096415,True
fl,liftoff,8.840964079,9.102958223,0.261994144,True
fl,landing,9.101006789,10.004536394,0.903529605,True
fl,liftoff,11.003467974,11.273905833,0.270437859,True
fl,landing,11.260747404,12.161025549,0.900278145,True
fl,liftoff,13.160654065,13.428865634,0.268211569,True
fl,landing,13.420589259,14.332569893,0.911980634,True
fl,liftoff,15.322040634,15.591558607,0.269517973,True
fl,landing,15.580911297,16.47199439,0.891083093,True
fl,liftoff,17.481030299,17.743955961,0.262925662,True
fl,landing,17.741153714,18.640637989,0.899484275,True
fl,liftoff,19.640779682,19.905999728,0.265220046,True
fl,landing,19.900755191,20.793523302,0.892768111,True
fl,liftoff,21.804040025,22.060701738,0.256661713,True
fl,landing,22.060993137,22.963756471,0.902763334,True
fl,liftoff,23.960619265,24.229711531,0.269092266,True
fl,landing,24.220597738,25.112581244,0.891983506,True
fl,liftoff,26.120873394,26.392721262,0.271847868,True
fl,landing,26.380807236,27.277782193,0.896974957,True
fl,liftoff,28.280840841,28.552175506,0.271334665,True
fl,landing,28.540637959,29.436172255,0.895534296,True
fl,liftoff,30.441215252,30.707348536,0.266133284,True
fl,landing,30.700965335,31.606725329,0.905759994,True
fl,liftoff,32.601000892,32.870111345,0.269110453,True
fl,landing,32.860565599,33.769430402,0.908864803,True
fl,liftoff,34.760910413,35.030329552,0.269419139,True
fl,landing,35.020392428,35.923499098,0.90310667,True
fl,liftoff,36.926455255,37.188679758,0.262224503,True
fl,landing,37.180822591,38.084024773,0.903202182,True
fl,liftoff,39.080999086,39.348921613,0.267922527,True
fl,landing,39.340674442,40.241808771,0.901134329,True
fl,liftoff,41.240750182,41.514505887,0.273755705,True
fl,landing,41.501292453,42.404574027,0.903281574,True
fl,liftoff,43.402053087,43.663158261,0.261105174,True
fl,landing,43.661540094,44.559245067,0.897704973,True
fl,liftoff,45.560698194,45.822469305,0.261771111,True
fl,landing,45.821191017,46.7240293,0.902838283,True
fl,liftoff,47.720759234,47.987138166,0.266378932,True
fl,landing,47.98244084,48.88897819,0.90653735,True
fl,liftoff,49.880764656,50.15204854,0.271283884,True
fl,landing,50.140581474,51.03844014,0.897858666,True
fl,liftoff,52.040830209,52.308680229,0.26785002,True
fl,landing,52.300651468,53.203980809,0.903329341,True
fl,liftoff,54.200702043,54.471263874,0.270561831,True
fl,landing,54.460839381,55.363478122,0.902638741,True
fl,liftoff,56.361157613,56.623829949,0.262672336,True
fl,landing,56.620945967,57.529612742,0.908666775,True
fl,liftoff,58.520649224,58.794304528,0.273655304,True
fl,landing,58.780796537,59.680544005,0.899747468,True
fl,liftoff,60.681063429,60.947738219,0.26667479,True
fl,landing,60.940663725,61.847422799,0.906759074,True
fl,liftoff,62.840676402,63.106662979,0.265986577,True
fl,landing,63.100587606,64.007939628,0.907352022,True
fl,liftoff,65.001147065,65.261359731,0.260212666,True
fl,landing,65.261254293,66.166955356,0.905701063,True
fl,liftoff,67.160952553,67.437226842,0.276274289,True
fl,landing,67.420935048,68.31772581,0.896790762,True
fl,liftoff,69.320928887,69.592114866,0.271185979,True
fl,landing,69.580956761,70.486095427,0.905138666,True
fl,liftoff,71.481139609,71.746831704,0.265692095,True
fl,landing,71.740625294,72.641577446,0.900952152,True
fr,liftoff,1.281139923,1.562613746,0.281473823,True
fr,landing,1.546385688,2.445111315,0.898725627,True
fr,liftoff,3.446457495,3.70897769,0.262520195,True
fr,landing,3.700695865,4.597983226,0.897287361,True
fr,liftoff,5.600859381,5.860993507,0.260134126,True
fr,landing,5.860646834,6.763275284,0.90262845,True
fr,liftoff,7.764702264,8.032644427,0.267942163,True
fr,landing,8.02153156,8.924309174,0.902777614,True
fr,liftoff,9.921164919,10.182108246,0.260943327,True
fr,landing,10.181041788,11.089191159,0.908149371,True
fr,liftoff,12.080862394,12.348288052,0.267425658,True
fr,landing,12.341501562,13.245523593,0.904022031,True
fr,liftoff,14.240769483,14.507206542,0.266437059,True
fr,landing,14.500883265,15.405351138,0.904467873,True
fr,liftoff,16.400747715,16.658661407,0.257913692,True
fr,landing,16.660770258,17.558762107,0.897991849,True
fr,liftoff,18.56066012,18.821301673,0.260641553,True
fr,landing,18.821009232,19.721634653,0.900625421,True
