leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.366796375,0.50689868,0.140102305,True
fl,landing,0.906785462,1.120611544,0.213826082,True
fl,liftoff,4.686502175,4.82065913,0.134156955,True
fl,landing,5.226775417,5.688334462,0.461559045,True
fl,liftoff,9.006597632,9.148546918,0.141949286,True
fl,landing,9.546763509,9.9996097,0.452846191,True
fl,liftoff,13.326543239,13.465453935,0.138910696,True
fl,landing,13.866923069,14.320819966,0.453896897,True
fl,liftoff,17.646683956,17.791285957,0.144602001,True
fl,landing,18.186912404,18.644817348,0.457904944,True
fl,liftoff,21.966476048,22.111826788,0.14535074,True
fl,landing,22.506590458,22.95914767,0.452557212,True
fl,liftoff,26.286874102,26.428442874,0.141568772,True
fl,landing,26.82657888,27.287976035,0.461397155,True
fl,liftoff,30.607046097,30.744770744,0.137724647,True
fl,landing,31.146718605,31.607013524,0.460294919,True
fl,liftoff,34.926649725,35.066814628,0.140164903,True
fl,landing,35.466750407,35.932855951,0.466105544,True
fl,liftoff,39.257749084,39.386930635,0.129181551,True
fl,landing,39.786790405,40.246407288,0.459616883,True
fl,liftoff,43.566568808,43.706592543,0.140023735,True
fl,landing,44.107124395,44.563863646,0.456739251,True
fr,liftoff,2.529910064,2.660560491,0.130650427,True
fr,landing,3.066614502,3.528187069,0.461572567,True
fr,liftoff,6.847454073,6.978349675,0.130895602,True
fr,landing,7.386380675,7.846087942,0.459707267,True
fr,liftoff,11.166610783,11.311379866,0.144769083,True
fr,landing,11.706576075,12.167150765,0.46057469,True
fr,liftoff,15.486783469,15.62237022,0.135586751,True
fr,landing,16.026758175,16.488238623,0.461480448,True
fr,liftoff,19.809395744,19.940509534,0.13111379,True
fr,landing,20.346900567,20.803563985,0.456663418,True
fr,liftoff,24.126841436,24.259777376,0.13293594,True
fr,landing,24.666687419,25.128674769,0.46198735,True
fr,liftoff,28.446834003,28.585767617,0.138933614,True
fr,landing,28.988743144,29.447545141,0.458801997,True
fr,liftoff,32.77299019,32.898580666,0.125590476,True
fr,landing,33.306884743,33.767825507,0.460940764,True
fr,liftoff,37.086591483,37.226078112,0.139486629,True
fr,landing,37.626670974,38.084724837,0.458053863,True
fr,liftoff,41.406538811,41.546725695,0.140186884,True
fr,landing,41.946674714,42.405112426,0.458437712,True
fr,liftoff,45.726624276,45.86458534,0.137961064,True
fr,landing,46.266512252,46.728399105,0.461886853,True
rl,liftoff,3.607032591,3.748382385,0.141349794,True
rl,landing,4.146666209,3.815525317,-0.331140892,True
rl,liftoff,7.932522507,8.070583752,0.138061245,True
rl,landing,8.466822899,8.1366368,-0.330186099,True
rl,liftoff,12.24764174,12.388500324,0.140858584,True
rl,landing,12.787648661,12.463404287,-0.324244374,True
rl,liftoff,16.567357772,16.710387686,0.143029914,True
rl,landing,17.106676158,16.784028997,-0.322647161,True
rl,liftoff,20.886621683,21.024632335,0.138010652,True
rl,landing,21.427914053,21.102425566,-0.325488487,True
rl,liftoff,25.211272433,25.351231446,0.139959013,True
rl,landing,25.74666513,25.420343666,-0.326321464,True
rl,liftoff,29.526520879,29.675275992,0.148755113,True
rl,landing,30.072932656,29.743105584,-0.329827072,True
rl,liftoff,33.846840827,33.986913468,0.140072641,True
rl,landing,34.386932238,34.062408434,-0.324523804,True
rl,liftoff,38.168646116,38.314333043,0.145686927,True
rl,landing,38.706686282,38.381305712,-0.32538057,True
rl,liftoff,42.486819737,42.62817344,0.141353703,True
rl,landing,43.028885598,42.706330746,-0.322554852,True
rl,liftoff,46.806605288,46.954854461,0.148249173,True
rr,liftoff,1.447753442,1.59456998,0.146816538,True
rr,landing,1.986461984,1.671676264,-0.31478572,True
rr,liftoff,5.766547072,5.90650355,0.139956478,True
rr,landing,6.306984438,5.975670278,-0.33131416,True
rr,liftoff,10.086503868,10.230441744,0.143937876,True
rr,landing,10.626765532,10.307495616,-0.319269916,True
rr,liftoff,14.406607853,14.547460475,0.140852622,True
rr,landing,14.946555816,14.62367283,-0.322882986,True
rr,liftoff,18.726820702,18.867136026,0.140315324,True
rr,landing,19.267524184,18.940889564,-0.32663462,True
rr,liftoff,23.046857716,23.190254715,0.143396999,True
rr,landing,23.587003856,23.264300846,-0.32270301,True
rr,liftoff,27.366401334,27.510488325,0.144086991,True
rr,landing,27.906796187,27.589605041,-0.317191146,True
rr,liftoff,31.686411119,31.827342829,0.14093171,True
rr,landing,32.226538669,31.90643047,-0.320108199,True
rr,liftoff,36.006957706,36.154450957,0.147493251,True
rr,landing,36.546672883,36.230491915,-0.316180968,True
rr,liftoff,40.32681463,40.475231171,0.148416541,True
rr,landing,40.866880982,40.55056751,-0.316313472,True
rr,liftoff,44.646610644,44.788020845,0.141410201,True
rr,landing,45.186616677,44.862641768,-0.323974909,True
