leg,transition,paired_transitions,mean_delay_s,min_delay_s,max_delay_s,agreement_percent
fl,liftoff,11,0.1394305082727273,0.129181551,0.14535074,63.543705057477545
fl,landing,11,0.4360676475454545,0.213826082,0.466105544,63.543705057477545
fr,liftoff,11,0.13528275090909092,0.125590476,0.144769083,64.76842212403012
fr,landing,11,0.46000972081818187,0.456663418,0.46198735,64.76842212403012
rl,liftoff,11,0.1423078871818182,0.138010652,0.148755113,89.61699457342671
rl,landing,10,-0.32623147750000003,-0.331140892,-0.322554852,89.61699457342671
rr,liftoff,11,0.14341950281818183,0.139956478,0.148416541,89.14987359567883
rr,landing,11,-0.321032646,-0.33131416,-0.31478572,89.14987359567883
