leg,transition,expected_time_s,observed_time_s,delay_s,paired
fl,liftoff,0.247752049,0.222324572,-0.025427477,True
fl,landing,0.607405038,0.111060229,-0.496344809,True
fl,liftoff,3.127366506,3.271926163,0.144559657,True
fl,landing,3.487508024,4.626009769,1.138501745,True
fl,liftoff,6.007276542,6.146762176,0.139485634,True
fl,landing,6.367653453,7.49019798,1.122544527,True
fl,liftoff,8.88787068,9.031657641,0.143786961,True
fl,landing,9.247511234,10.37445569,1.126944456,True
fl,liftoff,11.767616454,11.916207068,0.148590614,True
fl,landing,12.131497497,13.256731092,1.125233595,True
fl,liftoff,14.647359086,14.800743785,0.153384699,True
fl,landing,15.007556175,16.13916766,1.131611485,True
fl,liftoff,17.527598254,17.676750933,0.149152679,True
fl,landing,17.887575056,19.024004767,1.136429711,True
fl,liftoff,20.407635453,20.551220899,0.143585446,True
fl,landing,20.768573003,21.890855528,1.122282525,True
fl,liftoff,23.287350077,23.430233135,0.142883058,True
fl,landing,23.647448918,24.767490143,1.120041225,True
fl,liftoff,26.167389032,26.308648549,0.141259517,True
fl,landing,26.527379879,27.653676494,1.126296615,True
fl,liftoff,29.047500985,29.195402856,0.147901871,True
fl,landing,29.40769855,30.533789365,1.126090815,True
fl,liftoff,31.927277557,32.072793942,0.145516385,True
fl,landing,32.291587661,33.415049866,1.123462205,True
fl,liftoff,34.807514506,34.950449094,0.142934588,True
fl,landing,35.167393489,36.301625249,1.13423176,True
fl,liftoff,37.687143119,37.840665467,0.153522348,True
fl,landing,38.0473833,39.177109308,1.129726008,True
fl,liftoff,40.567418048,40.719987596,0.152569548,True
fl,landing,40.927370705,42.057619214,1.130248509,True
fl,liftoff,43.447160393,43.605525152,0.158364759,True
fl,landing,43.807403766,44.942336376,1.13493261,True
fl,liftoff,46.331535785,46.482995793,0.151460008,True
fl,landing,46.687989916,47.8131499,1.125159984,True
fl,liftoff,49.207716172,49.363069341,0.155353169,True
fl,landing,49.568024395,50.700090324,1.132065929,True
fl,liftoff,52.087279964,52.232845375,0.145565411,True
fl,landing,52.447249889,53.570263637,1.123013748,True
fl,liftoff,54.967615526,55.108726747,0.141111221,True
fl,landing,55.328891187,56.448152639,1.119261452,True
fl,liftoff,57.847572602,57.991784663,0.144212061,True
fl,landing,58.207277485,59.335384151,1.128106666,True
fl,liftoff,60.727773715,60.872010474,0.144236759,True
fl,landing,61.087233905,62.212643761,1.125409856,True
fl,liftoff,63.607897517,63.75323401,0.145336493,True
fl,landing,63.967366963,65.089853913,1.12248695,True
fl,liftoff,66.48739139,66.638667306,0.151275916,True
fl,landing,66.847556583,67.979801234,1.132244651,True
fl,liftoff,69.367091997,69.51991585,0.152823853,True
fl,landing,69.727880041,70.862042667,1.134162626,True
fl,liftoff,72.247164088,72.400643859,0.153479771,True
fl,landing,72.607249227,73.729358802,1.122109575,True
fl,liftoff,75.127501873,75.270028782,0.142526909,True
fl,landing,75.48765583,76.612880163,1.125224333,True
fl,liftoff,78.007395557,78.15027911,0.142883553,True
fl,landing,78.367531739,79.50101868,1.133486941,True
fl,liftoff,80.887771031,81.040715055,0.152944024,True
fl,landing,81.247871174,82.377948902,1.130077728,True
fr,liftoff,1.689072931,1.832982673,0.143909742,True
fr,landing,2.047317244,3.183130366,1.135813122,True
fr,liftoff,4.568511995,4.715119468,0.146607473,True
fr,landing,4.927063635,6.044248323,1.117184688,True
fr,liftoff,7.447365812,7.589356961,0.141991149,True
fr,landing,7.807190717,8.934434601,1.127243884,True
fr,liftoff,10.327435639,10.472989547,0.145553908,True
fr,landing,10.687463957,11.816943447,1.12947949,True
fr,liftoff,13.21221908,13.357286666,0.145067586,True
fr,landing,13.567565176,14.702030617,1.134465441,True
fr,liftoff,16.087217649,16.236053441,0.148835792,True
fr,landing,16.447347717,17.579590123,1.132242406,True
fr,liftoff,18.967233883,19.127589497,0.160355614,True
fr,landing,19.331122283,20.452573841,1.121451558,True
fr,liftoff,21.852121155,21.989644977,0.137523822,True
fr,landing,22.207181321,23.331426363,1.124245042,True
fr,liftoff,24.728377036,24.87808529,0.149708254,True
fr,landing,25.087669715,26.207864323,1.120194608,True
fr,liftoff,27.607394215,27.750834706,0.143440491,True
fr,landing,27.96759513,29.095805511,1.128210381,True
fr,liftoff,30.487540698,30.633100352,0.145559654,True
fr,landing,30.847347771,31.975609245,1.128261474,True
fr,liftoff,33.367414107,33.514026947,0.14661284,True
fr,landing,33.727642543,34.850117293,1.12247475,True
fr,liftoff,36.247732083,36.392447666,0.144715583,True
fr,landing,36.607262123,37.74169762,1.134435497,True
fr,liftoff,39.127433427,39.275474592,0.148041165,True
