leg,transition,expected_time_s,observed_time_s,delay_s,paired
rl,landing,2.767508261,2.713107716,-0.054400545,True
rl,liftoff,5.288899659,5.534364494,0.245464835,True
rl,landing,5.649808367,5.591551744,-0.058256623,True
rl,liftoff,8.167125702,8.389666156,0.222540454,True
rl,landing,8.531978261,8.444663647,-0.087314614,True
rl,liftoff,11.048582277,11.278653398,0.230071121,True
rl,landing,11.407801044,11.34532584,-0.062475204,True
rl,liftoff,13.927762481,14.16831906,0.240556579,True
rl,landing,14.292266163,14.223753176,-0.068512987,True
rl,liftoff,16.807634821,17.068193986,0.260559165,True
rl,landing,17.169442568,17.114071099,-0.055371469,True
rl,liftoff,19.687734861,19.926986004,0.239251143,True
rl,landing,20.047800508,19.985443642,-0.062356866,True
rl,liftoff,22.568071698,22.782993372,0.214921674,True
rl,landing,22.927445041,22.839898269,-0.087546772,True
rl,liftoff,25.44719348,25.667882823,0.220689343,True
rl,landing,25.807921301,25.721946555,-0.085974746,True
rl,liftoff,28.327720577,28.561093004,0.233372427,True
rl,landing,28.687346864,28.605798296,-0.081548568,True
rl,liftoff,31.20947852,31.439594195,0.230115675,True
rl,landing,31.567539671,31.494637463,-0.072902208,True
rl,liftoff,34.087973072,34.312851396,0.224878324,True
rl,landing,34.44958826,34.369375121,-0.080213139,True
rl,liftoff,36.967419735,37.190014406,0.222594671,True
rl,landing,37.327661597,37.246459295,-0.081202302,True
rl,liftoff,39.847257754,40.083306491,0.236048737,True
rl,landing,40.20717853,40.137199408,-0.069979122,True
rl,liftoff,42.727794457,42.950976734,0.223182277,True
rl,landing,43.087080036,43.019431869,-0.067648167,True
rl,liftoff,45.607248681,45.83062605,0.223377369,True
rl,landing,45.967691847,45.893928439,-0.073763408,True
rl,liftoff,48.487468604,48.72986283,0.242394226,True
rl,landing,48.847968374,48.785832479,-0.062135895,True
rl,liftoff,51.367226975,,,False
rl,landing,51.727536927,,,False
rl,liftoff,54.247762527,54.478248532,0.230486005,True
rl,landing,54.609720149,54.534601195,-0.075118954,True
rl,liftoff,57.128037114,57.349728682,0.221691568,True
rl,landing,57.487509908,57.404907317,-0.082602591,True
rl,liftoff,60.007586002,60.220437967,0.212851965,True
rl,landing,60.367706423,60.285323333,-0.08238309,True
rl,liftoff,62.887669882,63.102874922,0.21520504,True
rl,landing,63.247802154,63.168427475,-0.079374679,True
rl,liftoff,65.767256633,65.984788587,0.217531954,True
rl,landing,66.131568681,66.040745431,-0.09082325,True
rl,liftoff,68.647352007,68.882771574,0.235419567,True
rl,landing,69.007236369,68.946491872,-0.060744497,True
rl,liftoff,71.527492722,71.768571897,0.241079175,True
rl,landing,71.887590592,71.833073677,-0.054516915,True
rl,liftoff,74.407948984,,,False
rl,landing,74.767742801,,,False
rl,liftoff,77.287562585,77.52173975,0.234177165,True
rl,landing,77.647481275,77.564661702,-0.082819573,True
rl,liftoff,80.167403367,80.404481337,0.23707797,True
rl,landing,80.527238157,80.458784955,-0.068453202,True
