ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319413865,4.319413865,253,0.01552767936552296,0.0035948579716667092,0.0022296017031391267,0.004620481287930481,0.22235582460813708,0.22431464803117257,0.2239229907806057,0.8253315385127746,2.071755607802406,1.6677245282946056,4.1030681003436875,0.019633351267411725,0.9759248335773285
2,4.319413865,8.639513389,4.320099524,252,0.023454412088155047,0.005429136981186604,0.000903024129093566,0.005557577227983939,0.22366974047012772,0.22435544338877203,0.22417837661919637,0.8379012477871518,2.0724580383640805,1.6676188907773533,4.09643267085896,0.01961241058415586,0.9873083889671301
3,8.639513389,12.959420781,4.319907392,253,0.024456772690229486,0.005661411338474703,0.00045910360496973683,0.005767104046860871,0.22366491959707271,0.22435570895888415,0.2241806293570704,0.8325982046449006,2.0617443606321393,1.6579149816957262,4.097305914209185,0.0196205096854124,0.9872972436512426
4,12.959420781,17.279767001,4.32034622,253,0.023839390345347114,0.005517935168016954,0.0007314400436368102,0.005565238315495783,0.22366221015291793,0.2243558101832925,0.22417654799239334,0.8358749634390029,2.072079349263137,1.6662117706976591,4.0953329799458995,0.019631698083741544,0.9758465249230424
5,17.279767001,21.599644624,4.319877623,252,0.02326988593317142,0.005386700264210568,0.0009946912611451262,0.005660772070165367,0.22366434979089056,0.22435344874993224,0.2241761459842555,0.8397673075035414,2.0732134880421498,1.6725400186691117,4.099479023621798,0.019687759720205644,0.990481745760633
6,21.599644624,25.919542186,4.319897562,253,0.024904714612516116,0.005765116939714163,0.0002725055450671027,0.005972103642687486,0.22366168455382818,0.22435408854264152,0.22417752905204458,0.8357302109159125,2.074021560624202,1.6648104372614354,4.097732355155141,0.019631403060684005,0.9758325493547428
7,25.919542186,30.239378491,4.319836305,253,0.02356801603331382,0.005455765998826158,0.0008723225186631689,0.005601435322094141,0.2236640297400101,0.22435418208496635,0.2241795567103061,0.8339320308595666,2.073647057119325,1.6609577042885502,4.098481044437059,0.019687453881244932,0.9904672585934426
8,30.239378491,34.559824571,4.32044608,253,0.02429740667034483,0.005623818980827283,0.0005543695482832121,0.00576774346506065,0.2236616517976224,0.22435381574537505,0.22417609115013495,0.835452601945287,2.073889007959749,1.6644820581901802,4.097751094550155,0.019633017503722594,0.9873044814316843
9,34.559824571,38.879454916,4.319630345,253,0.024336770399092017,0.005633993757651504,0.0005158236876244195,0.005649174135121467,0.2236622058263747,0.22435532716132764,0.22417920628298976,0.8304725071434974,2.0587073072219173,1.6549936271812842,4.096720454778611,0.019612551060919636,0.9873150431186852
10,38.879454916,43.199281877,4.319826961,253,0.023963106789625932,0.005547237656963623,0.0006827432708228724,0.005525074459207374,0.22366825476153857,0.22435394180976465,0.22417899495232557,0.8294620750422128,2.0734742310168497,1.6523321969967921,4.084262114636637,0.019631349709742563,0.9758300229495693
11,43.199281877,47.519326216,4.320044339,253,0.023895909911369,0.005531403855197562,0.0006820162811750291,0.005555166056603512,0.22366143593799118,0.22435591216472645,0.22417784321182324,0.8364472261064673,2.074110331255803,1.6665290013569352,4.096202460596303,0.019631357546121664,0.9873062533318198
12,47.519326216,51.839367854,4.320041638,253,0.023913892081059207,0.005535569812732255,0.0007119086782256326,0.005586425304968419,0.22365830381812174,0.22435365112334033,0.22417719974601408,0.8375724628727629,2.0737836863181527,1.6689719217649317,4.09904074377521,0.019631349635460094,0.9873151709211618
13,51.839367854,56.159297611,4.319929757,252,0.023544038619445595,0.005450097558020455,0.0008883649713854105,0.005626774314066951,0.22366465568324317,0.22435389889403123,0.22417794679446562,0.8366532605585917,2.0722745719439333,1.6664907659452342,4.095329507097832,0.019612358752125858,0.9873059337663006
14,56.159297611,60.479409699,4.320112088,253,0.023798164403751654,0.005508691422580435,0.0007211781747785521,0.005797461016459212,0.22366118486882705,0.22435426586280158,0.22417777421282864,0.8376904450837268,2.0740198634434286,1.6680207476685351,4.097802097108151,0.019631155813585877,0.9873047612074801
