ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.759702626,5.759702626,338,0.01907925625472741,0.0033125418955835184,-0.0005822179153993766,0.004512303938207906,0.22366528373387415,0.22433985045437474,0.2241449505464962,0.6122710556870808,1.2862912721479738,1.192111740023263,2.5175457215741717,0.0074093753003799945,0.3727439384881828
2,5.759702626,11.520183937,5.760481311,336,0.02180633337617604,0.0037855054463132236,0.00044176109277805687,0.005514373627981966,0.22366161498108245,0.22433098491858744,0.22412310949153755,0.6091624786285267,1.275299652743737,1.1830431724268642,2.4768514860710695,0.0074093682923696,0.3727439385545276
3,11.520183937,17.279896312,5.759712375,337,0.021881571736392692,0.0037990736883615115,0.0004261040188311834,0.005493537590787242,0.2236616879294153,0.2243310005112805,0.22412977615538474,0.6110522201365745,1.2817700642866994,1.1915762006884942,2.5139426322412826,0.007409375301206,0.3727439377385452
4,17.279896312,23.03937015,5.759473838,338,0.02191217054579437,0.003804543811141515,0.0004201045504711172,0.005487272993151477,0.22366154765915172,0.22433086171427655,0.22412265587976138,0.6099715150795383,1.2753059325006928,1.1848937748766795,2.477761074743851,0.007524736213594951,0.3783790478626561
5,23.03937015,28.800300466,5.760930316,338,0.022039838801249628,0.0038257429950224776,0.00039606378142345317,0.0054880810998301655,0.22366175626907872,0.22433102889640774,0.22413017844687042,0.6102954902024124,1.281727830481698,1.190100440124932,2.514551873000331,0.007409368292449203,0.3727436064882618
6,28.800300466,34.559682261,5.759381795,337,0.02195639431809493,0.003812283175454064,0.0004145648014458258,0.005499791901804876,0.2236616804175829,0.22433101849294387,0.22413038091006982,0.610156747410787,1.281446699230176,1.189991840127331,2.513948203063256,0.0074095754540779435,0.37275341940752027
7,34.559682261,40.319440122,5.759757861,338,0.02213597615416532,0.0038432129767208842,0.00037678799001918594,0.005513423813888831,0.22366093074226648,0.22433084964168223,0.22412203142066311,0.6094250748518398,1.2744700169884233,1.184081481626608,2.477478719592918,0.00743441531747191,0.37410068962521476
8,40.319440122,46.07984075,5.760400628,337,0.021767216000255052,0.003778767729183549,0.0004507260220734631,0.005548702463395354,0.22366176528201775,0.2243310199324875,0.22412971565939513,0.6113162229728968,1.2817919381634735,1.1921412227248458,2.514447984763986,0.007409368292449203,0.37274393773865283
9,46.07984075,51.83948094,5.75964019,337,0.021606403317902534,0.0037513460225199473,0.000479707433383787,0.0055225106027077305,0.2236614276989707,0.2243309847071205,0.22412993333230727,0.6109857772056277,1.2819366302609878,1.1914136172723135,2.5142349335396776,0.007409375301210441,0.372743937738829
10,51.83948094,57.600001279,5.760520339,338,0.02179911095938797,0.0037842260206605214,0.00044002809504578013,0.005464629478153331,0.2236615674180195,0.22433101154647364,0.22413009826150884,0.6106006574283198,1.2818510286629519,1.1907324474692254,2.514393490087814,0.007409375301213994,0.37274393859840416
