ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319974643,4.319974643,254,0.019750910454272495,0.0045719968487029135,0.004224482429464384,0.00654361186409411,0.22363798821057276,0.2243552177788623,0.22405276244682684,0.8331507831413363,2.0731812532061746,1.6582510226688683,4.101245594231523,0.01963137667282655,0.9872812521032069
2,4.319974643,8.640366847,4.320392204,253,0.024212055605073772,0.005604133713290483,0.0005368305753268132,0.005618087110393649,0.22366293902545833,0.22435369817216708,0.22417795475406804,0.8349923643921804,2.0736529083508106,1.6632791352726939,4.09722810222244,0.01961232988372308,0.9873056500046908
3,8.640366847,12.960122106,4.319755259,253,0.023564932694399125,0.005455154582033955,0.0008305809058303988,0.005531466074016139,0.22366425181998045,0.22435542372184855,0.2241779984050022,0.8360361967659333,2.073090412038034,1.6651337866132456,4.095500265394055,0.019612379042999617,0.9873068948641546
4,12.960122106,17.280034524,4.319912418,254,0.024090223958987328,0.0055765537881299065,0.0005821887273538317,0.005708782898201709,0.22366348470953532,0.22435412196549834,0.22417842929870835,0.8353879572241418,2.074593100468497,1.663728936808759,4.098083844236544,0.019130256201466578,0.987307918830883
5,17.280034524,21.60009912,4.320064596,254,0.023986346541258197,0.005552312010211015,0.0006313422557714726,0.0056719129111692575,0.2236646207138698,0.22435519338202106,0.22417833643857527,0.8357144628662215,2.0735140896460327,1.6645545995546673,4.096654769430309,0.019130216056870708,0.9873055713583379
6,21.60009912,25.91990627,4.31980715,254,0.0238871828985443,0.0055296873376730026,0.0006995379091794922,0.0056637448281429475,0.22367017732017652,0.2243557435427476,0.22417910650649914,0.8363109186364891,2.0735515178669393,1.6646455310733264,4.09653144289594,0.01961235826632146,0.9873059107541338
7,25.91990627,30.23993543,4.32002916,254,0.024397378893707328,0.005647503289933193,0.00046628845825348814,0.005698393881062904,0.22366390032883562,0.22435419865986236,0.2241808832408301,0.822718948618222,2.0612567461391245,1.6420867272466486,4.0972117069311205,0.019618612769052968,0.9873047804919874
8,30.23993543,34.559875213,4.319939783,253,0.023564179307488164,0.005454747170370029,0.0008580847624908108,0.005546962131025039,0.22366528301841815,0.2243539068131043,0.22417739831335654,0.8356002242695891,2.072637596709641,1.6644996431289816,4.09591034151178,0.019631145316151954,0.9873049425107934
9,34.559875213,38.880048609,4.320173396,254,0.02416438411724975,0.005593382927551769,0.0005784597082683133,0.005732894700418161,0.223666726681822,0.22435381043279376,0.2241789381611075,0.835524262055882,2.074620193813212,1.6637687946195558,4.099050836824048,0.019130006597759985,0.9872933221542781
10,38.880048609,43.199826047,4.319777438,254,0.024022501398215657,0.005561050712218581,0.0006229898751095109,0.005668102350464458,0.22366491335444585,0.2243549793921598,0.2241783804496192,0.8360638518450682,2.074026250819034,1.6650286222855522,4.096683486291648,0.01963134823037893,0.9873045984624538
11,43.199826047,47.52025532,4.320429273,253,0.02178785747698847,0.0050429844120233715,0.00158037364026712,0.005645453997194195,0.22367367146832265,0.22435549670996033,0.2241785842762009,0.8446043343554184,2.0729559182833652,1.6799514042444283,4.097172030650849,0.019631188108990227,0.9758223682702682
12,47.52025532,51.840079669,4.319824349,254,0.025819766982221937,0.0059770409387592295,-0.00014119796481246605,0.006514650627876892,0.22366470221011692,0.22435356887320693,0.22417623272306175,0.8389715625196378,2.073112191377553,1.6711824566360365,4.09545560486968,0.019612338252234074,0.9904793041716454
13,51.840079669,56.160081425,4.320001756,254,0.024093567112989933,0.005577212342454875,0.0005968002015183322,0.005715811145098754,0.22366421501901737,0.2243538986165255,0.22417766544355944,0.834508987825638,2.073572809810081,1.6626925546511453,4.098110840072047,0.019612333968341056,0.987305942104193
14,56.160081425,60.479988434,4.319907009,254,0.023984266218992634,0.005552032987984311,0.0006392036257605906,0.00566640183233163,0.22366464793749186,0.22435519661566808,0.22417773446311734,0.8358097292258914,2.0734802466354907,1.664741112572675,4.096743925909072,0.019631348308090102,0.9873055721908834
15,60.479988434,64.799938836,4.319950402,253,0.02373810162984369,0.005494994020962301,0.0007511055173500753,0.005659819616175392,0.22366276128342522,0.22435371167615267,0.22417700407421165,0.8361103941894104,2.07224628249502,1.6660119028756912,4.093064468837358,0.019612370909690036,0.9873065096083931
16,64.799938836,69.119910321,4.319971485,254,0.02423582806890795,0.0056101824174212,0.0005262717328380186,0.005749280014404307,0.22366474739667605,0.22435531681365595,0.22417838611314217,0.8348940884577694,2.074503593805212,1.662413132079175,4.097730274538585,0.019130241212749977,0.9873070424926399
17,69.119910321,73.44004698,4.320136659,254,0.024077529434067824,0.005573325877066386,0.0006445194513042965,0.005651551295021242,0.22366503940450017,0.2243536537374665,0.22417849136938148,0.834363264190602,2.0728041641205963,1.6623485580014363,4.0981343762223155,0.019631371545984044,0.9758310572982831
