ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,5.7600278,5.7600278,339,0.0041727707020567315,0.0007244358615867673,0.0048504601680750305,0.00961252236899776,0.2218974639876956,0.22436357255725115,0.2231466641500051,1.090300546932134,1.8478692200767621,1.4032614844932083,2.63762535936049,0.0074922316564636215,0.3817530132465972
2,5.7600278,11.520019678,5.759991878,338,0.0108374370407269,0.001881502139285985,0.000743270828365351,0.0057756816807102585,0.22089468063317289,0.22448511230203666,0.2230203029747428,1.1845137659672904,2.183031380689775,1.3751589443573236,2.553246971930819,0.0077515901864726455,0.3830438886663654
3,11.520019678,17.280055939,5.760036261,338,0.013697205457708583,0.002377972088552549,-0.00043791105475584225,0.004914824873144853,0.2211897103991236,0.22471900950920784,0.22344368331363545,1.2247867486812647,2.2170858894711434,1.2872136071983167,2.484446130471321,0.007460804129741372,0.3759392147099901
4,17.280055939,23.04021278,5.760156841,338,0.016232755181122865,0.0028181099281152137,-0.0007197914541177356,0.0044275658970502904,0.22201131026036142,0.2254126357571975,0.2241519118790051,1.287801615544639,2.1068095252518546,1.2297714800161699,2.5094462180007775,0.007470837099513128,0.47343254262269296
5,23.04021278,28.799968472,5.759755692,338,0.017960937786851858,0.0031183506293155218,0.0012471180972823837,0.006358092977531463,0.22385993570832521,0.22568147692988427,0.2249005816178525,1.1827630042540576,2.1157050555562513,1.1627279402828352,2.458325617653008,0.007407924671986699,0.3726714428885618
6,28.799968472,34.560557538,5.760589066,338,0.021354658600215154,0.003707026895262165,0.001462986278105055,0.006127397107758276,0.22509154920993085,0.22629203552699947,0.22568007280727945,1.1429948283515656,2.270445331212002,1.1660352608432214,2.4943738419534403,0.007398296460841336,0.372480055878252
7,34.560557538,40.320004142,5.759446604,338,0.02032273097641618,0.0035285909174506136,0.0014649370620504676,0.006025504204444552,0.22538504090979697,0.22636497871335023,0.22596326210604403,1.123554690848996,2.278001646623907,1.1683421713400959,2.4820442740575617,0.007510299991155378,0.38232537693932783
8,40.320004142,46.080245562,5.76024142,339,0.020171295346009477,0.0035018142253505544,0.001515537703952111,0.006153959853328507,0.22486384677286783,0.22611785633002482,0.2254629833392614,1.093792837622198,2.1445803240317156,1.1617058988851072,2.4780849128356213,0.007403482917258786,0.37474144153283157
9,46.080245562,51.83989443,5.759648868,338,0.019219128711911157,0.003336857706498499,0.0013083987886145058,0.005609856955295069,0.22503196255605876,0.2261545333277483,0.22561496592565627,1.131764040536593,2.252281604252023,1.1696358525206887,2.4966819431592313,0.007398919340457444,0.37250935276268515
10,51.83989443,57.600262178,5.760367748,338,0.020621077136684346,0.003579819559930698,0.0014921177753615192,0.006068560690303471,0.22536438000379308,0.22636545167697006,0.225958566345308,1.123337180063246,2.2793586045185967,1.1632633535149801,2.4793943687900084,0.007497130247776207,0.37716482133842516
