ciclo,inicio_s,fin_s,duracion_observada_s,muestras,avance_m,velocidad_media_m_s,deriva_lateral_m,excursion_lateral_m,altura_min_m,altura_max_m,altura_media_m,roll_rms_deg,roll_max_abs_deg,pitch_rms_deg,pitch_max_abs_deg,salto_articular_max_rad,velocidad_articular_max_rad_s
1,0.0,4.319854604,4.319854604,254,0.01965839154272022,0.004550706758629653,0.004227945787866708,0.006494840660241744,0.2236055789363871,0.22434579778650918,0.22402361441021323,0.8318453629859809,2.0737743554977555,1.6606896371092477,4.102441074637728,0.0196122146444212,0.987299107602075
2,4.319854604,8.639822649,4.319968045,254,0.024158743523040878,0.005592343107954836,0.0005616934655527552,0.005668232849317722,0.22366916265456152,0.22435420099299908,0.22417953933132329,0.8353275062140513,2.073111867085707,1.6634865494264233,4.097453027800799,0.01963136894870532,0.9758309343162594
3,8.639822649,12.959993165,4.320170516,253,0.023990454618528036,0.005553126787398323,0.0006412752674803711,0.005603091231676076,0.22366609034916166,0.22435395252886273,0.22417811298732063,0.8305893307330786,2.06630186309246,1.6571373822616438,4.093611077041719,0.019627533539990027,0.9872933415814966
4,12.959993165,17.279891503,4.319898338,253,0.023476621157165117,0.0054345309357521085,0.0008387755851526502,0.005613638247440954,0.22366498646775632,0.22435478789118232,0.22417661237418246,0.8366047770992961,2.070524299352894,1.6668164023488787,4.096288027697209,0.019631350677232984,0.9873060947332257
5,17.279891503,21.599923551,4.320032048,254,0.024368742550050018,0.005640870780422048,0.00046590744975466645,0.005796064828164187,0.22366218380923708,0.22435359433325222,0.22417622654854996,0.8365716199999663,2.0733711406256767,1.6667523941053681,4.096366388818972,0.019130229298196633,0.9873063454938273
6,21.599923551,25.920118314,4.320194763,254,0.024199421826676337,0.005601465478809095,0.0005204542018495727,0.005649880392515693,0.22366467810934718,0.2243538433570588,0.2241771582398669,0.835458239865945,2.0729412963701352,1.6645222007018492,4.096877855054509,0.01963140726100565,0.9758327490645056
7,25.920118314,30.24012531,4.320006996,253,0.02346251680117506,0.0054311293530078944,0.0008415499049626352,0.005570556459489116,0.22366506813388987,0.22435372840604614,0.22417750696964797,0.8350803530324474,2.0714937923440533,1.663946115545306,4.092651856666032,0.019612369861759182,0.9873064599694463
8,30.24012531,34.560190243,4.320064933,254,0.02457292119192811,0.005688090705355171,0.00038974183599783073,0.0057637812804643435,0.2236665473182107,0.2243540913081683,0.22417821041494118,0.8359039266392717,2.0739930244672085,1.664405002601943,4.094878719319794,0.019631124172258874,0.9872953669208218
9,34.560190243,38.879989061,4.319798818,253,0.02358986741944652,0.005460871770497929,0.0007800701248497017,0.00555979733869575,0.22366519069378768,0.22435622487171844,0.22417930970494823,0.8350373728438012,2.072838844144802,1.6630259086411436,4.093116497291436,0.019612347352188753,0.9873053937152299
10,38.879989061,43.20017499,4.320185929,254,0.024230895925795998,0.005608762290331509,0.0005223173980579087,0.005711992283203037,0.2236655712583051,0.22435383310393775,0.22417746714103762,0.8359227302363036,2.0740160412222775,1.6648446157293122,4.096578082478721,0.019631131261905632,0.9873048537528595
11,43.20017499,47.520043766,4.319868776,253,0.0236062192898715,0.0054645686047273346,0.000750317934124476,0.005633579306520042,0.22366365677918038,0.22435439482455313,0.22417815238674885,0.8350469357181741,2.0721613510455046,1.6634788020120352,4.096317940765089,0.01963148696335726,0.9872930865992752
12,47.520043766,51.839897894,4.319854128,254,0.024382296547271254,0.0056442407138779325,0.00044942229554385035,0.0057660981881147485,0.22366624600449955,0.22435542183301535,0.22417821993773535,0.835270459182023,2.0728904485522293,1.664006831515571,4.098103900346827,0.019631360535567466,0.9873041956115337
13,51.839897894,56.159981274,4.32008338,253,0.02391141240538719,0.005534942338401624,0.0006608806298943363,0.005608272579637429,0.2236662688963088,0.2243541185710889,0.22417788199121721,0.8358386931923838,2.0734146700287166,1.665358574972197,4.095072461389386,0.01961229941735665,0.9873049528908524
14,56.159981274,60.479875926,4.319894652,254,0.02430555197657408,0.005626422386323989,0.0004829383845535041,0.0056493406663995415,0.22366525755641353,0.2243536420600245,0.2241772998831724,0.8353826925499612,2.0725796741296754,1.6640892616111216,4.096324439460694,0.019631349435296874,0.9758300099497551
15,60.479875926,64.799833186,4.31995726,253,0.02350683780636903,0.005441451475464142,0.0008238761293219328,0.005537275202854876,0.22366584974082365,0.22435635652124125,0.22417855822045563,0.8364703274941738,2.0736305102333574,1.666235739003442,4.0957080522703855,0.01961230172348527,0.9873032323664495
16,64.799833186,69.120039526,4.32020634,254,0.024328726273982637,0.005631380623820536,0.0004541706358465883,0.005736726922730631,0.22366525831146078,0.2243541131448614,0.22417841540540642,0.8351256536757073,2.073904124401249,1.6633541615332994,4.096540136811757,0.019631346377032677,0.9758298651348241
17,69.120039526,73.439902706,4.31986318,253,0.023835410637792653,0.005517630916679323,0.0006580662627044386,0.0056076605074162475,0.22366625047552383,0.22435608824088693,0.22417926854383652,0.8357926757100509,2.0725710837223406,1.6643347095116925,4.095630121623544,0.019631355909902504,0.9873056419117388
18,73.439902706,77.759975623,4.320072917,253,0.023811223695282213,0.005511764304158437,0.0007166893982672564,0.00563848362931487,0.22367195912901133,0.22435527687111154,0.2241814568695421,0.8208672571509582,2.063698418951391,1.6349810628134442,4.095659338248175,0.019631174438854093,0.9856879263217604
19,77.759975623,82.079810861,4.319835238,254,0.024141656886284557,0.005588559645497424,0.0005439732278849788,0.005728755638459305,0.22366475966858743,0.22435407480102043,0.22417795153952944,0.8348315347706596,2.07368002485433,1.6632027980963187,4.096809808323769,0.01913021653507352,0.9873055991949533
20,82.079810861,86.400061884,4.320251023,254,0.024157571005162637,0.005591705407059315,0.0005385377409123362,0.005663378396833896,0.22366611447650794,0.22435402149585718,0.22417868575203456,0.8354892887625228,2.072986760355644,1.6637653265857424,4.095473909172546,0.01963136903782614,0.9873060402336951
21,86.400061884,90.720083234,4.32002135,253,0.02374628752146879,0.00549679864926334,0.0007008257690384392,0.005598849351864013,0.22366916507789758,0.22435499332775535,0.2241768503165102,0.8370873336271142,2.0734086709879236,1.6665628112888173,4.094755277554568,0.01961249114836805,0.9873122051084433
22,90.720083234,95.039935674,4.31985244,254,0.024156465076328404,0.005591965330262161,0.0005216852844469157,0.005699754470177644,0.22366646013644467,0.22435434079224947,0.2241782720591793,0.8353097314288971,2.074079363350797,1.663324376220958,4.095923459746424,0.01963112140300649,0.9873048856838981
23,95.039935674,99.359938329,4.320002655,254,0.024253789666501158,0.0056142997130869034,0.0004955192122902685,0.005636716981223243,0.2236676391353956,0.2243559987977027,0.2241794408814519,0.8354222585330346,2.073276855025175,1.663146324214296,4.096472337589714,0.01963113123581095,0.975819674287654
24,99.359938329,103.679936355,4.319998026,253,0.02349900580806974,0.005439587163383055,0.0007965698113821616,0.005539904326965489,0.22366614376698649,0.22435435956602784,0.22417852026456145,0.8345824589418639,2.0726169349139014,1.6621642427522296,4.093108902717563,0.019612334011323673,0.9873047617789525
25,103.679936355,107.999900569,4.319964214,254,0.02402162843968092,0.005560608201760655,0.0005668730490564489,0.005732190603040525,0.22366616259763217,0.2243541644419077,0.22417852879395672,0.8353439321129811,2.0739045384948205,1.664007207876698,4.096990504989673,0.019612403737900075,0.9873080647452679
26,107.999900569,112.320027932,4.320127363,254,0.024101286340078465,0.005578836991357115,0.0005538508868134298,0.005699035201651857,0.22366721793100028,0.22435382488535552,0.22417794103227612,0.8352420501790705,2.072907319233424,1.6638837820062067,4.096435775620496,0.019130214477946828,0.9873054789338955
27,112.320027932,116.640002997,4.319975065,253,0.02371403461544097,0.005489391549402605,0.0007153593607843092,0.005648362463064796,0.2236677113587548,0.22435543318401144,0.22417772553235407,0.8364033544272185,2.071569552556297,1.665895214197235,4.0956335831805,0.01963134808492495,0.987293325308568
28,116.640002997,120.96011376,4.320110763,254,0.024337338793792185,0.005633498798741838,0.0004401862342245464,0.0057267945613961365,0.22366389337089349,0.22435384201787842,0.2241777914031343,0.835804085928782,2.072676475609589,1.665332195435918,4.09710995568757,0.019631373019228016,0.9873059792549247
29,120.96011376,125.279844948,4.319731188,253,0.023477962553144716,0.005435051750063831,0.0008136984613710957,0.0055803136634011785,0.22366590105202253,0.22435436039137555,0.224177754700948,0.8367893406399383,2.0726614149193696,1.6665128964660754,4.095329572728997,0.019631366390040594,0.987293091048655
30,125.279844948,129.599879962,4.320035014,254,0.02434410600184378,0.00563516404912263,0.0004398621348657341,0.005784591279243144,0.2236644859797447,0.224353821465168,0.22417817311220503,0.8350576319552244,2.0734412111986784,1.663518949188731,4.096012528612511,0.01963135426232243,0.9873059296410712
31,129.599879962,133.920171884,4.320291922,253,0.022996108000110205,0.005322813461518262,0.001008877380322789,0.005634015011267791,0.2236660447628569,0.2243558141222289,0.22417876103164824,0.8326974844932008,2.0695009833098172,1.658773141189808,4.096027102436026,0.01963134720434412,0.9870965515673648
32,133.920171884,138.239900723,4.319728839,254,0.024643747135053795,0.005704929187351196,0.0003096347843804092,0.005987986497459197,0.22366547550983618,0.22435578776925488,0.22417786293942857,0.8363525244656339,2.0730384879002504,1.6660064246579738,4.09595738681608,0.0196125491030269,0.9873149503955878
33,138.239900723,142.559861672,4.319960949,254,0.024506160653238962,0.005672773652945111,0.00043012648058366777,0.005680250784687367,0.22366675820262388,0.22435353370420058,0.22417754051483105,0.8357408487198777,2.071946199281408,1.6649871726101444,4.093548384906536,0.019612339277012558,0.9873050112499941
